onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.259	2.401	1	15	LL	2	16.47	0	22.24	2	17.693	1.5
22.744	3.126	2	60	SS	1	6.45	2	7.1	6	25.893	1.5
31.226	4.307	3	49	SS	1	23.7	2	23.94	6	35.559	1.5
45.526	3.137	4	75	SS	1	20.18	4	21.19	6	48.693	1.5
53.159	2.721	5	52	LL	2	30.66	2	33.73	6	55.909	1.5
59.543	2.3	6	69	LL	2	22.62	4	26.01	6	61.876	1.5
64.526	2.125	7	53	LL	2	35.19	2	40.46	6	66.679	1.5
72.128	2.432	8	27	SS	1	22.78	0	23.92	4	74.577	1.5
79.358	2.185	9	37	LL	2	17.36	2	19.96	4	81.559	1.5
85.193	2.716	10	9	SS	1	22.32	0	22.54	2	87.926	1.5
92.137	2.251	11	56	LL	2	26.96	2	40.44	6	94.409	1.5
104.776	2.007	12	21	LL	2	19.12	0	21.99	4	106.809	1.5
110.709	1.91	13	6	LL	2	10.5	0	13.13	2	112.647	1.5
123.127	2.372	14	34	SS	1	7.42	2	7.64	4	125.526	1.5
130.076	3.182	15	4	SS	1	13.42	0	14.77	2	133.276	1.5
137.826	2.153	16	39	LL	2	14.56	2	19.66	4	140.009	1.5
143.859	3.076	17	42	SS	1	9.5	2	9.79	4	146.959	1.5
152.126	2.275	18	29	LL	2	32.7	0	37.6	4	154.426	1.5
157.093	4.478	19	36	SS	1	18.11	2	19.92	4	161.609	1.5
166.743	3.963	20	43	SS	1	24.99	2	26.24	4	170.728	1.5
174.843	3.373	21	41	SS	1	11.65	2	11.77	4	178.243	1.5
180.859	2.35	22	54	LL	2	14.88	2	18.61	6	183.226	1.5
188.576	2.896	23	16	LL	2	19.29	0	28.94	2	191.493	1.5
202.076	2.171	24	30	LL	2	25.92	0	32.4	4	204.276	1.5
211.91	1.985	25	64	LL	2	26.95	2	40.42	6	213.926	1.5
