onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
12.964	1.328	1	61	SS	1	18.24	2	20.97	6	14.313	1.5
20.095	1.735	2	20	SS	1	30.4	0	33.44	4	21.844	1.5
25.943	2.09	3	31	SS	1	23.44	0	31.64	4	28.059	1.5
33.007	1.905	4	7	LL	2	19.45	0	26.26	2	34.94	1.5
37.572	1.405	5	40	LL	2	12.44	2	18.66	4	39.005	1.5
43.77	1.127	6	49	SS	1	23.7	2	23.94	6	44.92	1.5
50.101	1.989	7	64	LL	2	26.95	2	40.42	6	52.117	1.5
56.432	1.281	8	9	SS	1	22.32	0	22.54	2	57.732	1.5
62.83	3.721	9	72	LL	2	29.27	4	43.91	6	66.562	1.5
71.694	2.075	10	54	SS	1	14.88	2	18.61	6	73.793	1.5
84.64	1.596	11	58	SS	1	12.69	2	13.07	6	86.256	1.5
93.853	1.215	12	41	SS	1	11.65	2	11.77	4	95.086	1.5
98.901	1.993	13	60	SS	1	6.45	2	7.1	6	100.917	1.5
104.6	1.554	14	66	SS	1	11.96	4	12.32	6	106.182	1.5
111.88	1.673	15	29	SS	1	32.7	0	37.6	4	113.58	1.5
120.311	2.807	16	24	LL	2	11.37	0	17.06	4	123.143	1.5
130.391	2.593	17	80	SS	1	9.39	4	14.08	6	133.007	1.5
136.089	2.178	18	47	LL	2	20.07	2	27.1	4	138.288	1.5
148.918	1.396	19	73	SS	1	9.59	4	9.68	6	150.334	1.5
158.781	1.992	20	70	LL	2	25.9	4	32.37	6	160.797	1.5
165.646	2.129	21	78	SS	1	18.61	4	23.27	6	167.795	1.5
170.527	2.13	22	56	LL	2	26.96	2	40.44	6	172.677	1.5
177.858	2.952	23	16	SS	1	19.29	0	28.94	2	180.824	1.5
184.872	1.633	24	4	SS	1	13.42	0	14.77	2	186.522	1.5
190.904	1.974	25	38	LL	2	32.44	2	40.55	4	192.903	1.5
200.334	1.391	26	43	SS	1	24.99	2	26.24	4	201.75	1.5
209.181	1.382	27	59	SS	1	11.17	2	11.73	6	210.58	1.5
214.363	1.411	28	33	SS	1	25.56	2	25.82	4	215.795	1.5
221.777	1.407	29	69	SS	1	22.62	4	26.01	6	223.21	1.5
227.791	1.428	30	36	SS	1	18.11	2	19.92	4	229.241	1.5
233.423	1.338	31	2	SS	1	24.28	0	25	2	234.789	1.5
238.304	2.813	32	55	LL	2	29.45	2	39.75	6	241.137	1.5
246.268	1.088	33	34	SS	1	7.42	2	7.64	4	247.368	1.5
252.833	0.846	34	32	SS	1	11.53	0	17.29	4	253.699	1.5
265.212	1.962	35	63	LL	2	25.61	2	34.57	6	267.195	1.5
276.958	1.199	36	35	SS	1	20.14	2	21.15	4	278.174	1.5
283.689	1.622	37	75	SS	1	20.18	4	21.19	6	285.339	1.5
289.454	2.982	38	71	SS	1	10.98	4	14.83	6	292.453	1.5
296.052	1.69	39	11	SS	1	24.85	0	26.09	2	297.768	1.5
302	1.934	40	68	SS	1	25.55	4	28.11	6	303.949	1.5
311.463	1.195	41	67	SS	1	6.26	4	6.57	6	312.679	1.5
318.061	1.104	42	25	SS	1	9.89	0	9.99	4	319.177	1.5
322.326	1.741	43	14	LL	2	27.84	0	34.8	2	324.092	1.5
328.824	1.116	44	3	SS	1	10.51	0	11.04	2	329.957	1.5
332.673	1.357	45	52	SS	1	30.66	2	33.73	6	334.056	1.5
339.187	1.144	46	10	SS	1	21.66	0	22.31	2	340.353	1.5
345.135	1.436	47	23	SS	1	6.11	0	8.25	4	346.585	1.5
350.883	1.181	48	19	SS	1	28.48	0	29.91	4	352.083	1.5
363.262	1.105	49	74	SS	1	13.42	4	13.82	6	364.379	1.5
369.094	1.023	50	12	SS	1	21.96	0	24.16	2	370.143	1.5
375.092	1.861	51	39	SS	1	14.56	2	19.66	4	376.974	1.5
380.94	1.588	52	21	SS	1	19.12	0	21.99	4	382.556	1.5
