onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.056	1.121	1	1	pump	7	-5.86206896551724	-4	linear	cashout	11	blue	0.1	0.7	NA	NA
6.506	0.458	1	2	pump	7	-4.86206896551724	-3	linear	cashout	11	blue	0.2	0.7	NA	NA
8.723	0.609	1	3	pump	7	-3.86206896551724	-2	linear	cashout	11	blue	0.3	0.7	NA	NA
10.823	0.99	1	4	pump	7	-2.86206896551724	-1	linear	cashout	11	blue	0.4	0.7	NA	NA
13.04	0.728	1	5	pump	7	-1.86206896551724	0	linear	cashout	11	blue	0.5	0.7	NA	NA
15.29	1.229	1	6	pump	7	-0.862068965517241	1	linear	cashout	11	blue	0.6	0.7	NA	NA
17.756	0.974	1	7	pump	7	0.137931034482759	2	linear	cashout	11	blue	0.7	0.7	NA	NA
20.056	1.172	1	8	cashout	7	NA	NA	linear	cashout	11	blue	0.8	0.7	NA	NA
28.21	0.359	2	1	pump	4	-5.86206896551724	-4.7	exponential	explosion	4	red	0.01	0	NA	NA
30.606	0.365	2	2	pump	4	-4.86206896551724	-3.7	exponential	explosion	4	red	0.0428709385014517	0	NA	NA
32.758	0.449	2	3	pump	4	-3.86206896551724	-2.7	exponential	explosion	4	red	0.100451085663051	0	NA	NA
35.107	0.819	2	4	pump	4	NA	NA	exponential	explosion	4	red	0.183791736799526	0	37.573	2
41.673	0.394	3	1	pump	8	-5.86206896551724	-8.7	control	control	8	grey	0	0	NA	NA
43.69	0.436	3	2	pump	8	-4.86206896551724	-7.7	control	control	8	grey	0	0	NA	NA
45.906	0.445	3	3	pump	8	-3.86206896551724	-6.7	control	control	8	grey	0	0	NA	NA
48.34	0.338	3	4	pump	8	-2.86206896551724	-5.7	control	control	8	grey	0	0	NA	NA
50.59	0.642	3	5	pump	8	-1.86206896551724	-4.7	control	control	8	grey	0	0	NA	NA
52.606	1.282	3	6	pump	8	-0.862068965517241	-3.7	control	control	8	grey	0	0	NA	NA
55.506	0.469	3	7	pump	8	0.137931034482759	-2.7	control	control	8	grey	0	0	NA	NA
57.906	0.446	3	8	pump	8	1.13793103448276	-1.7	control	control	8	grey	0	0	NA	NA
63.373	1.294	4	1	pump	4	-5.86206896551724	-4.7	exponential	cashout	5	red	0.01	0.18	NA	NA
65.94	0.524	4	2	pump	4	-4.86206896551724	-3.7	exponential	cashout	5	red	0.0428709385014517	0.18	NA	NA
68.506	0.62	4	3	pump	4	-3.86206896551724	-2.7	exponential	cashout	5	red	0.100451085663051	0.18	NA	NA
70.789	1.943	4	4	pump	4	-2.86206896551724	-1.7	exponential	cashout	5	red	0.183791736799526	0.18	NA	NA
74.69	0.643	4	5	cashout	4	NA	NA	exponential	cashout	5	red	0.293654735772005	0.18	NA	NA
89.323	7.52	5	1	pump	13	-5.86206896551724	-8.7	control	control	13	grey	0	0	NA	NA
98.506	0.387	5	2	pump	13	-4.86206896551724	-7.7	control	control	13	grey	0	0	NA	NA
100.206	0.364	5	3	pump	13	-3.86206896551724	-6.7	control	control	13	grey	0	0	NA	NA
101.806	0.302	5	4	pump	13	-2.86206896551724	-5.7	control	control	13	grey	0	0	NA	NA
103.839	0.302	5	5	pump	13	-1.86206896551724	-4.7	control	control	13	grey	0	0	NA	NA
105.939	0.325	5	6	pump	13	-0.862068965517241	-3.7	control	control	13	grey	0	0	NA	NA
