onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.051	0.65	1	1	pump	3	-6.92857142857143	-6.77777777777778	linear	explosion	3	red	0.1	0	NA	NA
6.051	0.274	1	2	pump	3	-5.92857142857143	-5.77777777777778	linear	explosion	3	red	0.2	0	NA	NA
8	0.286	1	3	pump	3	NA	NA	linear	explosion	3	red	0.3	0	9.833	2
20.629	0.343	2	1	pump	7	-6.92857142857143	-4.2	exponential	cashout	16	blue	0.01	0.6	NA	NA
22.528	0.34	2	2	pump	7	-5.92857142857143	-3.2	exponential	cashout	16	blue	0.0428709385014517	0.6	NA	NA
24.411	0.329	2	3	pump	7	-4.92857142857143	-2.2	exponential	cashout	16	blue	0.100451085663051	0.6	NA	NA
26.727	0.327	2	4	pump	7	-3.92857142857143	-1.2	exponential	cashout	16	blue	0.183791736799526	0.6	NA	NA
29.093	0.317	2	5	pump	7	-2.92857142857143	-0.2	exponential	cashout	16	blue	0.293654735772005	0.6	NA	NA
30.576	0.497	2	6	pump	7	-1.92857142857143	0.8	exponential	cashout	16	blue	0.430643231586474	0.6	NA	NA
32.991	0.407	2	7	pump	7	-0.928571428571429	1.8	exponential	cashout	16	blue	0.595258881579143	0.6	NA	NA
35.307	0.416	2	8	cashout	7	NA	NA	exponential	cashout	16	blue	0.787932424540747	0.6	NA	NA
43.488	0.78	3	1	pump	15	-6.92857142857143	-10.1111111111111	control	control	15	grey	0	0	NA	NA
45.587	0.307	3	2	pump	15	-5.92857142857143	-9.11111111111111	control	control	15	grey	0	0	NA	NA
47.253	0.272	3	3	pump	15	-4.92857142857143	-8.11111111111111	control	control	15	grey	0	0	NA	NA
49.453	0.26	3	4	pump	15	-3.92857142857143	-7.11111111111111	control	control	15	grey	0	0	NA	NA
51.402	0.239	3	5	pump	15	-2.92857142857143	-6.11111111111111	control	control	15	grey	0	0	NA	NA
53.251	0.265	3	6	pump	15	-1.92857142857143	-5.11111111111111	control	control	15	grey	0	0	NA	NA
55.567	0.494	3	7	pump	15	-0.928571428571429	-4.11111111111111	control	control	15	grey	0	0	NA	NA
58.033	0.248	3	8	pump	15	0.0714285714285712	-3.11111111111111	control	control	15	grey	0	0	NA	NA
59.449	0.323	3	9	pump	15	1.07142857142857	-2.11111111111111	control	control	15	grey	0	0	NA	NA
61.482	0.251	3	10	pump	15	2.07142857142857	-1.11111111111111	control	control	15	grey	0	0	NA	NA
62.881	0.261	3	11	pump	15	3.07142857142857	-0.111111111111111	control	control	15	grey	0	0	NA	NA
64.231	0.273	3	12	pump	15	4.07142857142857	0.888888888888889	control	control	15	grey	0	0	NA	NA
66.364	0.263	3	13	pump	15	5.07142857142857	1.88888888888889	control	control	15	grey	0	0	NA	NA
68.246	0.27	3	14	pump	15	6.07142857142857	2.88888888888889	control	control	15	grey	0	0	NA	NA
70.179	0.256	3	15	pump	15	7.07142857142857	3.88888888888889	control	control	15	grey	0	0	NA	NA
76.877	0.47	4	1	pump	8	-6.92857142857143	-4.2	exponential	cashout	10	blue	0.01	0.79	NA	NA
