onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.306	2.35	1	43	SS	1	24.99	2	26.24	4	15.673	1.5
20.803	1.262	2	61	LL	2	18.24	2	20.97	6	22.09	1.5
25.023	1.587	3	48	LL	2	22.77	2	34.16	4	26.64	1.5
32.356	1.767	4	44	LL	2	22.39	2	24.62	4	34.156	1.5
39.94	1.582	5	55	LL	2	29.45	2	39.75	6	41.556	1.5
45.606	1.287	6	63	LL	2	25.61	2	34.57	6	46.923	1.5
52.456	1.714	7	1	SS	1	37.69	0	38.07	2	54.192	1.5
63.255	1.204	8	62	LL	2	25.3	2	31.63	6	64.473	1.5
73.106	1.338	9	45	LL	2	36.8	2	42.32	4	74.473	1.5
78.756	1.646	10	59	SS	1	11.17	2	11.73	6	80.423	1.5
91.39	1.167	11	30	LL	2	25.92	0	32.4	4	92.59	1.5
98.773	1.945	12	42	SS	1	9.5	2	9.79	4	100.756	1.5
105.874	1.849	13	41	SS	1	11.65	2	11.77	4	107.74	1.5
111.04	1.071	14	38	LL	2	32.44	2	40.55	4	112.139	1.5
121.557	1.699	15	51	LL	2	37.85	2	39.74	6	123.273	1.5
130.673	1.133	16	78	LL	2	18.61	4	23.27	6	131.84	1.5
138.14	1.395	17	76	LL	2	22.92	4	25.21	6	139.557	1.5
142.623	1.189	18	80	LL	2	9.39	4	14.08	6	143.84	1.5
150.407	2.427	19	10	SS	1	21.66	0	22.31	2	152.859	1.5
158.607	2.05	20	35	SS	1	20.14	2	21.15	4	160.673	1.5
166.907	2.34	21	34	SS	1	7.42	2	7.64	4	169.273	1.5
180.423	1.174	22	46	LL	2	30.77	2	38.46	4	181.623	1.5
184.223	2.608	23	65	SS	1	13.22	4	13.35	6	186.857	1.5
191.873	1.559	24	47	LL	2	20.07	2	27.1	4	193.457	1.5
196.34	1.509	25	68	LL	2	25.55	4	28.11	6	197.873	1.5
205.424	2.656	26	3	LL	2	10.51	0	11.04	2	208.107	1.5
212.673	2.144	27	17	SS	1	22.32	0	22.55	4	214.84	1.5
221.223	1.147	28	54	LL	2	14.88	2	18.61	6	222.39	1.5
227.757	2.163	29	25	SS	1	9.89	0	9.99	4	229.94	1.5
235.514	1.186	30	29	LL	2	32.7	0	37.6	4	236.723	1.5
242.373	0.981	31	14	LL	2	27.84	0	34.8	2	243.39	1.5
248.257	1.426	32	12	LL	2	21.96	0	24.16	2	249.723	1.5
253.925	1.835	33	18	LL	2	5.78	0	5.95	4	255.774	1.5
262.19	1.323	34	15	LL	2	16.47	0	22.24	2	263.54	1.5
269.824	1.188	35	8	LL	2	14.49	0	21.74	2	271.04	1.5
281.307	2.353	36	2	LL	2	24.28	0	25	2	283.69	1.5
290.64	1.339	37	37	LL	2	17.36	2	19.96	4	292.007	1.5
298.14	1.692	38	5	LL	2	32.79	0	37.71	2	299.859	1.5
305.024	2.328	39	27	SS	1	22.78	0	23.92	4	307.374	1.5
310.44	2.743	40	57	SS	1	28.25	2	28.53	6	313.207	1.5
321.057	1.647	41	24	LL	2	11.37	0	17.06	4	322.724	1.5
325.29	1.194	42	7	LL	2	19.45	0	26.26	2	326.507	1.5
331.14	1.725	43	21	LL	2	19.12	0	21.99	4	332.89	1.5
338.24	1.968	44	11	LL	2	24.85	0	26.09	2	340.24	1.5
345.957	1.225	45	32	LL	2	11.53	0	17.29	4	347.21	1.5
351.908	2.101	46	71	LL	2	10.98	4	14.83	6	354.024	1.5
361.607	3.13	47	33	SS	1	25.56	2	25.82	4	364.757	1.5
369.807	1.145	48	6	LL	2	10.5	0	13.13	2	370.974	1.5
378.224	2.544	49	28	LL	2	6.41	0	7.05	4	380.79	1.5
386.474	1.228	50	79	LL	2	14.58	4	19.68	6	387.729	1.5
391.407	2.307	51	67	SS	1	6.26	4	6.57	6	393.74	1.5
399.426	1.175	52	56	LL	2	26.96	2	40.44	6	400.625	1.5
404.324	2.309	53	50	SS	1	20.53	2	21.14	6	406.657	1.5
418.257	1.588	54	69	LL	2	22.62	4	26.01	6	419.874	1.5
430.841	1.215	55	20	LL	2	30.4	0	33.44	4	432.091	1.5
444.074	1.073	56	16	LL	2	19.29	0	28.94	2	445.174	1.5
454.841	2.914	57	52	LL	2	30.66	2	33.73	6	457.774	1.5
462.641	3.605	58	58	LL	2	12.69	2	13.07	6	466.274	1.5
469.741	3.083	59	73	SS	1	9.59	4	9.68	6	472.857	1.5
479.224	1.27	60	72	LL	2	29.27	4	43.91	6	480.524	1.5
484.924	1.09	61	22	LL	2	18.4	0	23	4	486.041	1.5
490.624	1.212	62	64	LL	2	26.95	2	40.42	6	491.874	1.5
500.458	2.199	63	49	SS	1	23.7	2	23.94	6	502.674	1.5
506.957	2.835	64	9	SS	1	22.32	0	22.54	2	509.807	1.5
514.691	1.754	65	36	LL	2	18.11	2	19.92	4	516.474	1.5
521.391	2.586	66	19	LL	2	28.48	0	29.91	4	524.007	1.5
529.524	2.341	67	60	LL	2	6.45	2	7.1	6	531.891	1.5
534.557	2.705	68	75	LL	2	20.18	4	21.19	6	537.291	1.5
544.257	1.684	69	53	LL	2	35.19	2	40.46	6	545.959	1.5
558.107	1.703	70	4	LL	2	13.42	0	14.77	2	559.838	1.5
565.224	1.173	71	40	LL	2	12.44	2	18.66	4	566.424	1.5
570.784	2.485	72	74	LL	2	13.42	4	13.82	6	573.291	1.5
577.324	1.433	73	23	LL	2	6.11	0	8.25	4	578.791	1.5
583.774	1.107	74	39	LL	2	14.56	2	19.66	4	584.908	1.5
594.491	1.707	75	13	LL	2	16.21	0	18.64	2	596.226	1.5
603.141	2.644	76	26	LL	2	38.48	0	39.63	4	605.808	1.5
614.858	1.538	77	77	LL	2	25.13	4	28.9	6	616.424	1.5
627.324	1.779	78	66	LL	2	11.96	4	12.32	6	629.131	1.5
632.908	1.22	79	31	LL	2	23.44	0	31.64	4	634.158	1.5
637.841	1.244	80	70	LL	2	25.9	4	32.37	6	639.124	1.5
