onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
18.314	1.17	1	24	SS	1	11.37	0	17.06	4	19.514	1.5
26.481	1.385	2	9	SS	1	22.32	0	22.54	2	27.898	1.5
35.016	1.222	3	43	SS	1	24.99	2	26.24	4	36.265	1.5
43.581	1.117	4	37	SS	1	17.36	2	19.96	4	44.714	1.5
47.848	1.126	5	3	SS	1	10.51	0	11.04	2	48.998	1.5
55.881	1.011	6	17	SS	1	22.32	0	22.55	4	56.914	1.5
60.648	1.439	7	21	LL	2	19.12	0	21.99	4	62.114	1.5
69.898	1.117	8	73	SS	1	9.59	4	9.68	6	71.048	1.5
75.031	1.19	9	53	SS	1	35.19	2	40.46	6	76.248	1.5
82.364	1.253	10	65	SS	1	13.22	4	13.35	6	83.633	1.5
87.281	1.201	11	38	SS	1	32.44	2	40.55	4	88.498	1.5
92.181	0.997	12	20	SS	1	30.4	0	33.44	4	93.198	1.5
99.564	0.977	13	4	SS	1	13.42	0	14.77	2	100.564	1.5
110.198	1.274	14	23	LL	2	6.11	0	8.25	4	111.498	1.5
118.131	1.372	15	80	SS	1	9.39	4	14.08	6	119.531	1.5
122.348	1.178	16	40	SS	1	12.44	2	18.66	4	123.564	1.5
132.749	1.086	17	12	SS	1	21.96	0	24.16	2	133.849	1.5
136.498	1.46	18	31	LL	2	23.44	0	31.64	4	137.981	1.5
141.364	1.155	19	11	SS	1	24.85	0	26.09	2	142.546	1.5
150.498	1.052	20	18	SS	1	5.78	0	5.95	4	151.581	1.5
155.831	1.096	21	41	SS	1	11.65	2	11.77	4	156.948	1.5
163.948	1.51	22	45	SS	1	36.8	2	42.32	4	165.481	1.5
169.048	1.385	23	59	SS	1	11.17	2	11.73	6	170.464	1.5
174.681	1.269	24	61	SS	1	18.24	2	20.97	6	175.981	1.5
180.664	1.343	25	60	SS	1	6.45	2	7.1	6	182.033	1.5
186.798	1.245	26	7	SS	1	19.45	0	26.26	2	188.064	1.5
199.831	1.236	27	67	SS	1	6.26	4	6.57	6	201.098	1.5
205.631	1.047	28	27	SS	1	22.78	0	23.92	4	206.698	1.5
210.048	1.38	29	74	SS	1	13.42	4	13.82	6	211.456	1.5
218.514	1.144	30	66	SS	1	11.96	4	12.32	6	219.681	1.5
227.298	1.236	31	1	SS	1	37.69	0	38.07	2	228.564	1.5
231.648	0.98	32	47	SS	1	20.07	2	27.1	4	232.649	1.5
235.548	1.162	33	49	SS	1	23.7	2	23.94	6	236.731	1.5
240.964	1.018	34	25	SS	1	9.89	0	9.99	4	241.998	1.5
247.931	1.138	35	26	SS	1	38.48	0	39.63	4	249.098	1.5
252.664	1.461	36	36	SS	1	18.11	2	19.92	4	254.148	1.5
257.914	1.136	37	22	SS	1	18.4	0	23	4	259.081	1.5
269.181	0.992	38	10	SS	1	21.66	0	22.31	2	270.198	1.5
280.283	1.145	39	62	SS	1	25.3	2	31.63	6	281.449	1.5
287.664	1.142	40	79	SS	1	14.58	4	19.68	6	288.831	1.5
292.531	3.199	41	14	LL	2	27.84	0	34.8	2	295.748	1.5
301.164	1.204	42	71	SS	1	10.98	4	14.83	6	302.398	1.5
313.581	1.594	43	56	LL	2	26.96	2	40.44	6	315.198	1.5
318.381	1.234	44	70	SS	1	25.9	4	32.37	6	319.648	1.5
323.714	1.28	45	50	SS	1	20.53	2	21.14	6	325.031	1.5
329.683	1.057	46	32	SS	1	11.53	0	17.29	4	330.766	1.5
335.298	1.4	47	46	LL	2	30.77	2	38.46	4	336.714	1.5
349.231	1.118	48	34	SS	1	7.42	2	7.64	4	350.381	1.5
354.281	1.012	49	42	SS	1	9.5	2	9.79	4	355.315	1.5
359.914	1.271	50	30	SS	1	25.92	0	32.4	4	361.215	1.5
364.481	1.256	51	75	SS	1	20.18	4	21.19	6	365.765	1.5
376.365	1.184	52	78	SS	1	18.61	4	23.27	6	377.567	1.5
386.465	1.031	53	6	SS	1	10.5	0	13.13	2	387.515	1.5
395.231	1.214	54	57	SS	1	28.25	2	28.53	6	396.465	1.5
399.165	1.172	55	54	SS	1	14.88	2	18.61	6	400.365	1.5
