onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.069	0.599	1	1	pump	4	-4.55882352941176	-6.90909090909091	control	control	4	grey	0	0	NA	NA
5.986	0.143	1	2	pump	4	-3.55882352941176	-5.90909090909091	control	control	4	grey	0	0	NA	NA
7.686	1.321	1	3	pump	4	-2.55882352941176	-4.90909090909091	control	control	4	grey	0	0	NA	NA
10.936	0.225	1	4	pump	4	-1.55882352941176	-3.90909090909091	control	control	4	grey	0	0	NA	NA
16.852	1.286	2	1	pump	5	-4.55882352941176	-3	exponential	cashout	13	blue	0.01	0.29	NA	NA
19.536	0.214	2	2	pump	5	-3.55882352941176	-2	exponential	cashout	13	blue	0.0428709385014517	0.29	NA	NA
21.402	0.263	2	3	pump	5	-2.55882352941176	-1	exponential	cashout	13	blue	0.100451085663051	0.29	NA	NA
22.752	0.358	2	4	pump	5	-1.55882352941176	0	exponential	cashout	13	blue	0.183791736799526	0.29	NA	NA
24.902	0.422	2	5	pump	5	-0.558823529411764	1	exponential	cashout	13	blue	0.293654735772005	0.29	NA	NA
26.938	0.346	2	6	cashout	5	NA	NA	exponential	cashout	13	blue	0.430643231586474	0.29	NA	NA
33.519	0.265	3	1	pump	6	-4.55882352941176	-3.83333333333333	linear	explosion	6	red	0.1	0	NA	NA
35.702	0.296	3	2	pump	6	-3.55882352941176	-2.83333333333333	linear	explosion	6	red	0.2	0	NA	NA
37.152	0.313	3	3	pump	6	-2.55882352941176	-1.83333333333333	linear	explosion	6	red	0.3	0	NA	NA
38.519	0.253	3	4	pump	6	-1.55882352941176	-0.833333333333333	linear	explosion	6	red	0.4	0	NA	NA
40.269	0.129	3	5	pump	6	-0.558823529411764	0.166666666666667	linear	explosion	6	red	0.5	0	NA	NA
42.236	0.216	3	6	pump	6	NA	NA	linear	explosion	6	red	0.6	0	44.302	2
49.436	0.193	4	1	pump	8	-4.55882352941176	-6.90909090909091	control	control	8	grey	0	0	NA	NA
50.769	0.072	4	2	pump	8	-3.55882352941176	-5.90909090909091	control	control	8	grey	0	0	NA	NA
52.519	0.305	4	3	pump	8	-2.55882352941176	-4.90909090909091	control	control	8	grey	0	0	NA	NA
54.886	0.752	4	4	pump	8	-1.55882352941176	-3.90909090909091	control	control	8	grey	0	0	NA	NA
57.419	0.875	4	5	pump	8	-0.558823529411764	-2.90909090909091	control	control	8	grey	0	0	NA	NA
59.902	0.862	4	6	pump	8	0.441176470588236	-1.90909090909091	control	control	8	grey	0	0	NA	NA
62.436	0.929	4	7	pump	8	1.44117647058824	-0.909090909090909	control	control	8	grey	0	0	NA	NA
65.275	0.623	4	8	pump	8	2.44117647058824	0.0909090909090908	control	control	8	grey	0	0	NA	NA
70.252	0.36	5	1	pump	7	-4.55882352941176	-3.83333333333333	linear	explosion	7	red	0.1	0	NA	NA
72.002	0.189	5	2	pump	7	-3.55882352941176	-2.83333333333333	linear	explosion	7	red	0.2	0	NA	NA
73.552	0.073	5	3	pump	7	-2.55882352941176	-1.83333333333333	linear	explosion	7	red	0.3	0	NA	NA
75.205	0.277	5	4	pump	7	-1.55882352941176	-0.833333333333333	linear	explosion	7	red	0.4	0	NA	NA
76.771	0.685	5	5	pump	7	-0.558823529411764	0.166666666666667	linear	explosion	7	red	0.5	0	NA	NA
79.02	0.237	5	6	pump	7	0.441176470588236	1.16666666666667	linear	explosion	7	red	0.6	0	NA	NA
81.003	0.35	5	7	pump	7	NA	NA	linear	explosion	7	red	0.7	0	82.502	2
87.035	1.13	6	1	pump	3	-4.55882352941176	-3	exponential	explosion	3	blue	0.01	0	NA	NA
89.602	0.252	6	2	pump	3	-3.55882352941176	-2	exponential	explosion	3	blue	0.0428709385014517	0	NA	NA
91.819	0.248	6	3	pump	3	NA	NA	exponential	explosion	3	blue	0.100451085663051	0	94.036	2
107.052	0.442	7	1	pump	13	-4.55882352941176	-6.90909090909091	control	control	13	grey	0	0	NA	NA
109.485	0.945	7	2	pump	13	-3.55882352941176	-5.90909090909091	control	control	13	grey	0	0	NA	NA
112.485	0.312	7	3	pump	13	-2.55882352941176	-4.90909090909091	control	control	13	grey	0	0	NA	NA
114.535	0.285	7	4	pump	13	-1.55882352941176	-3.90909090909091	control	control	13	grey	0	0	NA	NA
116.569	0.254	7	5	pump	13	-0.558823529411764	-2.90909090909091	control	control	13	grey	0	0	NA	NA
118.002	0.193	7	6	pump	13	0.441176470588236	-1.90909090909091	control	control	13	grey	0	0	NA	NA
119.652	0.547	7	7	pump	13	1.44117647058824	-0.909090909090909	control	control	13	grey	0	0	NA	NA
121.435	0.257	7	8	pump	13	2.44117647058824	0.0909090909090908	control	control	13	grey	0	0	NA	NA
123.269	0.268	7	9	pump	13	3.44117647058824	1.09090909090909	control	control	13	grey	0	0	NA	NA
