onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.607	2.208	1	17	SS	1	22.32	0	22.55	4	17.84	1.5
21.54	2.96	2	1	SS	1	37.69	0	38.07	2	24.524	1.5
30.774	3.008	3	74	SS	1	13.42	4	13.82	6	33.807	1.5
38.007	2.578	4	14	LL	2	27.84	0	34.8	2	40.607	1.5
45.895	4.315	5	77	SS	1	25.13	4	28.9	6	50.24	1.5
56.774	3.581	6	63	SS	1	25.61	2	34.57	6	60.374	1.5
64.14	2.386	7	5	SS	1	32.79	0	37.71	2	66.554	1.5
70.207	2.488	8	22	SS	1	18.4	0	23	4	72.724	1.5
75.74	3.517	9	43	SS	1	24.99	2	26.24	4	79.29	1.5
86.024	2.436	10	59	SS	1	11.17	2	11.73	6	88.491	1.5
91.357	4.519	11	55	LL	2	29.45	2	39.75	6	95.907	1.5
102.442	5	12	78	NA	NA	18.61	4	23.27	6	NA	NA
115.741	2.128	13	46	LL	2	30.77	2	38.46	4	117.891	1.5
123.052	2.319	14	32	LL	2	11.53	0	17.29	4	125.391	1.5
129.307	2.859	15	28	SS	1	6.41	0	7.05	4	132.191	1.5
139.741	2.593	16	30	SS	1	25.92	0	32.4	4	142.357	1.5
147.11	2.448	17	58	SS	1	12.69	2	13.07	6	149.591	1.5
160.457	2.457	18	47	LL	2	20.07	2	27.1	4	162.941	1.5
168.387	3.379	19	12	SS	1	21.96	0	24.16	2	171.791	1.5
174.607	2.873	20	54	SS	1	14.88	2	18.61	6	177.507	1.5
183.641	2.663	21	15	LL	2	16.47	0	22.24	2	186.341	1.5
190.774	2.74	22	6	SS	1	10.5	0	13.13	2	193.541	1.5
199.191	2.65	23	34	SS	1	7.42	2	7.64	4	201.859	1.5
206.207	2.883	24	53	SS	1	35.19	2	40.46	6	209.107	1.5
212.441	2.963	25	13	SS	1	16.21	0	18.64	2	215.424	1.5
219.741	2.601	26	21	SS	1	19.12	0	21.99	4	222.374	1.5
225.741	2.382	27	20	SS	1	30.4	0	33.44	4	228.15	1.5
234.348	2.82	28	79	LL	2	14.58	4	19.68	6	237.191	1.5
246.758	3.272	29	39	SS	1	14.56	2	19.66	4	250.058	1.5
255.824	3.015	30	56	LL	2	26.96	2	40.44	6	258.858	1.5
262.258	2.989	31	16	LL	2	19.29	0	28.94	2	265.274	1.5
269.074	2.213	32	19	SS	1	28.48	0	29.91	4	271.308	1.5
277.474	2.715	33	61	SS	1	18.24	2	20.97	6	280.224	1.5
284.041	2.618	34	64	LL	2	26.95	2	40.42	6	286.691	1.5
289.741	4.089	35	69	LL	2	22.62	4	26.01	6	293.858	1.5
299.726	3.39	36	52	SS	1	30.66	2	33.73	6	303.141	1.5
311.791	3.265	37	71	LL	2	10.98	4	14.83	6	315.074	1.5
321.085	3.539	38	49	SS	1	23.7	2	23.94	6	324.658	1.5
328.174	2.289	39	25	SS	1	9.89	0	9.99	4	330.491	1.5
335.541	2.043	40	3	SS	1	10.51	0	11.04	2	337.608	1.5
348.976	3.501	41	45	LL	2	36.8	2	42.32	4	352.491	1.5
356.424	2.682	42	48	LL	2	22.77	2	34.16	4	359.124	1.5
363.541	3.391	43	68	SS	1	25.55	4	28.11	6	366.958	1.5
371.758	2.414	44	23	SS	1	6.11	0	8.25	4	374.191	1.5
376.891	2.749	45	62	LL	2	25.3	2	31.63	6	379.674	1.5
385.925	2.62	46	41	SS	1	11.65	2	11.77	4	388.575	1.5
392.158	2.36	47	37	SS	1	17.36	2	19.96	4	394.558	1.5
399.941	2.175	48	50	SS	1	20.53	2	21.14	6	402.141	1.5
408.241	2.714	49	38	LL	2	32.44	2	40.55	4	410.975	1.5
416.041	2.854	50	57	SS	1	28.25	2	28.53	6	418.925	1.5
425.641	1.91	51	10	SS	1	21.66	0	22.31	2	427.575	1.5
431.741	2.726	52	65	SS	1	13.22	4	13.35	6	434.491	1.5
439.458	2.58	53	72	LL	2	29.27	4	43.91	6	442.075	1.5
449.142	3.453	54	76	SS	1	22.92	4	25.21	6	452.608	1.5
457.289	2.899	55	31	SS	1	23.44	0	31.64	4	460.208	1.5
470.675	2.381	56	70	LL	2	25.9	4	32.37	6	473.084	1.5
478.325	2.608	57	11	SS	1	24.85	0	26.09	2	480.958	1.5
486.475	2.968	58	24	LL	2	11.37	0	17.06	4	489.475	1.5
501.675	3.304	59	51	SS	1	37.85	2	39.74	6	505.006	1.5
510.475	2.448	60	60	SS	1	6.45	2	7.1	6	512.941	1.5
517.008	3.882	61	40	LL	2	12.44	2	18.66	4	520.918	1.5
531.741	2.757	62	8	LL	2	14.49	0	21.74	2	534.525	1.5
538.475	2.357	63	80	LL	2	9.39	4	14.08	6	540.858	1.5
544.475	2.998	64	44	SS	1	22.39	2	24.62	4	547.492	1.5
555.656	2.412	65	27	SS	1	22.78	0	23.92	4	558.092	1.5
570.325	2.954	66	67	SS	1	6.26	4	6.57	6	573.308	1.5
577.158	3.019	67	36	SS	1	18.11	2	19.92	4	580.208	1.5
584.446	3.523	68	75	SS	1	20.18	4	21.19	6	588.008	1.5
592.91	2.38	69	26	SS	1	38.48	0	39.63	4	595.309	1.5
602.425	2.375	70	33	SS	1	25.56	2	25.82	4	604.825	1.5
607.792	2.551	71	7	LL	2	19.45	0	26.26	2	610.358	1.5
614.292	2.559	72	4	SS	1	13.42	0	14.77	2	616.875	1.5
621.908	2.882	73	9	SS	1	22.32	0	22.54	2	624.825	1.5
630.458	2.399	74	29	SS	1	32.7	0	37.6	4	632.892	1.5
643.027	2.118	75	42	SS	1	9.5	2	9.79	4	645.159	1.5
649.525	3.158	76	73	SS	1	9.59	4	9.68	6	652.708	1.5
658.225	2.79	77	2	SS	1	24.28	0	25	2	661.042	1.5
666.242	2.412	78	35	SS	1	20.14	2	21.15	4	668.675	1.5
678.692	2.178	79	18	SS	1	5.78	0	5.95	4	680.897	1.5
683.492	3.266	80	66	SS	1	11.96	4	12.32	6	686.792	1.5
