onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.063	1.707	1	1	pump	2	-4.7741935483871	-2.7	exponential	explosion	2	blue	0.01	0	NA	NA
7.471	2.186	1	2	pump	2	NA	NA	exponential	explosion	2	blue	0.0428709385014517	0	10.863	2
19.43	1.807	2	1	pump	2	-4.7741935483871	-6.4	control	control	2	grey	0	0	NA	NA
22.847	0.861	2	2	pump	2	-3.7741935483871	-5.4	control	control	2	grey	0	0	NA	NA
31.13	1.172	3	1	pump	5	-4.7741935483871	-5.18181818181818	linear	cashout	14	red	0.1	0.5	NA	NA
34.313	0.816	3	2	pump	5	-3.7741935483871	-4.18181818181818	linear	cashout	14	red	0.2	0.5	NA	NA
37.113	0.718	3	3	pump	5	-2.7741935483871	-3.18181818181818	linear	cashout	14	red	0.3	0.5	NA	NA
39.863	0.927	3	4	pump	5	-1.7741935483871	-2.18181818181818	linear	cashout	14	red	0.4	0.5	NA	NA
42.063	1.013	3	5	pump	5	-0.774193548387097	-1.18181818181818	linear	cashout	14	red	0.5	0.5	NA	NA
44.13	1.329	3	6	cashout	5	NA	NA	linear	cashout	14	red	0.6	0.5	NA	NA
58.597	1.401	4	1	pump	1	-4.7741935483871	-6.4	control	control	1	grey	0	0	NA	NA
64.913	1.125	5	1	pump	6	-4.7741935483871	-5.18181818181818	linear	explosion	6	red	0.1	0	NA	NA
67.23	0.71	5	2	pump	6	-3.7741935483871	-4.18181818181818	linear	explosion	6	red	0.2	0	NA	NA
69.497	0.658	5	3	pump	6	-2.7741935483871	-3.18181818181818	linear	explosion	6	red	0.3	0	NA	NA
71.613	0.676	5	4	pump	6	-1.7741935483871	-2.18181818181818	linear	explosion	6	red	0.4	0	NA	NA
73.58	0.593	5	5	pump	6	-0.774193548387097	-1.18181818181818	linear	explosion	6	red	0.5	0	NA	NA
75.315	1.263	5	6	pump	6	NA	NA	linear	explosion	6	red	0.6	0	77.947	2
82.597	1.345	6	1	pump	4	-4.7741935483871	-2.7	exponential	explosion	4	blue	0.01	0	NA	NA
85.23	0.763	6	2	pump	4	-3.7741935483871	-1.7	exponential	explosion	4	blue	0.0428709385014517	0	NA	NA
87.263	0.606	6	3	pump	4	-2.7741935483871	-0.7	exponential	explosion	4	blue	0.100451085663051	0	NA	NA
89.147	0.585	6	4	pump	4	NA	NA	exponential	explosion	4	blue	0.183791736799526	0	91.23	2
97.613	1.078	7	1	pump	4	-4.7741935483871	-6.4	control	control	4	grey	0	0	NA	NA
100.43	0.563	7	2	pump	4	-3.7741935483871	-5.4	control	control	4	grey	0	0	NA	NA
102.113	0.596	7	3	pump	4	-2.7741935483871	-4.4	control	control	4	grey	0	0	NA	NA
103.88	0.45	7	4	pump	4	-1.7741935483871	-3.4	control	control	4	grey	0	0	NA	NA
112.33	0.939	8	1	pump	3	-4.7741935483871	-2.7	exponential	explosion	3	blue	0.01	0	NA	NA
114.363	0.73	8	2	pump	3	-3.7741935483871	-1.7	exponential	explosion	3	blue	0.0428709385014517	0	NA	NA
116.463	0.588	8	3	pump	3	NA	NA	exponential	explosion	3	blue	0.100451085663051	0	118.33	2
121.713	2.494	9	1	pump	5	-4.7741935483871	-5.18181818181818	linear	cashout	6	red	0.1	0.5	NA	NA
126.113	0.674	9	2	pump	5	-3.7741935483871	-4.18181818181818	linear	cashout	6	red	0.2	0.5	NA	NA
128.564	0.569	9	3	pump	5	-2.7741935483871	-3.18181818181818	linear	cashout	6	red	0.3	0.5	NA	NA
130.847	0.589	9	4	pump	5	-1.7741935483871	-2.18181818181818	linear	cashout	6	red	0.4	0.5	NA	NA
133.13	0.922	9	5	pump	5	-0.774193548387097	-1.18181818181818	linear	cashout	6	red	0.5	0.5	NA	NA
135.447	0.981	9	6	cashout	5	NA	NA	linear	cashout	6	red	0.6	0.5	NA	NA
149.564	1.249	10	1	pump	6	-4.7741935483871	-5.18181818181818	linear	cashout	13	red	0.1	0.6	NA	NA
152.53	0.69	10	2	pump	6	-3.7741935483871	-4.18181818181818	linear	cashout	13	red	0.2	0.6	NA	NA
155.197	0.541	10	3	pump	6	-2.7741935483871	-3.18181818181818	linear	cashout	13	red	0.3	0.6	NA	NA
157.13	0.525	10	4	pump	6	-1.7741935483871	-2.18181818181818	linear	cashout	13	red	0.4	0.6	NA	NA
159.08	0.481	10	5	pump	6	-0.774193548387097	-1.18181818181818	linear	cashout	13	red	0.5	0.6	NA	NA
161.03	0.506	10	6	pump	6	0.225806451612903	-0.181818181818182	linear	cashout	13	red	0.6	0.6	NA	NA
163.364	0.977	10	7	cashout	6	NA	NA	linear	cashout	13	red	0.7	0.6	NA	NA
175.831	1.052	11	1	pump	12	-4.7741935483871	-6.4	control	control	12	grey	0	0	NA	NA
177.947	0.572	11	2	pump	12	-3.7741935483871	-5.4	control	control	12	grey	0	0	NA	NA
180.297	0.693	11	3	pump	12	-2.7741935483871	-4.4	control	control	12	grey	0	0	NA	NA
182.064	0.44	11	4	pump	12	-1.7741935483871	-3.4	control	control	12	grey	0	0	NA	NA
184.447	0.775	11	5	pump	12	-0.774193548387097	-2.4	control	control	12	grey	0	0	NA	NA
187.064	0.526	11	6	pump	12	0.225806451612903	-1.4	control	control	12	grey	0	0	NA	NA
189.08	0.513	11	7	pump	12	1.2258064516129	-0.4	control	control	12	grey	0	0	NA	NA
190.664	0.749	11	8	pump	12	2.2258064516129	0.6	control	control	12	grey	0	0	NA	NA
193.314	0.678	11	9	pump	12	3.2258064516129	1.6	control	control	12	grey	0	0	NA	NA
195.33	0.65	11	10	pump	12	4.2258064516129	2.6	control	control	12	grey	0	0	NA	NA
197.864	0.908	11	11	pump	12	5.2258064516129	3.6	control	control	12	grey	0	0	NA	NA
200.33	1	11	12	pump	12	6.2258064516129	4.6	control	control	12	grey	0	0	NA	NA
209.63	1.175	12	1	pump	4	-4.7741935483871	-2.7	exponential	explosion	4	blue	0.01	0	NA	NA
212.614	0.682	12	2	pump	4	-3.7741935483871	-1.7	exponential	explosion	4	blue	0.0428709385014517	0	NA	NA
214.714	0.6	12	3	pump	4	-2.7741935483871	-0.7	exponential	explosion	4	blue	0.100451085663051	0	NA	NA
217.18	0.57	12	4	pump	4	NA	NA	exponential	explosion	4	blue	0.183791736799526	0	219.314	2
225.947	1.331	13	1	pump	13	-4.7741935483871	-6.4	control	control	13	grey	0	0	NA	NA
228.43	0.536	13	2	pump	13	-3.7741935483871	-5.4	control	control	13	grey	0	0	NA	NA
230.314	0.54	13	3	pump	13	-2.7741935483871	-4.4	control	control	13	grey	0	0	NA	NA
232.83	0.641	13	4	pump	13	-1.7741935483871	-3.4	control	control	13	grey	0	0	NA	NA
235.447	0.549	13	5	pump	13	-0.774193548387097	-2.4	control	control	13	grey	0	0	NA	NA
237.064	0.666	13	6	pump	13	0.225806451612903	-1.4	control	control	13	grey	0	0	NA	NA
239.58	0.497	13	7	pump	13	1.2258064516129	-0.4	control	control	13	grey	0	0	NA	NA
242.08	0.53	13	8	pump	13	2.2258064516129	0.6	control	control	13	grey	0	0	NA	NA
244.647	0.589	13	9	pump	13	3.2258064516129	1.6	control	control	13	grey	0	0	NA	NA
247.014	0.526	13	10	pump	13	4.2258064516129	2.6	control	control	13	grey	0	0	NA	NA
249.264	0.621	13	11	pump	13	5.2258064516129	3.6	control	control	13	grey	0	0	NA	NA
251.68	0.557	13	12	pump	13	6.2258064516129	4.6	control	control	13	grey	0	0	NA	NA
253.38	0.529	13	13	pump	13	7.2258064516129	5.6	control	control	13	grey	0	0	NA	NA
258.297	1.004	14	1	pump	3	-4.7741935483871	-5.18181818181818	linear	explosion	3	red	0.1	0	NA	NA
260.547	0.623	14	2	pump	3	-3.7741935483871	-4.18181818181818	linear	explosion	3	red	0.2	0	NA	NA
262.981	0.566	14	3	pump	3	NA	NA	linear	explosion	3	red	0.3	0	265.247	2
268.347	2.009	15	1	pump	8	-4.7741935483871	-2.7	exponential	cashout	13	blue	0.01	0.79	NA	NA
272.332	0.747	15	2	pump	8	-3.7741935483871	-1.7	exponential	cashout	13	blue	0.0428709385014517	0.79	NA	NA
274.381	0.612	15	3	pump	8	-2.7741935483871	-0.7	exponential	cashout	13	blue	0.100451085663051	0.79	NA	NA
276.464	0.616	15	4	pump	8	-1.7741935483871	0.3	exponential	cashout	13	blue	0.183791736799526	0.79	NA	NA
278.314	0.546	15	5	pump	8	-0.774193548387097	1.3	exponential	cashout	13	blue	0.293654735772005	0.79	NA	NA
279.914	0.57	15	6	pump	8	0.225806451612903	2.3	exponential	cashout	13	blue	0.430643231586474	0.79	NA	NA
282.162	0.812	15	7	pump	8	1.2258064516129	3.3	exponential	cashout	13	blue	0.595258881579143	0.79	NA	NA
284.931	1.232	15	8	pump	8	2.2258064516129	4.3	exponential	cashout	13	blue	0.787932424540747	0.79	NA	NA
287.364	1.124	15	9	cashout	8	NA	NA	exponential	cashout	13	blue	1.00904206108857	0.79	NA	NA
295.024	1.041	16	1	pump	2	-4.7741935483871	-2.7	exponential	explosion	2	blue	0.01	0	NA	NA
297.19	0.677	16	2	pump	2	NA	NA	exponential	explosion	2	blue	0.0428709385014517	0	299.347	2
310.414	1.356	17	1	pump	8	-4.7741935483871	-5.18181818181818	linear	cashout	15	red	0.1	0.8	NA	NA
313.847	0.519	17	2	pump	8	-3.7741935483871	-4.18181818181818	linear	cashout	15	red	0.2	0.8	NA	NA
315.447	0.6	17	3	pump	8	-2.7741935483871	-3.18181818181818	linear	cashout	15	red	0.3	0.8	NA	NA
318.047	0.617	17	4	pump	8	-1.7741935483871	-2.18181818181818	linear	cashout	15	red	0.4	0.8	NA	NA
319.931	0.791	17	5	pump	8	-0.774193548387097	-1.18181818181818	linear	cashout	15	red	0.5	0.8	NA	NA
321.915	0.602	17	6	pump	8	0.225806451612903	-0.181818181818182	linear	cashout	15	red	0.6	0.8	NA	NA
323.915	0.549	17	7	pump	8	1.2258064516129	0.818181818181818	linear	cashout	15	red	0.7	0.8	NA	NA
325.831	1.251	17	8	pump	8	2.2258064516129	1.81818181818182	linear	cashout	15	red	0.8	0.8	NA	NA
328.897	1.113	17	9	cashout	8	NA	NA	linear	cashout	15	red	0.9	0.8	NA	NA
337.91	1.27	18	1	pump	10	-4.7741935483871	-6.4	control	control	10	grey	0	0	NA	NA
340.364	0.521	18	2	pump	10	-3.7741935483871	-5.4	control	control	10	grey	0	0	NA	NA
342.431	0.521	18	3	pump	10	-2.7741935483871	-4.4	control	control	10	grey	0	0	NA	NA
344.847	0.468	18	4	pump	10	-1.7741935483871	-3.4	control	control	10	grey	0	0	NA	NA
346.597	0.377	18	5	pump	10	-0.774193548387097	-2.4	control	control	10	grey	0	0	NA	NA
348.264	0.343	18	6	pump	10	0.225806451612903	-1.4	control	control	10	grey	0	0	NA	NA
350.331	1.288	18	7	pump	10	1.2258064516129	-0.4	control	control	10	grey	0	0	NA	NA
352.947	0.437	18	8	pump	10	2.2258064516129	0.6	control	control	10	grey	0	0	NA	NA
354.697	0.463	18	9	pump	10	3.2258064516129	1.6	control	control	10	grey	0	0	NA	NA
356.864	0.556	18	10	pump	10	4.2258064516129	2.6	control	control	10	grey	0	0	NA	NA
361.664	1.348	19	1	pump	9	-4.7741935483871	-6.4	control	control	9	grey	0	0	NA	NA
364.481	0.456	19	2	pump	9	-3.7741935483871	-5.4	control	control	9	grey	0	0	NA	NA
366.797	0.461	19	3	pump	9	-2.7741935483871	-4.4	control	control	9	grey	0	0	NA	NA
369.164	0.343	19	4	pump	9	-1.7741935483871	-3.4	control	control	9	grey	0	0	NA	NA
371.449	0.41	19	5	pump	9	-0.774193548387097	-2.4	control	control	9	grey	0	0	NA	NA
373.647	0.645	19	6	pump	9	0.225806451612903	-1.4	control	control	9	grey	0	0	NA	NA
375.497	0.499	19	7	pump	9	1.2258064516129	-0.4	control	control	9	grey	0	0	NA	NA
377.481	0.457	19	8	pump	9	2.2258064516129	0.6	control	control	9	grey	0	0	NA	NA
379.547	0.456	19	9	pump	9	3.2258064516129	1.6	control	control	9	grey	0	0	NA	NA
385.331	1.062	20	1	pump	7	-4.7741935483871	-5.18181818181818	linear	explosion	7	red	0.1	0	NA	NA
387.943	0.494	20	2	pump	7	-3.7741935483871	-4.18181818181818	linear	explosion	7	red	0.2	0	NA	NA
389.581	0.797	20	3	pump	7	-2.7741935483871	-3.18181818181818	linear	explosion	7	red	0.3	0	NA	NA
392.298	0.597	20	4	pump	7	-1.7741935483871	-2.18181818181818	linear	explosion	7	red	0.4	0	NA	NA
394.681	0.539	20	5	pump	7	-0.774193548387097	-1.18181818181818	linear	explosion	7	red	0.5	0	NA	NA
396.448	0.594	20	6	pump	7	0.225806451612903	-0.181818181818182	linear	explosion	7	red	0.6	0	NA	NA
398.414	0.573	20	7	pump	7	NA	NA	linear	explosion	7	red	0.7	0	400.681	2
408.498	1.783	21	1	pump	1	NA	NA	exponential	explosion	1	blue	0.01	0	411.781	2
417.214	1.264	22	1	pump	10	-4.7741935483871	-6.4	control	control	10	grey	0	0	NA	NA
420.481	0.567	22	2	pump	10	-3.7741935483871	-5.4	control	control	10	grey	0	0	NA	NA
422.298	0.477	22	3	pump	10	-2.7741935483871	-4.4	control	control	10	grey	0	0	NA	NA
424.448	0.506	22	4	pump	10	-1.7741935483871	-3.4	control	control	10	grey	0	0	NA	NA
426.681	0.432	22	5	pump	10	-0.774193548387097	-2.4	control	control	10	grey	0	0	NA	NA
429.114	0.507	22	6	pump	10	0.225806451612903	-1.4	control	control	10	grey	0	0	NA	NA
