onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.015	2.46	1	67	SS	1	6.26	4	6.57	6	16.498	1.5
20.28	3.018	2	11	SS	1	24.85	0	26.09	2	23.312	1.5
31.626	3.656	3	45	LL	2	36.8	2	42.32	4	35.308	1.5
39.473	2.242	4	20	SS	1	30.4	0	33.44	4	41.739	1.5
47.137	3.176	5	1	SS	1	37.69	0	38.07	2	50.336	1.5
56.551	4.038	6	23	SS	1	6.11	0	8.25	4	60.616	1.5
70.296	3.886	7	71	LL	2	10.98	4	14.83	6	74.195	1.5
80.06	3.881	8	38	LL	2	32.44	2	40.55	4	83.958	1.5
89.173	2.462	9	25	SS	1	9.89	0	9.99	4	91.656	1.5
95.971	4.004	10	77	SS	1	25.13	4	28.9	6	100.003	1.5
104.501	2.299	11	7	LL	2	19.45	0	26.26	2	106.817	1.5
109.916	2.799	12	51	SS	1	37.85	2	39.74	6	112.732	1.5
118.747	1.885	13	3	SS	1	10.51	0	11.04	2	120.646	1.5
127.627	3.143	14	27	SS	1	22.78	0	23.92	4	130.792	1.5
136.241	3.061	15	57	SS	1	28.25	2	28.53	6	139.323	1.5
145.104	3.957	16	53	LL	2	35.19	2	40.46	6	149.086	1.5
157.817	3.252	17	2	SS	1	24.28	0	25	2	161.082	1.5
167.313	3.34	18	74	SS	1	13.42	4	13.82	6	170.679	1.5
179.793	5	19	30	NA	NA	25.92	0	32.4	4	NA	NA
189.673	2.916	20	48	LL	2	22.77	2	34.16	4	192.605	1.5
203.835	2.556	21	75	SS	1	20.18	4	21.19	6	206.417	1.5
209.349	3.979	22	4	SS	1	13.42	0	14.77	2	213.348	1.5
216.997	3.591	23	68	LL	2	25.55	4	28.11	6	220.612	1.5
228.943	2.583	24	28	SS	1	6.41	0	7.05	4	231.542	1.5
236.44	3.602	25	29	SS	1	32.7	0	37.6	4	240.056	1.5
248.853	2.551	26	5	LL	2	32.79	0	37.71	2	251.418	1.5
263.448	3.028	27	61	SS	1	18.24	2	20.97	6	266.497	1.5
276.643	4.582	28	54	LL	2	14.88	2	18.61	6	281.242	1.5
286.507	3.273	29	56	LL	2	26.96	2	40.44	6	289.806	1.5
295.487	4.259	30	39	LL	2	14.56	2	19.66	4	299.769	1.5
