onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.058	1.375	1	1	pump	8	-4.77142857142857	-6.25	control	control	8	grey	0	0	NA	NA
6.691	2.616	1	2	pump	8	-3.77142857142857	-5.25	control	control	8	grey	0	0	NA	NA
10.875	0.358	1	3	pump	8	-2.77142857142857	-4.25	control	control	8	grey	0	0	NA	NA
12.358	0.428	1	4	pump	8	-1.77142857142857	-3.25	control	control	8	grey	0	0	NA	NA
14.141	0.392	1	5	pump	8	-0.771428571428571	-2.25	control	control	8	grey	0	0	NA	NA
16.241	0.337	1	6	pump	8	0.228571428571429	-1.25	control	control	8	grey	0	0	NA	NA
18.625	0.397	1	7	pump	8	1.22857142857143	-0.25	control	control	8	grey	0	0	NA	NA
20.691	0.369	1	8	pump	8	2.22857142857143	0.75	control	control	8	grey	0	0	NA	NA
23.775	1.095	2	1	pump	9	-4.77142857142857	-5.33333333333333	exponential	cashout	15	red	0.01	1.01	NA	NA
26.041	0.358	2	2	pump	9	-3.77142857142857	-4.33333333333333	exponential	cashout	15	red	0.0428709385014517	1.01	NA	NA
28.391	0.343	2	3	pump	9	-2.77142857142857	-3.33333333333333	exponential	cashout	15	red	0.100451085663051	1.01	NA	NA
30.694	0.345	2	4	pump	9	-1.77142857142857	-2.33333333333333	exponential	cashout	15	red	0.183791736799526	1.01	NA	NA
33.076	0.343	2	5	pump	9	-0.771428571428571	-1.33333333333333	exponential	cashout	15	red	0.293654735772005	1.01	NA	NA
34.759	0.401	2	6	pump	9	0.228571428571429	-0.333333333333333	exponential	cashout	15	red	0.430643231586474	1.01	NA	NA
36.409	0.359	2	7	pump	9	1.22857142857143	0.666666666666667	exponential	cashout	15	red	0.595258881579143	1.01	NA	NA
38.208	0.405	2	8	pump	9	2.22857142857143	1.66666666666667	exponential	cashout	15	red	0.787932424540747	1.01	NA	NA
40.125	0.429	2	9	pump	9	3.22857142857143	2.66666666666667	exponential	cashout	15	red	1.00904206108857	1.01	NA	NA
41.625	0.405	2	10	cashout	9	NA	NA	exponential	cashout	15	red	1.25892541179417	1.01	NA	NA
47.491	0.609	3	1	pump	3	-4.77142857142857	-2.54545454545455	linear	explosion	3	blue	0.1	0	NA	NA
49.641	0.471	3	2	pump	3	-3.77142857142857	-1.54545454545455	linear	explosion	3	blue	0.2	0	NA	NA
51.458	0.368	3	3	pump	3	NA	NA	linear	explosion	3	blue	0.3	0	53.341	2
57.541	0.676	4	1	pump	9	-4.77142857142857	-5.33333333333333	exponential	explosion	9	red	0.01	0	NA	NA
60.141	0.409	4	2	pump	9	-3.77142857142857	-4.33333333333333	exponential	explosion	9	red	0.0428709385014517	0	NA	NA
61.667	0.584	4	3	pump	9	-2.77142857142857	-3.33333333333333	exponential	explosion	9	red	0.100451085663051	0	NA	NA
63.441	0.547	4	4	pump	9	-1.77142857142857	-2.33333333333333	exponential	explosion	9	red	0.183791736799526	0	NA	NA
65.391	0.639	4	5	pump	9	-0.771428571428571	-1.33333333333333	exponential	explosion	9	red	0.293654735772005	0	NA	NA
67.741	0.42	4	6	pump	9	0.228571428571429	-0.333333333333333	exponential	explosion	9	red	0.430643231586474	0	NA	NA
70.225	0.919	4	7	pump	9	1.22857142857143	0.666666666666667	exponential	explosion	9	red	0.595258881579143	0	NA	NA
72.247	0.68	4	8	pump	9	2.22857142857143	1.66666666666667	exponential	explosion	9	red	0.787932424540747	0	NA	NA
74.358	0.458	4	9	pump	9	NA	NA	exponential	explosion	9	red	1.00904206108857	0	76.408	2
82.426	0.677	5	1	pump	13	-4.77142857142857	-6.25	control	control	13	grey	0	0	NA	NA
84.209	0.388	5	2	pump	13	-3.77142857142857	-5.25	control	control	13	grey	0	0	NA	NA
85.709	0.514	5	3	pump	13	-2.77142857142857	-4.25	control	control	13	grey	0	0	NA	NA
87.958	0.39	5	4	pump	13	-1.77142857142857	-3.25	control	control	13	grey	0	0	NA	NA
90.341	0.384	5	5	pump	13	-0.771428571428571	-2.25	control	control	13	grey	0	0	NA	NA
92.341	0.399	5	6	pump	13	0.228571428571429	-1.25	control	control	13	grey	0	0	NA	NA
94.525	0.404	5	7	pump	13	1.22857142857143	-0.25	control	control	13	grey	0	0	NA	NA
96.075	0.424	5	8	pump	13	2.22857142857143	0.75	control	control	13	grey	0	0	NA	NA
97.975	0.493	5	9	pump	13	3.22857142857143	1.75	control	control	13	grey	0	0	NA	NA
