onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.171	2.396	1	60	SS	1	6.45	2	7.1	6	17.587	1.5
23.068	3.099	2	28	LL	2	6.41	0	7.05	4	26.184	1.5
34.864	3.348	3	69	LL	2	22.62	4	26.01	6	38.23	1.5
43.995	2.67	4	42	SS	1	9.5	2	9.79	4	46.677	1.5
55.507	3.702	5	1	SS	1	37.69	0	38.07	2	59.223	1.5
63.621	3.004	6	38	LL	2	32.44	2	40.55	4	66.654	1.5
75.084	3.226	7	44	LL	2	22.39	2	24.62	4	78.333	1.5
83.915	2.808	8	56	LL	2	26.96	2	40.44	6	86.747	1.5
92.278	2.24	9	15	LL	2	16.47	0	22.24	2	94.544	1.5
97.943	2.366	10	31	LL	2	23.44	0	31.64	4	100.326	1.5
106.407	2.159	11	73	SS	1	9.59	4	9.68	6	108.59	1.5
111.555	3.307	12	33	SS	1	25.56	2	25.82	4	114.887	1.5
120.102	2.201	13	19	LL	2	28.48	0	29.91	4	122.318	1.5
125.434	2.069	14	23	LL	2	6.11	0	8.25	4	127.516	1.49999999999999
135.797	2.212	15	36	LL	2	18.11	2	19.92	4	138.03	1.5
144.427	1.886	16	8	LL	2	14.49	0	21.74	2	146.327	1.5
150.909	2.451	17	68	LL	2	25.55	4	28.11	6	153.374	1.5
161.172	2.645	18	20	LL	2	30.4	0	33.44	4	163.837	1.5
168.703	2.061	19	2	LL	2	24.28	0	25	2	170.785	1.5
178.099	2.158	20	7	LL	2	19.45	0	26.26	2	180.282	1.5
190.129	3.048	21	75	SS	1	20.18	4	21.19	6	193.194	1.5
197.693	2.703	22	4	LL	2	13.42	0	14.77	2	200.408	1.5
212.571	2.782	23	21	LL	2	19.12	0	21.99	4	215.37	1.5
219.102	2.422	24	9	SS	1	22.32	0	22.54	2	221.551	1.5
224.517	3.104	25	27	LL	2	22.78	0	23.92	4	227.649	1.5
232.064	2.634	26	70	LL	2	25.9	4	32.37	6	234.713	1.5
238.829	2.237	27	55	LL	2	29.45	2	39.75	6	241.078	1.5
251.358	2.713	28	74	SS	1	13.42	4	13.82	6	254.09	1.5
259.805	2.866	29	65	SS	1	13.22	4	13.35	6	262.687	1.5
271.201	2.787	30	43	LL	2	24.99	2	26.24	4	274	1.5
279.498	3.114	31	53	LL	2	35.19	2	40.46	6	282.631	1.5
291.844	2.828	32	25	SS	1	9.89	0	9.99	4	294.693	1.5
298.292	2.328	33	49	SS	1	23.7	2	23.94	6	300.641	1.5
306.639	2.482	34	16	LL	2	19.29	0	28.94	2	309.138	1.5
312.121	2.417	35	50	SS	1	20.53	2	21.14	6	314.553	1.5
318.069	2.193	36	76	LL	2	22.92	4	25.21	6	320.285	1.5
322.85	2.034	37	14	LL	2	27.84	0	34.8	2	324.9	1.5
331.581	1.834	38	5	LL	2	32.79	0	37.71	2	333.43	1.5
336.529	1.737	39	39	LL	2	14.56	2	19.66	4	338.278	1.5
344.976	2.113	40	52	LL	2	30.66	2	33.73	6	347.109	1.5
359.355	2.622	41	3	SS	1	10.51	0	11.04	2	362.004	1.5
369.718	2.306	42	46	LL	2	30.77	2	38.46	4	372.05	1.5
376.882	2.279	43	71	LL	2	10.98	4	14.83	6	379.181	1.5
386.395	2.589	44	41	SS	1	11.65	2	11.77	4	389.011	1.5
392.077	2.505	45	59	SS	1	11.17	2	11.73	6	394.609	1.5
401.424	2.569	46	10	SS	1	21.66	0	22.31	2	404.006	1.5
416.419	2.959	47	58	SS	1	12.69	2	13.07	6	419.401	1.5
422.233	2.481	48	22	LL	2	18.4	0	23	4	424.733	1.5
430.064	1.958	49	54	LL	2	14.88	2	18.61	6	432.047	1.5
437.062	2.013	50	72	LL	2	29.27	4	43.91	6	439.094	1.5
442.01	2.087	51	77	LL	2	25.13	4	28.9	6	444.109	1.5
450.091	2.098	52	29	LL	2	32.7	0	37.6	4	452.207	1.5
462.187	2.4	53	11	LL	2	24.85	0	26.09	2	464.602	1.5
472.966	2.187	54	62	LL	2	25.3	2	31.63	6	475.165	1.5
480.18	2.794	55	51	LL	2	37.85	2	39.74	6	482.996	1.5
495.325	1.877	56	48	LL	2	22.77	2	34.16	4	497.225	1.5
509.321	2.323	57	40	LL	2	12.44	2	18.66	4	511.67	1.49999999999994
515.602	2.201	58	61	LL	2	18.24	2	20.97	6	517.818	1.5
520.767	2.066	59	45	LL	2	36.8	2	42.32	4	522.849	1.5
527.548	2.351	60	67	SS	1	6.26	4	6.57	6	529.914	1.5
534.645	3.076	61	37	LL	2	17.36	2	19.96	4	537.744	1.5
546.758	2.527	62	17	SS	1	22.32	0	22.55	4	549.307	1.5
556.938	2.015	63	32	LL	2	11.53	0	17.29	4	558.97	1.5
564.502	3.993	64	66	SS	1	11.96	4	12.32	6	568.517	1.5
575.681	3.327	65	35	LL	2	20.14	2	21.15	4	579.03	1.5
584.212	2.212	66	24	LL	2	11.37	0	17.06	4	586.444	1.5
590.093	2.084	67	6	LL	2	10.5	0	13.13	2	592.193	1.5
596.574	1.935	68	64	LL	2	26.95	2	40.42	6	598.524	1.5
607.521	2.408	69	63	LL	2	25.61	2	34.57	6	609.953	1.5
618.234	2.311	70	13	LL	2	16.21	0	18.64	2	620.566	1.5
626.931	2.21	71	79	LL	2	14.58	4	19.68	6	629.163	1.5
632.845	2.504	72	30	LL	2	25.92	0	32.4	4	635.361	1.5
639.676	2.193	73	80	LL	2	9.39	4	14.08	6	641.892	1.5
647.041	2.03	74	78	LL	2	18.61	4	23.27	6	649.09	1.5
653.855	2.163	75	12	LL	2	21.96	0	24.16	2	656.038	1.5
658.937	1.709	76	34	SS	1	7.42	2	7.64	4	660.669	1.5
663.868	1.873	77	18	SS	1	5.78	0	5.95	4	665.768	1.5
670.599	2.326	78	57	SS	1	28.25	2	28.53	6	672.949	1.5
684.428	2.044	79	47	LL	2	20.07	2	27.1	4	686.494	1.5
691.626	2.207	80	26	SS	1	38.48	0	39.63	4	693.858	1.5
