onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.561	2.097	1	31	SS	1	23.44	0	31.64	4	16.677	1.5
22.361	4.213	2	55	SS	1	29.45	2	39.75	6	26.594	1.5
30.644	2.725	3	77	SS	1	25.13	4	28.9	6	33.394	1.5
37.844	3.815	4	79	SS	1	14.58	4	19.68	6	41.694	1.5
49.944	2.674	5	54	SS	1	14.88	2	18.61	6	52.644	1.5
59.094	4.21	6	47	LL	2	20.07	2	27.1	4	63.327	1.5
70.361	3.398	7	72	LL	2	29.27	4	43.91	6	73.777	1.5
80.894	1.79	8	44	SS	1	22.39	2	24.62	4	82.711	1.5
89.894	1.874	9	75	SS	1	20.18	4	21.19	6	91.794	1.5
97.465	3.629	10	7	LL	2	19.45	0	26.26	2	101.127	1.5
109.261	2.477	11	66	SS	1	11.96	4	12.32	6	111.761	1.5
116.344	2.635	12	34	SS	1	7.42	2	7.64	4	119.007	1.5
122.811	2.26	13	74	SS	1	13.42	4	13.82	6	125.094	1.5
133.461	2.188	14	13	SS	1	16.21	0	18.64	2	135.677	1.5
144.511	2.825	15	5	LL	2	32.79	0	37.71	2	147.361	1.5
153.312	2.014	16	28	SS	1	6.41	0	7.05	4	155.345	1.5
161.678	2.57	17	43	SS	1	24.99	2	26.24	4	164.278	1.5
173.828	1.997	18	50	SS	1	20.53	2	21.14	6	175.844	1.5
183.528	1.748	19	41	SS	1	11.65	2	11.77	4	185.311	1.5
190.411	2.692	20	70	LL	2	25.9	4	32.37	6	193.128	1.5
196.761	1.644	21	57	SS	1	28.25	2	28.53	6	198.444	1.5
204.561	1.89	22	67	SS	1	6.26	4	6.57	6	206.478	1.5
210.144	5	23	8	NA	NA	14.49	0	21.74	2	NA	NA
216.761	2.066	24	62	SS	1	25.3	2	31.63	6	218.844	1.5
222.594	2.24	25	30	SS	1	25.92	0	32.4	4	224.861	1.5
227.711	3.617	26	40	LL	2	12.44	2	18.66	4	231.361	1.5
237.728	3.27	27	39	SS	1	14.56	2	19.66	4	241.028	1.5
246.911	1.747	28	48	LL	2	22.77	2	34.16	4	248.694	1.5
255.661	3.448	29	63	LL	2	25.61	2	34.57	6	259.128	1.5
262.428	1.94	30	36	SS	1	18.11	2	19.92	4	264.394	1.5
269.028	2.805	31	51	SS	1	37.85	2	39.74	6	271.861	1.5
277.728	2.458	32	65	SS	1	13.22	4	13.35	6	280.211	1.5
285.494	1.596	33	4	SS	1	13.42	0	14.77	2	287.128	1.5
292.044	2.068	34	49	SS	1	23.7	2	23.94	6	294.144	1.5
298.63	1.594	35	73	SS	1	9.59	4	9.68	6	300.246	1.5
304.661	2.045	36	20	SS	1	30.4	0	33.44	4	306.728	1.5
311.128	1.539	37	35	SS	1	20.14	2	21.15	4	312.694	1.5
321.728	1.859	38	14	LL	2	27.84	0	34.8	2	323.611	1.5
328.428	2.391	39	24	SS	1	11.37	0	17.06	4	330.844	1.5
336.517	1.781	40	46	LL	2	30.77	2	38.46	4	338.328	1.5
343.461	2.043	41	52	SS	1	30.66	2	33.73	6	345.544	1.5
349.646	1.94	42	27	SS	1	22.78	0	23.92	4	351.612	1.5
361.278	3.216	43	56	LL	2	26.96	2	40.44	6	364.511	1.5
369.861	2.038	44	59	SS	1	11.17	2	11.73	6	371.928	1.5
378.878	2.94	45	29	SS	1	32.7	0	37.6	4	381.844	1.5
387.361	2.305	46	21	SS	1	19.12	0	21.99	4	389.694	1.5
395.961	2.219	47	19	SS	1	28.48	0	29.91	4	398.196	1.5
400.795	2.732	48	16	LL	2	19.29	0	28.94	2	403.544	1.5
407.859	2.544	49	60	SS	1	6.45	2	7.1	6	410.428	1.5
413.044	2.282	50	38	LL	2	32.44	2	40.55	4	415.344	1.5
422.311	3.088	51	22	SS	1	18.4	0	23	4	425.428	1.5
429.894	1.452	52	18	SS	1	5.78	0	5.95	4	431.378	1.5
436.961	2.489	53	37	SS	1	17.36	2	19.96	4	439.478	1.5
444.361	3.213	54	12	LL	2	21.96	0	24.16	2	447.596	1.5
