onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.16	3.006	1	40	LL	2	12.44	2	18.66	4	17.194	1.5
22.944	2.43	2	13	SS	1	16.21	0	18.64	2	25.41	1.5
36.711	2.386	3	6	LL	2	10.5	0	13.13	2	39.11	1.5
49.26	2.118	4	73	SS	1	9.59	4	9.68	6	51.394	1.5
62.244	2.331	5	38	LL	2	32.44	2	40.55	4	64.61	1.5
68.46	2.998	6	53	SS	1	35.19	2	40.46	6	71.494	1.5
77.01	2.215	7	61	SS	1	18.24	2	20.97	6	79.26	1.5
83.145	2.325	8	19	SS	1	28.48	0	29.91	4	85.495	1.5
91.444	2.545	9	4	SS	1	13.42	0	14.77	2	94.01	1.5
97.69	2.913	10	79	LL	2	14.58	4	19.68	6	100.627	1.5
106.454	1.819	11	57	SS	1	28.25	2	28.53	6	108.294	1.5
112.444	3.474	12	77	LL	2	25.13	4	28.9	6	115.944	1.5
119.294	1.977	13	20	SS	1	30.4	0	33.44	4	121.299	1.5
125.281	2.339	14	51	SS	1	37.85	2	39.74	6	127.66	1.5
135.994	2.018	15	60	SS	1	6.45	2	7.1	6	138.027	1.5
146.61	2.67	16	28	SS	1	6.41	0	7.05	4	149.31	1.5
159.744	2.024	17	15	LL	2	16.47	0	22.24	2	161.794	1.5
164.91	3.173	18	68	SS	1	25.55	4	28.11	6	168.11	1.5
171.46	2.038	19	65	SS	1	13.22	4	13.35	6	173.527	1.5
180.577	2.625	20	22	LL	2	18.4	0	23	4	183.228	1.5
189.777	2.218	21	44	SS	1	22.39	2	24.62	4	192.011	1.5
196.577	2.019	22	31	LL	2	23.44	0	31.64	4	198.627	1.5
203.261	2.044	23	8	LL	2	14.49	0	21.74	2	205.327	1.5
209.194	2.347	24	39	LL	2	14.56	2	19.66	4	211.569	1.5
216.177	1.924	25	21	SS	1	19.12	0	21.99	4	218.127	1.5
221.465	2.128	26	25	SS	1	9.89	0	9.99	4	223.627	1.5
231.962	2.032	27	58	SS	1	12.69	2	13.07	6	234.011	1.5
241.727	2.897	28	24	LL	2	11.37	0	17.06	4	244.644	1.5
251.861	1.8	29	34	SS	1	7.42	2	7.64	4	253.694	1.5
264.961	3.73	30	37	LL	2	17.36	2	19.96	4	268.727	1.5
274.861	1.916	31	26	SS	1	38.48	0	39.63	4	276.811	1.5
279.379	1.967	32	41	SS	1	11.65	2	11.77	4	281.362	1.5
286.044	1.723	33	18	SS	1	5.78	0	5.95	4	287.794	1.5
292.894	2.386	34	56	LL	2	26.96	2	40.44	6	295.311	1.5
304.477	2.596	35	76	SS	1	22.92	4	25.21	6	307.094	1.5
313.294	1.761	36	33	SS	1	25.56	2	25.82	4	315.077	1.5
318.277	1.722	37	74	SS	1	13.42	4	13.82	6	320.027	1.5
322.861	4.929	38	30	LL	2	25.92	0	32.4	4	327.813	1.5
331.695	1.538	39	10	SS	1	21.66	0	22.31	2	333.261	1.5
345.607	1.468	40	36	SS	1	18.11	2	19.92	4	347.094	1.5
350.361	1.645	41	42	SS	1	9.5	2	9.79	4	352.027	1.5
354.927	2.046	42	48	LL	2	22.77	2	34.16	4	356.994	1.5
361.277	2.118	43	3	SS	1	10.51	0	11.04	2	363.427	1.5
370.261	1.903	44	9	SS	1	22.32	0	22.54	2	372.194	1.5
377.111	2.196	45	27	SS	1	22.78	0	23.92	4	379.329	1.5
389.794	2.178	46	64	LL	2	26.95	2	40.42	6	391.994	1.5
396.094	1.605	47	59	SS	1	11.17	2	11.73	6	397.728	1.5
405.961	2.153	48	47	LL	2	20.07	2	27.1	4	408.144	1.5
418.278	1.913	49	2	SS	1	24.28	0	25	2	420.228	1.5
429.478	2.25	50	46	LL	2	30.77	2	38.46	4	431.744	1.5
438.578	2.658	51	78	LL	2	18.61	4	23.27	6	441.261	1.5
445.744	1.769	52	50	SS	1	20.53	2	21.14	6	447.544	1.5
452.594	1.373	53	67	SS	1	6.26	4	6.57	6	453.994	1.5
456.594	2.29	54	35	SS	1	20.14	2	21.15	4	458.911	1.5
462.444	1.6	55	7	LL	2	19.45	0	26.26	2	464.078	1.5
469.028	3.444	56	54	SS	1	14.88	2	18.61	6	472.511	1.5
478.444	1.74	57	14	LL	2	27.84	0	34.8	2	480.211	1.5
483.811	1.7	58	45	LL	2	36.8	2	42.32	4	485.528	1.5
497.028	3.145	59	69	SS	1	22.62	4	26.01	6	500.194	1.5
504.144	1.752	60	70	LL	2	25.9	4	32.37	6	505.928	1.5
513.628	2.077	61	72	LL	2	29.27	4	43.91	6	515.733	1.5
522.211	2.831	62	32	LL	2	11.53	0	17.29	4	525.063	1.5
530.211	1.454	63	49	SS	1	23.7	2	23.94	6	531.694	1.5
536.111	1.849	64	80	LL	2	9.39	4	14.08	6	537.978	1.5
543.478	1.883	65	1	SS	1	37.69	0	38.07	2	545.378	1.5
550.111	1.928	66	71	LL	2	10.98	4	14.83	6	552.061	1.5
555.011	2.81	67	63	LL	2	25.61	2	34.57	6	557.844	1.5
562.678	2.05	68	43	SS	1	24.99	2	26.24	4	564.761	1.5
569.578	3.194	69	12	SS	1	21.96	0	24.16	2	572.811	1.5
578.295	2.088	70	55	LL	2	29.45	2	39.75	6	580.411	1.5
586.378	2.261	71	29	SS	1	32.7	0	37.6	4	588.661	1.5
595.145	1.491	72	17	SS	1	22.32	0	22.55	4	596.661	1.5
604.345	2.247	73	16	LL	2	19.29	0	28.94	2	606.628	1.5
611.995	1.971	74	11	SS	1	24.85	0	26.09	2	613.995	1.5
620.245	2.212	75	66	SS	1	11.96	4	12.32	6	622.48	1.5
625.562	2.287	76	75	SS	1	20.18	4	21.19	6	627.861	1.5
636.228	2.32	77	52	SS	1	30.66	2	33.73	6	638.578	1.5
641.211	2.29	78	5	LL	2	32.79	0	37.71	2	643.528	1.5
651.054	3.569	79	62	SS	1	25.3	2	31.63	6	654.645	1.5
658.161	2.119	80	23	SS	1	6.11	0	8.25	4	660.311	1.5
