onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.075	0.86	1	1	pump	6	-5.51851851851852	-3.22222222222222	exponential	cashout	7	red	0.01	0.43	NA	NA
6.96	0.836	1	2	pump	6	-4.51851851851852	-2.22222222222222	exponential	cashout	7	red	0.0428709385014517	0.43	NA	NA
9.143	1.077	1	3	pump	6	-3.51851851851852	-1.22222222222222	exponential	cashout	7	red	0.100451085663051	0.43	NA	NA
11.559	0.968	1	4	pump	6	-2.51851851851852	-0.222222222222222	exponential	cashout	7	red	0.183791736799526	0.43	NA	NA
13.875	0.875	1	5	pump	6	-1.51851851851852	0.777777777777778	exponential	cashout	7	red	0.293654735772005	0.43	NA	NA
16.342	1.126	1	6	pump	6	-0.518518518518518	1.77777777777778	exponential	cashout	7	red	0.430643231586474	0.43	NA	NA
18.792	0.976	1	7	cashout	6	NA	NA	exponential	cashout	7	red	0.595258881579143	0.43	NA	NA
25.275	1.322	2	1	pump	6	-5.51851851851852	-9.77777777777778	control	control	6	grey	0	0	NA	NA
28.292	0.539	2	2	pump	6	-4.51851851851852	-8.77777777777778	control	control	6	grey	0	0	NA	NA
30.509	0.723	2	3	pump	6	-3.51851851851852	-7.77777777777778	control	control	6	grey	0	0	NA	NA
32.718	0.74	2	4	pump	6	-2.51851851851852	-6.77777777777778	control	control	6	grey	0	0	NA	NA
35.425	0.589	2	5	pump	6	-1.51851851851852	-5.77777777777778	control	control	6	grey	0	0	NA	NA
37.559	0.61	2	6	pump	6	-0.518518518518518	-4.77777777777778	control	control	6	grey	0	0	NA	NA
42.342	0.93	3	1	pump	7	-5.51851851851852	-3.55555555555556	linear	explosion	7	blue	0.1	0	NA	NA
45.209	1.055	3	2	pump	7	-4.51851851851852	-2.55555555555556	linear	explosion	7	blue	0.2	0	NA	NA
48.109	1.06	3	3	pump	7	-3.51851851851852	-1.55555555555556	linear	explosion	7	blue	0.3	0	NA	NA
50.959	1.101	3	4	pump	7	-2.51851851851852	-0.555555555555555	linear	explosion	7	blue	0.4	0	NA	NA
53.928	1.242	3	5	pump	7	-1.51851851851852	0.444444444444445	linear	explosion	7	blue	0.5	0	NA	NA
56.875	1.116	3	6	pump	7	-0.518518518518518	1.44444444444444	linear	explosion	7	blue	0.6	0	NA	NA
59.493	1.304	3	7	pump	7	NA	NA	linear	explosion	7	blue	0.7	0	62.792	2
72.475	1.196	4	1	pump	4	-5.51851851851852	-3.22222222222222	exponential	explosion	4	red	0.01	0	NA	NA
75.692	0.953	4	2	pump	4	-4.51851851851852	-2.22222222222222	exponential	explosion	4	red	0.0428709385014517	0	NA	NA
78.725	1.253	4	3	pump	4	-3.51851851851852	-1.22222222222222	exponential	explosion	4	red	0.100451085663051	0	NA	NA
81.142	1.382	4	4	pump	4	NA	NA	exponential	explosion	4	red	0.183791736799526	0	83.725	2
88.025	0.954	5	1	pump	16	-5.51851851851852	-9.77777777777778	control	control	16	grey	0	0	NA	NA
90.775	0.708	5	2	pump	16	-4.51851851851852	-8.77777777777778	control	control	16	grey	0	0	NA	NA
93.225	0.635	5	3	pump	16	-3.51851851851852	-7.77777777777778	control	control	16	grey	0	0	NA	NA
95.359	1.003	5	4	pump	16	-2.51851851851852	-6.77777777777778	control	control	16	grey	0	0	NA	NA
97.925	0.823	5	5	pump	16	-1.51851851851852	-5.77777777777778	control	control	16	grey	0	0	NA	NA
100.375	0.685	5	6	pump	16	-0.518518518518518	-4.77777777777778	control	control	16	grey	0	0	NA	NA
102.611	0.731	5	7	pump	16	0.481481481481482	-3.77777777777778	control	control	16	grey	0	0	NA	NA
104.644	0.669	5	8	pump	16	1.48148148148148	-2.77777777777778	control	control	16	grey	0	0	NA	NA
106.543	0.72	5	9	pump	16	2.48148148148148	-1.77777777777778	control	control	16	grey	0	0	NA	NA
