onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.059	0.706	1	1	pump	4	-5.5	-3.9	linear	cashout	15	blue	0.1	0.4	NA	NA
5.959	9.016	1	2	pump	4	-4.5	-2.9	linear	cashout	15	blue	0.2	0.4	NA	NA
16.942	4.192	1	3	pump	4	-3.5	-1.9	linear	cashout	15	blue	0.3	0.4	NA	NA
22.376	1.762	1	4	pump	4	-2.5	-0.9	linear	cashout	15	blue	0.4	0.4	NA	NA
25.576	0.998	1	5	cashout	4	NA	NA	linear	cashout	15	blue	0.5	0.4	NA	NA
35.593	0.565	2	1	pump	4	-5.5	-8.6	control	control	4	grey	0	0	NA	NA
37.276	0.605	2	2	pump	4	-4.5	-7.6	control	control	4	grey	0	0	NA	NA
38.959	0.562	2	3	pump	4	-3.5	-6.6	control	control	4	grey	0	0	NA	NA
41.542	0.466	2	4	pump	4	-2.5	-5.6	control	control	4	grey	0	0	NA	NA
45.109	1.141	3	1	pump	4	-5.5	-4	exponential	cashout	14	red	0.01	0.18	NA	NA
48.309	0.772	3	2	pump	4	-4.5	-3	exponential	cashout	14	red	0.0428709385014517	0.18	NA	NA
50.771	0.821	3	3	pump	4	-3.5	-2	exponential	cashout	14	red	0.100451085663051	0.18	NA	NA
52.976	0.711	3	4	pump	4	-2.5	-1	exponential	cashout	14	red	0.183791736799526	0.18	NA	NA
55.476	1.072	3	5	cashout	4	NA	NA	exponential	cashout	14	red	0.293654735772005	0.18	NA	NA
62.709	0.501	4	1	pump	7	-5.5	-3.9	linear	cashout	12	blue	0.1	0.7	NA	NA
64.676	0.512	4	2	pump	7	-4.5	-2.9	linear	cashout	12	blue	0.2	0.7	NA	NA
66.692	0.776	4	3	pump	7	-3.5	-1.9	linear	cashout	12	blue	0.3	0.7	NA	NA
68.592	0.81	4	4	pump	7	-2.5	-0.9	linear	cashout	12	blue	0.4	0.7	NA	NA
70.826	0.665	4	5	pump	7	-1.5	0.0999999999999996	linear	cashout	12	blue	0.5	0.7	NA	NA
73.259	0.654	4	6	pump	7	-0.5	1.1	linear	cashout	12	blue	0.6	0.7	NA	NA
75.592	0.568	4	7	pump	7	0.5	2.1	linear	cashout	12	blue	0.7	0.7	NA	NA
78.242	0.699	4	8	cashout	7	NA	NA	linear	cashout	12	blue	0.8	0.7	NA	NA
