onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.789	1.805	1	42	SS	1	9.5	2	9.79	4	15.622	1.5
18.871	2.206	2	78	LL	2	18.61	4	23.27	6	21.103	1.5
25.219	1.785	3	45	LL	2	36.8	2	42.32	4	27.018	1.5
35.049	2.178	4	74	SS	1	13.42	4	13.82	6	37.248	1.5
40.747	1.593	5	40	LL	2	12.44	2	18.66	4	42.363	1.5
52.809	1.774	6	4	LL	2	13.42	0	14.77	2	54.609	1.5
57.974	1.467	7	7	LL	2	19.45	0	26.26	2	59.457	1.5
62.04	2.533	8	77	LL	2	25.13	4	28.9	6	64.589	1.5
69.82	2.102	9	66	SS	1	11.96	4	12.32	6	71.936	1.5
79.9	2.344	10	51	LL	2	37.85	2	39.74	6	82.266	1.5
86.381	1.965	11	38	LL	2	32.44	2	40.55	4	88.364	1.5
91.296	1.702	12	32	LL	2	11.53	0	17.29	4	93.012	1.5
99.344	2.082	13	58	SS	1	12.69	2	13.07	6	101.443	1.5
104.192	1.926	14	79	LL	2	14.58	4	19.68	6	106.141	1.5
108.874	1.861	15	10	SS	1	21.66	0	22.31	2	110.756	1.5
114.322	1.719	16	47	LL	2	20.07	2	27.1	4	116.055	1.5
119.97	1.564	17	50	SS	1	20.53	2	21.14	6	121.553	1.5
125.501	1.76	18	30	LL	2	25.92	0	32.4	4	127.284	1.49999999999999
137.614	2.894	19	6	LL	2	10.5	0	13.13	2	140.53	1.5
145.028	2.861	20	35	SS	1	20.14	2	21.15	4	147.911	1.5
154.292	1.782	21	56	LL	2	26.96	2	40.44	6	156.091	1.5
160.64	1.887	22	37	SS	1	17.36	2	19.96	4	162.539	1.5
166.221	1.645	23	9	SS	1	22.32	0	22.54	2	167.887	1.5
173.419	1.857	24	59	SS	1	11.17	2	11.73	6	175.301	1.5
182.849	1.518	25	25	SS	1	9.89	0	9.99	4	184.382	1.5
188.83	1.496	26	28	SS	1	6.41	0	7.05	4	190.346	1.5
195.511	1.807	27	65	SS	1	13.22	4	13.35	6	197.344	1.5
206.841	1.82	28	57	SS	1	28.25	2	28.53	6	208.673	1.5
216.654	1.87	29	61	SS	1	18.24	2	20.97	6	218.537	1.5
224.851	1.546	30	1	SS	1	37.69	0	38.07	2	226.417	1.5
235.498	1.678	31	46	LL	2	30.77	2	38.46	4	237.197	1.5
242.945	1.892	32	34	SS	1	7.42	2	7.64	4	244.861	1.5
250.009	1.598	33	17	SS	1	22.32	0	22.55	4	251.626	1.5
256.607	1.71	34	33	SS	1	25.56	2	25.82	4	258.34	1.5
268.42	1.68	35	70	LL	2	25.9	4	32.37	6	270.119	1.5
272.868	2.097	36	43	SS	1	24.99	2	26.24	4	274.984	1.5
279.799	1.536	37	3	SS	1	10.51	0	11.04	2	281.349	1.5
292.828	1.618	38	24	LL	2	11.37	0	17.06	4	294.461	1.5
299.243	1.688	39	49	SS	1	23.7	2	23.94	6	300.942	1.5
305.174	1.803	40	76	LL	2	22.92	4	25.21	6	306.99	1.5
312.888	1.44	41	75	SS	1	20.18	4	21.19	6	314.354	1.5
319.553	3.01	42	21	SS	1	19.12	0	21.99	4	322.585	1.5
326.367	1.798	43	68	LL	2	25.55	4	28.11	6	328.183	1.5
339.163	3.151	44	44	SS	1	22.39	2	24.62	4	342.328	1.5
351.075	2.158	45	20	SS	1	30.4	0	33.44	4	353.258	1.5
355.807	1.69	46	64	LL	2	26.95	2	40.42	6	357.523	1.5
363.188	1.763	47	63	LL	2	25.61	2	34.57	6	364.971	1.5
372.185	2.096	48	19	SS	1	28.48	0	29.91	4	374.301	1.5
379.182	1.799	49	23	SS	1	6.11	0	8.25	4	380.999	1.5
386.513	2.256	50	31	LL	2	23.44	0	31.64	4	388.796	1.5
393.244	2.074	51	62	LL	2	25.3	2	31.63	6	395.344	1.5
398.376	1.337	52	18	SS	1	5.78	0	5.95	4	399.726	1.5
402.974	3.361	53	52	SS	1	30.66	2	33.73	6	406.357	1.5
416.22	2.12	54	80	LL	2	9.39	4	14.08	6	418.353	1.5
424.217	2.71	55	71	LL	2	10.98	4	14.83	6	426.95	1.5
432.215	1.999	56	16	LL	2	19.29	0	28.94	2	434.231	1.5
445.527	1.4	57	13	SS	1	16.21	0	18.64	2	446.943	1.5
451.808	2.333	58	8	LL	2	14.49	0	21.74	2	454.157	1.5
459.205	2.011	59	41	SS	1	11.65	2	11.77	4	461.238	1.5
465.203	2.694	60	39	LL	2	14.56	2	19.66	4	467.919	1.5
474.05	2.321	61	12	SS	1	21.96	0	24.16	2	476.383	1.5
486.413	2.392	62	5	LL	2	32.79	0	37.71	2	488.829	1.5
492.761	2.783	63	73	SS	1	9.59	4	9.68	6	495.56	1.5
499.142	1.737	64	55	LL	2	29.45	2	39.75	6	500.891	1.5
504.457	2.766	65	36	SS	1	18.11	2	19.92	4	507.239	1.5
516.903	2.014	66	14	LL	2	27.84	0	34.8	2	518.935	1.5
525.583	3.26	67	53	LL	2	35.19	2	40.46	6	528.865	1.5
539.828	1.451	68	60	SS	1	6.45	2	7.1	6	541.294	1.5
544.46	1.802	69	11	SS	1	24.85	0	26.09	2	546.276	1.5
549.375	1.554	70	67	SS	1	6.26	4	6.57	6	550.941	1.5
558.255	2.057	71	69	LL	2	22.62	4	26.01	6	560.338	1.5
564.57	1.601	72	72	LL	2	29.27	4	43.91	6	566.186	1.5
572.734	1.584	73	2	SS	1	24.28	0	25	2	574.333	1.5
580.148	1.986	74	27	SS	1	22.78	0	23.92	4	582.147	1.5
585.846	2.871	75	29	SS	1	32.7	0	37.6	4	588.745	1.5
593.477	2.683	76	54	LL	2	14.88	2	18.61	6	596.176	1.5
600.275	2.716	77	15	LL	2	16.47	0	22.24	2	603.007	1.5
609.838	1.986	78	48	LL	2	22.77	2	34.16	4	611.837	1.5
614.436	2.235	79	22	SS	1	18.4	0	23	4	616.686	1.5
621.401	1.92	80	26	SS	1	38.48	0	39.63	4	623.333	1.5
