onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.688	3.027	1	51	SS	1	37.85	2	39.74	6	16.737	1.5
26.25	2.296	2	76	LL	2	22.92	4	25.21	6	28.566	1.5
33.231	3.544	3	29	LL	2	32.7	0	37.6	4	36.797	1.5
40.496	3.229	4	68	LL	2	25.55	4	28.11	6	43.745	1.5
53.141	2.33	5	45	LL	2	36.8	2	42.32	4	55.491	1.5
59.139	2.646	6	15	LL	2	16.47	0	22.24	2	61.805	1.5
66.32	4.086	7	6	LL	2	10.5	0	13.13	2	70.419	1.5
74.884	2.833	8	73	SS	1	9.59	4	9.68	6	77.733	1.5
82.465	3.366	9	3	SS	1	10.51	0	11.04	2	85.847	1.5
89.496	2.135	10	28	SS	1	6.41	0	7.05	4	91.645	1.5
97.46	3.118	11	61	SS	1	18.24	2	20.97	6	100.592	1.5
105.407	2.666	12	67	SS	1	6.26	4	6.57	6	108.089	1.5
116.72	2.227	13	57	SS	1	28.25	2	28.53	6	118.969	1.5
121.618	2.521	14	10	SS	1	21.66	0	22.31	2	124.151	1.5
130.299	2.942	15	5	LL	2	32.79	0	37.71	2	133.264	1.5
138.229	3.151	16	30	LL	2	25.92	0	32.4	4	141.395	1.5
147.776	2.851	17	16	LL	2	19.29	0	28.94	2	150.642	1.5
154.44	4.365	18	69	LL	2	22.62	4	26.01	6	158.822	1.5
161.521	3.611	19	77	LL	2	25.13	4	28.9	6	165.153	1.5
168.885	3.467	20	32	LL	2	11.53	0	17.29	4	172.368	1.5
183.864	2.445	21	72	LL	2	29.27	4	43.91	6	186.33	1.5
197.409	2.648	22	41	SS	1	11.65	2	11.77	4	200.075	1.5
206.256	4.343	23	20	SS	1	30.4	0	33.44	4	210.621	1.5
216.136	2.6	24	74	SS	1	13.42	4	13.82	6	218.752	1.5
223.65	2.818	25	60	SS	1	6.45	2	7.1	6	226.483	1.5
231.681	2.431	26	9	SS	1	22.32	0	22.54	2	234.13	1.5
237.046	3.566	27	63	LL	2	25.61	2	34.57	6	240.628	1.5
247.309	3.194	28	48	LL	2	22.77	2	34.16	4	250.524	1.5
257.922	3.713	29	21	SS	1	19.12	0	21.99	4	261.654	1.5
266.252	2.746	30	26	SS	1	38.48	0	39.63	4	269.018	1.5
