onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.854	3.097	1	34	SS	1	7.42	2	7.64	4	17.988	1.5
22.171	1.922	2	17	SS	1	22.32	0	22.55	4	24.121	1.5
29.69	2.238	3	49	SS	1	23.7	2	23.94	6	31.955	1.5
36.421	2.466	4	70	LL	2	25.9	4	32.37	6	38.904	1.5
42.954	2.565	5	61	SS	1	18.24	2	20.97	6	45.538	1.5
52.371	3.017	6	38	LL	2	32.44	2	40.55	4	55.421	1.5
58.638	2.93	7	37	SS	1	17.36	2	19.96	4	61.595	1.5
71.054	2.656	8	19	SS	1	28.48	0	29.91	4	73.738	1.5
79.854	2.594	9	12	SS	1	21.96	0	24.16	2	82.472	1.5
86.721	2.393	10	4	SS	1	13.42	0	14.77	2	89.138	1.5
99.421	2.506	11	65	SS	1	13.22	4	13.35	6	101.954	1.5
104.938	2.059	12	80	LL	2	9.39	4	14.08	6	107.021	1.5
114.154	2.874	13	59	SS	1	11.17	2	11.73	6	117.054	1.5
123.238	2.116	14	56	LL	2	26.96	2	40.44	6	125.388	1.5
133.471	2.254	15	66	SS	1	11.96	4	12.32	6	135.738	1.5
138.354	2.17	16	54	LL	2	14.88	2	18.61	6	140.552	1.5
145.538	3.73	17	18	SS	1	5.78	0	5.95	4	149.288	1.5
152.921	2.517	18	32	LL	2	11.53	0	17.29	4	155.471	1.5
165.671	1.64	19	23	SS	1	6.11	0	8.25	4	167.338	1.5
172.421	1.59	20	33	LL	2	25.56	2	25.82	4	174.037	1.5
178.189	1.907	21	79	SS	1	14.58	4	19.68	6	180.122	1.5
183.421	2.32	22	45	LL	2	36.8	2	42.32	4	185.754	1.5
191.071	1.855	23	55	LL	2	29.45	2	39.75	6	192.954	1.5
195.921	2.423	24	31	LL	2	23.44	0	31.64	4	198.371	1.5
203.804	1.641	25	35	SS	1	20.14	2	21.15	4	205.471	1.5
209.637	1.941	26	24	LL	2	11.37	0	17.06	4	211.604	1.5
217.404	1.989	27	64	SS	1	26.95	2	40.42	6	219.421	1.5
223.387	2.563	28	1	SS	1	37.69	0	38.07	2	225.973	1.5
232.087	1.919	29	53	LL	2	35.19	2	40.46	6	234.021	1.5
240.037	2.282	30	60	SS	1	6.45	2	7.1	6	242.337	1.5
246.633	2.326	31	43	SS	1	24.99	2	26.24	4	248.987	1.5
259.654	1.72	32	3	SS	1	10.51	0	11.04	2	261.404	1.5
266.254	2.148	33	5	SS	1	32.79	0	37.71	2	268.437	1.5
274.004	2.179	34	44	SS	1	22.39	2	24.62	4	276.206	1.5
279.405	1.896	35	10	SS	1	21.66	0	22.31	2	281.321	1.5
289.154	2.022	36	42	SS	1	9.5	2	9.79	4	291.204	1.5
294.804	2.267	37	63	LL	2	25.61	2	34.57	6	297.099	1.5
302.004	1.525	38	9	SS	1	22.32	0	22.54	2	303.554	1.5
306.487	2.098	39	28	SS	1	6.41	0	7.05	4	308.621	1.5
313.337	2.6	40	6	SS	1	10.5	0	13.13	2	315.971	1.5
322.204	2.627	41	75	SS	1	20.18	4	21.19	6	324.856	1.5
329.621	2.483	42	47	LL	2	20.07	2	27.1	4	332.121	1.5
343.387	2.239	43	21	LL	2	19.12	0	21.99	4	345.654	1.5
349.814	2.605	44	58	LL	2	12.69	2	13.07	6	352.447	1.5
360.287	2.271	45	78	LL	2	18.61	4	23.27	6	362.587	1.5
370.154	2.682	46	15	LL	2	16.47	0	22.24	2	372.871	1.5
378.321	2.321	47	41	SS	1	11.65	2	11.77	4	380.654	1.5
384.471	1.557	48	25	SS	1	9.89	0	9.99	4	386.054	1.5
396.971	2.029	49	22	LL	2	18.4	0	23	4	399.021	1.5
402.654	2.899	50	69	SS	1	22.62	4	26.01	6	405.587	1.5
410.954	2.912	51	77	SS	1	25.13	4	28.9	6	413.904	1.5
420.537	2.484	52	39	LL	2	14.56	2	19.66	4	423.039	1.5
429.521	2.821	53	46	SS	1	30.77	2	38.46	4	432.369	1.5
438.171	2.123	54	48	LL	2	22.77	2	34.16	4	440.321	1.5
444.804	2.02	55	72	LL	2	29.27	4	43.91	6	446.854	1.5
452.337	2.786	56	40	LL	2	12.44	2	18.66	4	455.154	1.5
459.337	1.925	57	73	SS	1	9.59	4	9.68	6	461.287	1.5
464.621	2.408	58	68	SS	1	25.55	4	28.11	6	467.058	1.5
470.254	2.271	59	29	SS	1	32.7	0	37.6	4	472.539	1.5
479.521	2.233	60	27	SS	1	22.78	0	23.92	4	481.771	1.5
485.054	2.624	61	36	LL	2	18.11	2	19.92	4	487.704	1.5
491.571	1.525	62	8	SS	1	14.49	0	21.74	2	493.121	1.5
496.221	2.215	63	76	LL	2	22.92	4	25.21	6	498.464	1.5
501.604	2.678	64	7	SS	1	19.45	0	26.26	2	504.304	1.5
508.627	2.274	65	16	LL	2	19.29	0	28.94	2	510.937	1.5
519.187	2.106	66	52	LL	2	30.66	2	33.73	6	521.321	1.5
527.404	1.666	67	30	SS	1	25.92	0	32.4	4	529.087	1.5
532.887	1.851	68	2	SS	1	24.28	0	25	2	534.754	1.5
538.937	1.6	69	11	SS	1	24.85	0	26.09	2	540.554	1.5
