onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.421	1.771	1	15	LL	2	16.47	0	22.24	2	16.221	1.5
22.255	1.649	2	38	LL	2	32.44	2	40.55	4	23.938	1.5
30.074	1.888	3	45	LL	2	36.8	2	42.32	4	31.99	1.5
36.721	2.586	4	70	LL	2	25.9	4	32.37	6	39.322	1.5
42.903	1.4	5	58	SS	1	12.69	2	13.07	6	44.322	1.5
47.372	1.289	6	43	SS	1	24.99	2	26.24	4	48.688	1.5
52.705	1.799	7	41	SS	1	11.65	2	11.77	4	54.522	1.5
58.472	1.535	8	31	LL	2	23.44	0	31.64	4	60.038	1.5
72.172	1.7	9	71	LL	2	10.98	4	14.83	6	73.905	1.5
77.822	1.78	10	22	LL	2	18.4	0	23	4	79.638	1.5
87.322	1.654	11	61	SS	1	18.24	2	20.97	6	89.004	1.5
92.805	1.655	12	80	LL	2	9.39	4	14.08	6	94.488	1.5
106.422	1.897	13	57	SS	1	28.25	2	28.53	6	108.347	1.5
112.305	2.442	14	59	SS	1	11.17	2	11.73	6	114.772	1.5
119.655	1.719	15	73	SS	1	9.59	4	9.68	6	121.405	1.5
126.788	1.528	16	65	SS	1	13.22	4	13.35	6	128.341	1.5
132.622	1.608	17	3	SS	1	10.51	0	11.04	2	134.255	1.5
140.205	1.658	18	50	SS	1	20.53	2	21.14	6	141.888	1.5
148.505	1.418	19	63	LL	2	25.61	2	34.57	6	149.955	1.5
159.022	2.184	20	13	SS	1	16.21	0	18.64	2	161.238	1.5
171.388	1.407	21	74	SS	1	13.42	4	13.82	6	172.822	1.5
182.889	1.72	22	18	SS	1	5.78	0	5.95	4	184.622	1.5
188.872	2.369	23	67	SS	1	6.26	4	6.57	6	191.269	1.5
200.122	1.96	24	1	SS	1	37.69	0	38.07	2	202.105	1.5
209.43	1.578	25	27	SS	1	22.78	0	23.92	4	211.038	1.5
220.938	1.485	26	44	SS	1	22.39	2	24.62	4	222.455	1.5
225.488	1.856	27	35	SS	1	20.14	2	21.15	4	227.372	1.5
231.306	2.064	28	11	SS	1	24.85	0	26.09	2	233.389	1.5
238.903	1.76	29	28	SS	1	6.41	0	7.05	4	240.689	1.5
249.939	1.415	30	60	SS	1	6.45	2	7.1	6	251.382	1.5
257.372	1.44	31	7	LL	2	19.45	0	26.26	2	258.839	1.5
267.972	1.641	32	30	LL	2	25.92	0	32.4	4	269.639	1.5
