onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.495	4.224	1	20	SS	1	30.4	0	33.44	4	19.745	1.5
25.128	3.656	2	37	LL	2	17.36	2	19.96	4	28.812	1.5
33.897	2.106	3	76	LL	2	22.92	4	25.21	6	36.029	1.5
41.612	4.032	4	51	LL	2	37.85	2	39.74	6	45.662	1.5
54.312	2.366	5	78	LL	2	18.61	4	23.27	6	56.706	1.5
65.012	4.288	6	6	LL	2	10.5	0	13.13	2	69.328	1.5
73.167	3.402	7	65	SS	1	13.22	4	13.35	6	76.595	1.5
86.362	3.387	8	74	SS	1	13.42	4	13.82	6	89.762	1.5
92.595	3.796	9	14	LL	2	27.84	0	34.8	2	96.412	1.5
101.278	1.841	10	5	LL	2	32.79	0	37.71	2	103.145	1.5
108.012	4.285	11	27	LL	2	22.78	0	23.92	4	112.328	1.5
118.662	2.224	12	30	LL	2	25.92	0	32.4	4	120.912	1.5
126.862	1.752	13	43	LL	2	24.99	2	26.24	4	128.645	1.5
132.63	2.685	14	4	SS	1	13.42	0	14.77	2	135.329	1.5
142.945	1.683	15	69	LL	2	22.62	4	26.01	6	144.645	1.5
150.845	1.44	16	22	LL	2	18.4	0	23	4	152.312	1.5
156.945	1.478	17	39	LL	2	14.56	2	19.66	4	158.445	1.5
164.345	3.878	18	50	SS	1	20.53	2	21.14	6	168.245	1.5
174.945	2.33	19	58	SS	1	12.69	2	13.07	6	177.312	1.5
181.58	2.776	20	42	SS	1	9.5	2	9.79	4	184.379	1.5
189.762	2.762	21	57	SS	1	28.25	2	28.53	6	192.545	1.5
204.862	2.188	22	46	LL	2	30.77	2	38.46	4	207.078	1.5
212.478	2.564	23	13	LL	2	16.21	0	18.64	2	215.078	1.5
221.428	3.913	24	41	SS	1	11.65	2	11.77	4	225.378	1.5
231.696	3.286	25	25	SS	1	9.89	0	9.99	4	234.995	1.5
238.345	5	26	26	NA	NA	38.48	0	39.63	4	NA	NA
245.445	2.619	27	72	LL	2	29.27	4	43.91	6	248.091	1.5
252.312	3.691	28	21	SS	1	19.12	0	21.99	4	256.028	1.5
261.412	1.544	29	31	LL	2	23.44	0	31.64	4	262.978	1.5
269.612	2.457	30	68	LL	2	25.55	4	28.11	6	272.095	1.5
275.662	3.579	31	66	LL	2	11.96	4	12.32	6	279.264	1.5
285.162	2.357	32	63	LL	2	25.61	2	34.57	6	287.545	1.5
295.778	1.785	33	15	LL	2	16.47	0	22.24	2	297.591	1.5
300.562	2.649	34	55	LL	2	29.45	2	39.75	6	303.239	1.5
314.762	3.198	35	10	SS	1	21.66	0	22.31	2	317.995	1.5
321.745	5	36	9	NA	NA	22.32	0	22.54	2	NA	NA
329.597	1.352	37	40	LL	2	12.44	2	18.66	4	330.963	1.5
336.279	1.607	38	62	LL	2	25.3	2	31.63	6	337.912	1.5
342.679	2.435	39	35	LL	2	20.14	2	21.15	4	345.145	1.5
349.179	1.648	40	70	LL	2	25.9	4	32.37	6	350.845	1.5
362.895	2.097	41	77	LL	2	25.13	4	28.9	6	365.029	1.5
376.714	1.579	42	45	LL	2	36.8	2	42.32	4	378.313	1.5
