onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.407	3.242	1	34	SS	1	7.42	2	7.64	4	18.673	1.5
27.386	2.291	2	18	SS	1	5.78	0	5.95	4	29.702	1.5
33.434	2.274	3	50	SS	1	20.53	2	21.14	6	35.733	1.5
44.114	2.671	4	52	SS	1	30.66	2	33.73	6	46.796	1.5
50.245	4.079	5	63	LL	2	25.61	2	34.57	6	54.344	1.5
56.943	2.209	6	17	SS	1	22.32	0	22.55	4	59.176	1.5
64.857	1.861	7	35	SS	1	20.14	2	21.15	4	66.74	1.5
76.936	2.27	8	64	LL	2	26.95	2	40.42	6	79.219	1.5
84.5	2.758	9	49	SS	1	23.7	2	23.94	6	87.283	1.5
90.482	2.298	10	47	LL	2	20.07	2	27.1	4	92.797	1.5
101.178	2.417	11	11	LL	2	24.85	0	26.09	2	103.61	1.5
114.074	2.641	12	43	SS	1	24.99	2	26.24	4	116.739	1.5
122.904	3.529	13	2	SS	1	24.28	0	25	2	126.453	1.5
134.85	1.893	14	5	LL	2	32.79	0	37.71	2	136.766	1.5
141.248	3.416	15	31	LL	2	23.44	0	31.64	4	144.68	1.5
148.695	3.667	16	19	SS	1	28.48	0	29.91	4	152.377	1.5
156.576	2.681	17	13	LL	2	16.21	0	18.64	2	159.275	1.5
164.856	1.967	18	56	LL	2	26.96	2	40.44	6	166.839	1.5
170.071	2.066	19	7	LL	2	19.45	0	26.26	2	172.154	1.5
175.819	2.043	20	12	LL	2	21.96	0	24.16	2	177.885	1.5
187.016	3.145	21	10	LL	2	21.66	0	22.31	2	190.181	1.5
201.744	3.62	22	53	LL	2	35.19	2	40.46	6	205.376	1.5
214.989	3.316	23	66	SS	1	11.96	4	12.32	6	218.322	1.5
227.685	3.034	24	28	SS	1	6.41	0	7.05	4	230.734	1.5
235.399	2.524	25	73	SS	1	9.59	4	9.68	6	237.948	1.5
243.563	2.722	26	65	SS	1	13.22	4	13.35	6	246.312	1.5
251.261	2.654	27	68	LL	2	25.55	4	28.11	6	253.926	1.5
265.256	2.039	28	27	LL	2	22.78	0	23.92	4	267.322	1.5
273.07	2.196	29	72	LL	2	29.27	4	43.91	6	275.286	1.5
278.984	1.832	30	48	LL	2	22.77	2	34.16	4	280.834	1.5
