onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.062	1.583	1	1	pump	5	-5.09090909090909	-3.45454545454545	exponential	cashout	7	blue	0.01	0.29	NA	NA
7.251	0.337	1	2	pump	5	-4.09090909090909	-2.45454545454545	exponential	cashout	7	blue	0.0428709385014517	0.29	NA	NA
9.101	0.327	1	3	pump	5	-3.09090909090909	-1.45454545454545	exponential	cashout	7	blue	0.100451085663051	0.29	NA	NA
11.035	0.314	1	4	pump	5	-2.09090909090909	-0.454545454545454	exponential	cashout	7	blue	0.183791736799526	0.29	NA	NA
12.818	0.345	1	5	pump	5	-1.09090909090909	0.545454545454546	exponential	cashout	7	blue	0.293654735772005	0.29	NA	NA
14.668	0.393	1	6	cashout	5	NA	NA	exponential	cashout	7	blue	0.430643231586474	0.29	NA	NA
20.668	0.412	2	1	pump	5	-5.09090909090909	-2.81818181818182	linear	explosion	5	red	0.1	0	NA	NA
22.751	0.3	2	2	pump	5	-4.09090909090909	-1.81818181818182	linear	explosion	5	red	0.2	0	NA	NA
25.035	0.35	2	3	pump	5	-3.09090909090909	-0.818181818181818	linear	explosion	5	red	0.3	0	NA	NA
27.335	0.313	2	4	pump	5	-2.09090909090909	0.181818181818182	linear	explosion	5	red	0.4	0	NA	NA
28.868	0.488	2	5	pump	5	NA	NA	linear	explosion	5	red	0.5	0	30.77	2
36.751	0.455	3	1	pump	8	-5.09090909090909	-9	control	control	8	grey	0	0	NA	NA
38.601	0.284	3	2	pump	8	-4.09090909090909	-8	control	control	8	grey	0	0	NA	NA
40.435	0.318	3	3	pump	8	-3.09090909090909	-7	control	control	8	grey	0	0	NA	NA
42.285	0.331	3	4	pump	8	-2.09090909090909	-6	control	control	8	grey	0	0	NA	NA
43.716	0.378	3	5	pump	8	-1.09090909090909	-5	control	control	8	grey	0	0	NA	NA
45.318	0.34	3	6	pump	8	-0.0909090909090908	-4	control	control	8	grey	0	0	NA	NA
47.364	0.351	3	7	pump	8	0.909090909090909	-3	control	control	8	grey	0	0	NA	NA
49.718	0.322	3	8	pump	8	1.90909090909091	-2	control	control	8	grey	0	0	NA	NA
57.735	0.505	4	1	pump	13	-5.09090909090909	-9	control	control	13	grey	0	0	NA	NA
60.251	0.308	4	2	pump	13	-4.09090909090909	-8	control	control	13	grey	0	0	NA	NA
62.376	0.422	4	3	pump	13	-3.09090909090909	-7	control	control	13	grey	0	0	NA	NA
64.592	0.353	4	4	pump	13	-2.09090909090909	-6	control	control	13	grey	0	0	NA	NA
66.968	0.408	4	5	pump	13	-1.09090909090909	-5	control	control	13	grey	0	0	NA	NA
68.718	0.574	4	6	pump	13	-0.0909090909090908	-4	control	control	13	grey	0	0	NA	NA
71.268	0.335	4	7	pump	13	0.909090909090909	-3	control	control	13	grey	0	0	NA	NA
73.468	0.35	4	8	pump	13	1.90909090909091	-2	control	control	13	grey	0	0	NA	NA
75.135	0.368	4	9	pump	13	2.90909090909091	-1	control	control	13	grey	0	0	NA	NA
77.418	0.341	4	10	pump	13	3.90909090909091	0	control	control	13	grey	0	0	NA	NA
79.104	0.435	4	11	pump	13	4.90909090909091	1	control	control	13	grey	0	0	NA	NA
80.803	0.379	4	12	pump	13	5.90909090909091	2	control	control	13	grey	0	0	NA	NA
83.102	0.344	4	13	pump	13	6.90909090909091	3	control	control	13	grey	0	0	NA	NA
