onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.07	0.953	1	1	pump	6	-6.31034482758621	-4	linear	explosion	6	red	0.1	0	NA	NA
7.006	0.397	1	2	pump	6	-5.31034482758621	-3	linear	explosion	6	red	0.2	0	NA	NA
9.322	0.543	1	3	pump	6	-4.31034482758621	-2	linear	explosion	6	red	0.3	0	NA	NA
11.088	0.634	1	4	pump	6	-3.31034482758621	-1	linear	explosion	6	red	0.4	0	NA	NA
13.188	0.534	1	5	pump	6	-2.31034482758621	0	linear	explosion	6	red	0.5	0	NA	NA
15.437	0.503	1	6	pump	6	NA	NA	linear	explosion	6	red	0.6	0	17.404	2
29.82	0.839	2	1	pump	13	-6.31034482758621	-8.4	control	control	13	grey	0	0	NA	NA
31.854	0.432	2	2	pump	13	-5.31034482758621	-7.4	control	control	13	grey	0	0	NA	NA
33.804	0.429	2	3	pump	13	-4.31034482758621	-6.4	control	control	13	grey	0	0	NA	NA
35.537	0.425	2	4	pump	13	-3.31034482758621	-5.4	control	control	13	grey	0	0	NA	NA
37.954	0.553	2	5	pump	13	-2.31034482758621	-4.4	control	control	13	grey	0	0	NA	NA
40.237	0.413	2	6	pump	13	-1.31034482758621	-3.4	control	control	13	grey	0	0	NA	NA
42.354	0.579	2	7	pump	13	-0.310344827586207	-2.4	control	control	13	grey	0	0	NA	NA
44.554	0.409	2	8	pump	13	0.689655172413793	-1.4	control	control	13	grey	0	0	NA	NA
46.154	0.978	2	9	pump	13	1.68965517241379	-0.4	control	control	13	grey	0	0	NA	NA
49.154	0.513	2	10	pump	13	2.68965517241379	0.6	control	control	13	grey	0	0	NA	NA
51.57	0.679	2	11	pump	13	3.68965517241379	1.6	control	control	13	grey	0	0	NA	NA
53.504	0.843	2	12	pump	13	4.68965517241379	2.6	control	control	13	grey	0	0	NA	NA
55.454	0.536	2	13	pump	13	5.68965517241379	3.6	control	control	13	grey	0	0	NA	NA
61.088	0.638	3	1	pump	2	-6.31034482758621	-6.3	exponential	explosion	2	blue	0.01	0	NA	NA
63.054	0.543	3	2	pump	2	NA	NA	exponential	explosion	2	blue	0.0428709385014517	0	65.654	2
71.054	0.801	4	1	pump	1	-6.31034482758621	-8.4	control	control	1	grey	0	0	NA	NA
78.07	0.957	5	1	pump	5	-6.31034482758621	-6.3	exponential	explosion	5	blue	0.01	0	NA	NA
80.67	0.595	5	2	pump	5	-5.31034482758621	-5.3	exponential	explosion	5	blue	0.0428709385014517	0	NA	NA
82.454	0.832	5	3	pump	5	-4.31034482758621	-4.3	exponential	explosion	5	blue	0.100451085663051	0	NA	NA
84.687	0.577	5	4	pump	5	-3.31034482758621	-3.3	exponential	explosion	5	blue	0.183791736799526	0	NA	NA
87.187	0.503	5	5	pump	5	NA	NA	exponential	explosion	5	blue	0.293654735772005	0	89.32	2
94.987	0.831	6	1	pump	5	-6.31034482758621	-4	linear	explosion	5	red	0.1	0	NA	NA
96.92	1.064	6	2	pump	5	-5.31034482758621	-3	linear	explosion	5	red	0.2	0	NA	NA
100.004	0.647	6	3	pump	5	-4.31034482758621	-2	linear	explosion	5	red	0.3	0	NA	NA
101.821	0.755	6	4	pump	5	-3.31034482758621	-1	linear	explosion	5	red	0.4	0	NA	NA
103.72	0.814	6	5	pump	5	NA	NA	linear	explosion	5	red	0.5	0	106.387	2
112.354	0.579	7	1	pump	6	-6.31034482758621	-8.4	control	control	6	grey	0	0	NA	NA
114.137	0.336	7	2	pump	6	-5.31034482758621	-7.4	control	control	6	grey	0	0	NA	NA
116.254	0.454	7	3	pump	6	-4.31034482758621	-6.4	control	control	6	grey	0	0	NA	NA
118.02	0.569	7	4	pump	6	-3.31034482758621	-5.4	control	control	6	grey	0	0	NA	NA
119.787	0.465	7	5	pump	6	-2.31034482758621	-4.4	control	control	6	grey	0	0	NA	NA
121.504	0.416	7	6	pump	6	-1.31034482758621	-3.4	control	control	6	grey	0	0	NA	NA
128.054	0.478	8	1	pump	2	-6.31034482758621	-4	linear	explosion	2	red	0.1	0	NA	NA
130.254	0.347	8	2	pump	2	NA	NA	linear	explosion	2	red	0.2	0	132.037	2
136.187	0.59	9	1	pump	3	-6.31034482758621	-6.3	exponential	explosion	3	blue	0.01	0	NA	NA
138.787	0.527	9	2	pump	3	-5.31034482758621	-5.3	exponential	explosion	3	blue	0.0428709385014517	0	NA	NA
141.237	0.531	9	3	pump	3	NA	NA	exponential	explosion	3	blue	0.100451085663051	0	143.154	2
147.687	0.535	10	1	pump	8	-6.31034482758621	-4	linear	cashout	11	red	0.1	0.8	NA	NA
149.904	0.544	10	2	pump	8	-5.31034482758621	-3	linear	cashout	11	red	0.2	0.8	NA	NA
151.721	0.624	10	3	pump	8	-4.31034482758621	-2	linear	cashout	11	red	0.3	0.8	NA	NA
153.871	0.627	10	4	pump	8	-3.31034482758621	-1	linear	cashout	11	red	0.4	0.8	NA	NA
155.937	0.741	10	5	pump	8	-2.31034482758621	0	linear	cashout	11	red	0.5	0.8	NA	NA
158.255	0.964	10	6	pump	8	-1.31034482758621	1	linear	cashout	11	red	0.6	0.8	NA	NA
160.604	0.728	10	7	pump	8	-0.310344827586207	2	linear	cashout	11	red	0.7	0.8	NA	NA
162.671	0.501	10	8	pump	8	0.689655172413793	3	linear	cashout	11	red	0.8	0.8	NA	NA
165.137	0.999	10	9	cashout	8	NA	NA	linear	cashout	11	red	0.9	0.8	NA	NA
171.537	0.671	11	1	pump	2	-6.31034482758621	-8.4	control	control	2	grey	0	0	NA	NA
173.821	0.541	11	2	pump	2	-5.31034482758621	-7.4	control	control	2	grey	0	0	NA	NA
179.004	2.158	12	1	pump	10	-6.31034482758621	-6.3	exponential	cashout	12	blue	0.01	1.26	NA	NA
