onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.059	0.801	1	1	pump	11	-6.59259259259259	-8	control	control	11	grey	0	0	NA	NA
6.709	0.491	1	2	pump	11	-5.59259259259259	-7	control	control	11	grey	0	0	NA	NA
8.526	0.506	1	3	pump	11	-4.59259259259259	-6	control	control	11	grey	0	0	NA	NA
10.909	0.444	1	4	pump	11	-3.59259259259259	-5	control	control	11	grey	0	0	NA	NA
13.233	0.483	1	5	pump	11	-2.59259259259259	-4	control	control	11	grey	0	0	NA	NA
15.143	0.57	1	6	pump	11	-1.59259259259259	-3	control	control	11	grey	0	0	NA	NA
17.309	0.466	1	7	pump	11	-0.592592592592593	-2	control	control	11	grey	0	0	NA	NA
19.159	0.478	1	8	pump	11	0.407407407407407	-1	control	control	11	grey	0	0	NA	NA
20.881	0.554	1	9	pump	11	1.40740740740741	0	control	control	11	grey	0	0	NA	NA
23.243	0.517	1	10	pump	11	2.40740740740741	1	control	control	11	grey	0	0	NA	NA
25.426	0.521	1	11	pump	11	3.40740740740741	2	control	control	11	grey	0	0	NA	NA
32.927	0.795	2	1	pump	6	-6.59259259259259	-6.11111111111111	exponential	cashout	7	red	0.01	0.43	NA	NA
35.059	0.597	2	2	pump	6	-5.59259259259259	-5.11111111111111	exponential	cashout	7	red	0.0428709385014517	0.43	NA	NA
37.376	0.45	2	3	pump	6	-4.59259259259259	-4.11111111111111	exponential	cashout	7	red	0.100451085663051	0.43	NA	NA
39.159	0.49	2	4	pump	6	-3.59259259259259	-3.11111111111111	exponential	cashout	7	red	0.183791736799526	0.43	NA	NA
41.193	0.492	2	5	pump	6	-2.59259259259259	-2.11111111111111	exponential	cashout	7	red	0.293654735772005	0.43	NA	NA
43.743	0.582	2	6	pump	6	-1.59259259259259	-1.11111111111111	exponential	cashout	7	red	0.430643231586474	0.43	NA	NA
45.576	1.535	2	7	cashout	6	NA	NA	exponential	cashout	7	red	0.595258881579143	0.43	NA	NA
57.059	0.537	3	1	pump	7	-6.59259259259259	-5.66666666666667	linear	cashout	10	blue	0.1	0.7	NA	NA
59.426	0.473	3	2	pump	7	-5.59259259259259	-4.66666666666667	linear	cashout	10	blue	0.2	0.7	NA	NA
61.059	0.71	3	3	pump	7	-4.59259259259259	-3.66666666666667	linear	cashout	10	blue	0.3	0.7	NA	NA
63.326	0.578	3	4	pump	7	-3.59259259259259	-2.66666666666667	linear	cashout	10	blue	0.4	0.7	NA	NA
65.509	0.697	3	5	pump	7	-2.59259259259259	-1.66666666666667	linear	cashout	10	blue	0.5	0.7	NA	NA
68.193	0.556	3	6	pump	7	-1.59259259259259	-0.666666666666667	linear	cashout	10	blue	0.6	0.7	NA	NA
70.676	0.534	3	7	pump	7	-0.592592592592593	0.333333333333333	linear	cashout	10	blue	0.7	0.7	NA	NA
72.909	0.56	3	8	cashout	7	NA	NA	linear	cashout	10	blue	0.8	0.7	NA	NA
82.777	0.554	4	1	pump	7	-6.59259259259259	-5.66666666666667	linear	cashout	13	blue	0.1	0.7	NA	NA
85.143	0.375	4	2	pump	7	-5.59259259259259	-4.66666666666667	linear	cashout	13	blue	0.2	0.7	NA	NA
86.576	0.675	4	3	pump	7	-4.59259259259259	-3.66666666666667	linear	cashout	13	blue	0.3	0.7	NA	NA
88.426	0.706	4	4	pump	7	-3.59259259259259	-2.66666666666667	linear	cashout	13	blue	0.4	0.7	NA	NA
90.293	0.634	4	5	pump	7	-2.59259259259259	-1.66666666666667	linear	cashout	13	blue	0.5	0.7	NA	NA
92.726	0.621	4	6	pump	7	-1.59259259259259	-0.666666666666667	linear	cashout	13	blue	0.6	0.7	NA	NA
94.743	0.656	4	7	pump	7	-0.592592592592593	0.333333333333333	linear	cashout	13	blue	0.7	0.7	NA	NA
97.159	0.445	4	8	cashout	7	NA	NA	linear	cashout	13	blue	0.8	0.7	NA	NA
104.226	0.557	5	1	pump	12	-6.59259259259259	-8	control	control	12	grey	0	0	NA	NA
106.793	0.281	5	2	pump	12	-5.59259259259259	-7	control	control	12	grey	0	0	NA	NA
108.776	0.455	5	3	pump	12	-4.59259259259259	-6	control	control	12	grey	0	0	NA	NA
110.343	0.503	5	4	pump	12	-3.59259259259259	-5	control	control	12	grey	0	0	NA	NA
112.276	0.338	5	5	pump	12	-2.59259259259259	-4	control	control	12	grey	0	0	NA	NA
114.343	0.34	5	6	pump	12	-1.59259259259259	-3	control	control	12	grey	0	0	NA	NA
115.976	0.537	5	7	pump	12	-0.592592592592593	-2	control	control	12	grey	0	0	NA	NA
118.476	0.339	5	8	pump	12	0.407407407407407	-1	control	control	12	grey	0	0	NA	NA
120.593	0.349	5	9	pump	12	1.40740740740741	0	control	control	12	grey	0	0	NA	NA
122.443	0.345	5	10	pump	12	2.40740740740741	1	control	control	12	grey	0	0	NA	NA
123.943	0.488	5	11	pump	12	3.40740740740741	2	control	control	12	grey	0	0	NA	NA
125.86	0.443	5	12	pump	12	4.40740740740741	3	control	control	12	grey	0	0	NA	NA
131.577	0.507	6	1	pump	9	-6.59259259259259	-6.11111111111111	exponential	cashout	16	red	0.01	1.01	NA	NA
133.16	0.581	6	2	pump	9	-5.59259259259259	-5.11111111111111	exponential	cashout	16	red	0.0428709385014517	1.01	NA	NA
135.21	0.511	6	3	pump	9	-4.59259259259259	-4.11111111111111	exponential	cashout	16	red	0.100451085663051	1.01	NA	NA
136.81	0.648	6	4	pump	9	-3.59259259259259	-3.11111111111111	exponential	cashout	16	red	0.183791736799526	1.01	NA	NA
139.476	0.429	6	5	pump	9	-2.59259259259259	-2.11111111111111	exponential	cashout	16	red	0.293654735772005	1.01	NA	NA
