onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.826	1.676	1	73	SS	1	9.59	4	9.68	6	15.526	1.5
26.059	2.574	2	79	LL	2	14.58	4	19.68	6	28.659	1.5
34.926	2.603	3	64	LL	2	26.95	2	40.42	6	37.559	1.5
42.778	4.502	4	77	SS	1	25.13	4	28.9	6	47.293	1.5
50.326	2.248	5	20	SS	1	30.4	0	33.44	4	52.593	1.5
58.959	3.115	6	39	LL	2	14.56	2	19.66	4	62.093	1.5
65.743	1.993	7	66	SS	1	11.96	4	12.32	6	67.759	1.5
76.126	2.573	8	65	SS	1	13.22	4	13.35	6	78.726	1.5
82.293	2.059	9	32	LL	2	11.53	0	17.29	4	84.376	1.5
88.543	2.596	10	7	LL	2	19.45	0	26.26	2	91.176	1.5
95.327	1.876	11	11	SS	1	24.85	0	26.09	2	97.226	1.5
102.176	2.043	12	25	SS	1	9.89	0	9.99	4	104.243	1.5
109.409	2.521	13	57	SS	1	28.25	2	28.53	6	111.959	1.5
122.251	3.267	14	13	LL	2	16.21	0	18.64	2	125.543	1.5
130.326	3.932	15	67	SS	1	6.26	4	6.57	6	134.293	1.5
138.326	3.336	16	76	SS	1	22.92	4	25.21	6	141.678	1.5
146.06	2.577	17	49	SS	1	23.7	2	23.94	6	148.659	1.5
153.843	2.025	18	74	SS	1	13.42	4	13.82	6	155.893	1.5
158.793	2.601	19	21	SS	1	19.12	0	21.99	4	161.426	1.5
165.81	2.305	20	17	SS	1	22.32	0	22.55	4	168.143	1.5
173.293	3.015	21	63	LL	2	25.61	2	34.57	6	176.343	1.5
184.493	3.14	22	51	SS	1	37.85	2	39.74	6	187.66	1.5
190.528	2.044	23	15	LL	2	16.47	0	22.24	2	192.594	1.5
197.41	3.211	24	28	SS	1	6.41	0	7.05	4	200.643	1.5
209.96	3.345	25	30	LL	2	25.92	0	32.4	4	213.326	1.5
221.56	4.883	26	71	LL	2	10.98	4	14.83	6	226.476	1.5
230.976	1.855	27	1	SS	1	37.69	0	38.07	2	232.86	1.5
236.96	2.439	28	34	SS	1	7.42	2	7.64	4	239.426	1.5
243.36	2.076	29	59	SS	1	11.17	2	11.73	6	245.46	1.5
252.293	3.495	30	37	SS	1	17.36	2	19.96	4	255.81	1.5
260.226	2.094	31	43	SS	1	24.99	2	26.24	4	262.343	1.5
266.593	2.696	32	68	LL	2	25.55	4	28.11	6	269.31	1.5
274.476	4.193	33	62	LL	2	25.3	2	31.63	6	278.693	1.5
284.676	3.91	34	2	SS	1	24.28	0	25	2	288.612	1.5
296.243	3.663	35	5	LL	2	32.79	0	37.71	2	299.926	1.5
308.31	2.433	36	72	LL	2	29.27	4	43.91	6	310.771	1.5
316.743	2.243	37	75	SS	1	20.18	4	21.19	6	319.01	1.5
322.31	3.356	38	45	LL	2	36.8	2	42.32	4	325.693	1.5
329.36	2.068	39	33	SS	1	25.56	2	25.82	4	331.46	1.5
336.529	2.662	40	56	LL	2	26.96	2	40.44	6	339.211	1.5
348.693	2.755	41	69	LL	2	22.62	4	26.01	6	351.476	1.5
357.11	3.048	42	58	SS	1	12.69	2	13.07	6	360.176	1.5
363.026	2.552	43	38	LL	2	32.44	2	40.55	4	365.61	1.5
368.51	2.838	44	8	LL	2	14.49	0	21.74	2	371.376	1.5
376.543	2.283	45	27	SS	1	22.78	0	23.92	4	378.86	1.5
389.944	2.733	46	14	LL	2	27.84	0	34.8	2	392.693	1.5
402.876	3.33	47	4	SS	1	13.42	0	14.77	2	406.226	1.5
410.71	2.681	48	41	SS	1	11.65	2	11.77	4	413.41	1.5
418.376	1.854	49	22	LL	2	18.4	0	23	4	420.26	1.5
423.093	2.675	50	24	LL	2	11.37	0	17.06	4	425.793	1.5
429.593	2.291	51	48	LL	2	22.77	2	34.16	4	431.91	1.5
438.793	3.069	52	10	SS	1	21.66	0	22.31	2	441.876	1.5
446.276	2.286	53	9	SS	1	22.32	0	22.54	2	448.576	1.5
452.476	2.642	54	42	SS	1	9.5	2	9.79	4	455.143	1.5
461.91	2.277	55	18	SS	1	5.78	0	5.95	4	464.21	1.5
467.826	2.716	56	6	LL	2	10.5	0	13.13	2	470.576	1.5
477.726	2.199	57	26	SS	1	38.48	0	39.63	4	479.96	1.5
482.61	3.522	58	12	LL	2	21.96	0	24.16	2	486.16	1.5
491.593	2.412	59	31	LL	2	23.44	0	31.64	4	494.026	1.5
501.16	3.631	60	60	LL	2	6.45	2	7.1	6	504.81	1.5
512.326	3.715	61	29	LL	2	32.7	0	37.6	4	516.076	1.5
519.043	2.446	62	80	LL	2	9.39	4	14.08	6	521.526	1.5
527.843	2.891	63	35	SS	1	20.14	2	21.15	4	530.76	1.5
536.278	3.466	64	44	SS	1	22.39	2	24.62	4	539.76	1.5
547.276	3.922	65	23	LL	2	6.11	0	8.25	4	551.226	1.5
555.86	3.246	66	36	SS	1	18.11	2	19.92	4	559.126	1.5
564.227	2.212	67	47	LL	2	20.07	2	27.1	4	566.46	1.5
573.227	1.973	68	19	SS	1	28.48	0	29.91	4	575.227	1.5
580.06	2.419	69	50	SS	1	20.53	2	21.14	6	582.495	1.5
585.594	2.039	70	40	LL	2	12.44	2	18.66	4	587.66	1.5
599.46	1.791	71	3	SS	1	10.51	0	11.04	2	601.277	1.5
606.193	4.162	72	54	LL	2	14.88	2	18.61	6	610.377	1.5
621.332	2.761	73	55	LL	2	29.45	2	39.75	6	624.127	1.5
633.995	3.252	74	53	SS	1	35.19	2	40.46	6	637.26	1.5
642.96	2.787	75	78	LL	2	18.61	4	23.27	6	645.777	1.5
649.677	2.093	76	16	LL	2	19.29	0	28.94	2	651.793	1.5
662.977	2.609	77	61	SS	1	18.24	2	20.97	6	665.61	1.5
670.477	2.608	78	46	LL	2	30.77	2	38.46	4	673.11	1.5
679.077	2.085	79	52	SS	1	30.66	2	33.73	6	681.179	1.5
685.877	2.347	80	70	LL	2	25.9	4	32.37	6	688.243	1.5
