onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.051	0.915	1	1	pump	12	-6.26923076923077	-7.11111111111111	control	control	12	grey	0	0	NA	NA
6.751	1.652	1	2	pump	12	-5.26923076923077	-6.11111111111111	control	control	12	grey	0	0	NA	NA
9.551	0.833	1	3	pump	12	-4.26923076923077	-5.11111111111111	control	control	12	grey	0	0	NA	NA
11.535	0.812	1	4	pump	12	-3.26923076923077	-4.11111111111111	control	control	12	grey	0	0	NA	NA
13.685	1.886	1	5	pump	12	-2.26923076923077	-3.11111111111111	control	control	12	grey	0	0	NA	NA
17.101	0.602	1	6	pump	12	-1.26923076923077	-2.11111111111111	control	control	12	grey	0	0	NA	NA
19.318	0.597	1	7	pump	12	-0.269230769230769	-1.11111111111111	control	control	12	grey	0	0	NA	NA
21.751	0.53	1	8	pump	12	0.730769230769231	-0.111111111111111	control	control	12	grey	0	0	NA	NA
23.518	0.731	1	9	pump	12	1.73076923076923	0.888888888888889	control	control	12	grey	0	0	NA	NA
25.501	0.604	1	10	pump	12	2.73076923076923	1.88888888888889	control	control	12	grey	0	0	NA	NA
27.468	0.542	1	11	pump	12	3.73076923076923	2.88888888888889	control	control	12	grey	0	0	NA	NA
29.318	0.488	1	12	pump	12	4.73076923076923	3.88888888888889	control	control	12	grey	0	0	NA	NA
33.885	0.743	2	1	pump	6	-6.26923076923077	-6.55555555555556	exponential	explosion	6	blue	0.01	0	NA	NA
35.785	0.716	2	2	pump	6	-5.26923076923077	-5.55555555555556	exponential	explosion	6	blue	0.0428709385014517	0	NA	NA
37.935	0.701	2	3	pump	6	-4.26923076923077	-4.55555555555556	exponential	explosion	6	blue	0.100451085663051	0	NA	NA
40.368	0.514	2	4	pump	6	-3.26923076923077	-3.55555555555556	exponential	explosion	6	blue	0.183791736799526	0	NA	NA
42.17	0.573	2	5	pump	6	-2.26923076923077	-2.55555555555556	exponential	explosion	6	blue	0.293654735772005	0	NA	NA
43.919	0.662	2	6	pump	6	NA	NA	exponential	explosion	6	blue	0.430643231586474	0	46.635	2
58.318	0.651	3	1	pump	3	-6.26923076923077	-5	linear	cashout	4	red	0.1	0.3	NA	NA
60.351	0.467	3	2	pump	3	-5.26923076923077	-4	linear	cashout	4	red	0.2	0.3	NA	NA
62.301	0.333	3	3	pump	3	-4.26923076923077	-3	linear	cashout	4	red	0.3	0.3	NA	NA
64.485	1.53	3	4	cashout	3	NA	NA	linear	cashout	4	red	0.4	0.3	NA	NA
72.451	0.469	4	1	pump	4	-6.26923076923077	-6.55555555555556	exponential	cashout	8	blue	0.01	0.18	NA	NA
74.368	0.353	4	2	pump	4	-5.26923076923077	-5.55555555555556	exponential	cashout	8	blue	0.0428709385014517	0.18	NA	NA
75.885	0.881	4	3	pump	4	-4.26923076923077	-4.55555555555556	exponential	cashout	8	blue	0.100451085663051	0.18	NA	NA
78.501	0.849	4	4	pump	4	-3.26923076923077	-3.55555555555556	exponential	cashout	8	blue	0.183791736799526	0.18	NA	NA
80.485	0.479	4	5	cashout	4	NA	NA	exponential	cashout	8	blue	0.293654735772005	0.18	NA	NA
87.301	0.573	5	1	pump	14	-6.26923076923077	-7.11111111111111	control	control	14	grey	0	0	NA	NA
89.435	0.331	5	2	pump	14	-5.26923076923077	-6.11111111111111	control	control	14	grey	0	0	NA	NA
91.268	0.378	5	3	pump	14	-4.26923076923077	-5.11111111111111	control	control	14	grey	0	0	NA	NA
93.551	0.405	5	4	pump	14	-3.26923076923077	-4.11111111111111	control	control	14	grey	0	0	NA	NA
95.719	0.408	5	5	pump	14	-2.26923076923077	-3.11111111111111	control	control	14	grey	0	0	NA	NA
97.818	0.462	5	6	pump	14	-1.26923076923077	-2.11111111111111	control	control	14	grey	0	0	NA	NA
99.501	0.439	5	7	pump	14	-0.269230769230769	-1.11111111111111	control	control	14	grey	0	0	NA	NA
101.151	0.687	5	8	pump	14	0.730769230769231	-0.111111111111111	control	control	14	grey	0	0	NA	NA
103.601	0.591	5	9	pump	14	1.73076923076923	0.888888888888889	control	control	14	grey	0	0	NA	NA
105.418	0.633	5	10	pump	14	2.73076923076923	1.88888888888889	control	control	14	grey	0	0	NA	NA
107.265	0.643	5	11	pump	14	3.73076923076923	2.88888888888889	control	control	14	grey	0	0	NA	NA
109.601	0.457	5	12	pump	14	4.73076923076923	3.88888888888889	control	control	14	grey	0	0	NA	NA
112.101	0.402	5	13	pump	14	5.73076923076923	4.88888888888889	control	control	14	grey	0	0	NA	NA
113.985	0.426	5	14	pump	14	6.73076923076923	5.88888888888889	control	control	14	grey	0	0	NA	NA
120.835	0.451	6	1	pump	7	-6.26923076923077	-5	linear	explosion	7	red	0.1	0	NA	NA
122.618	0.603	6	2	pump	7	-5.26923076923077	-4	linear	explosion	7	red	0.2	0	NA	NA
