onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.876	2.022	1	29	SS	1	32.7	0	37.6	4	15.926	1.5
19.659	2.305	2	37	SS	1	17.36	2	19.96	4	21.993	1.5
30.243	1.942	3	16	LL	2	19.29	0	28.94	2	32.209	1.5
36.026	2.881	4	78	SS	1	18.61	4	23.27	6	38.943	1.5
49.976	2.582	5	54	SS	1	14.88	2	18.61	6	52.593	1.5
64.71	1.985	6	19	SS	1	28.48	0	29.91	4	66.71	1.5
73.143	2.952	7	31	LL	2	23.44	0	31.64	4	76.126	1.5
80.343	2.68	8	49	SS	1	23.7	2	23.94	6	83.043	1.5
94.46	4.352	9	73	LL	2	9.59	4	9.68	6	98.843	1.5
103.345	2.523	10	15	LL	2	16.47	0	22.24	2	105.894	1.5
111.143	2.931	11	10	LL	2	21.66	0	22.31	2	114.093	1.5
124.693	2.702	12	24	LL	2	11.37	0	17.06	4	127.426	1.49999999999999
132.61	2.409	13	12	LL	2	21.96	0	24.16	2	135.043	1.5
143.943	3.651	14	65	LL	2	13.22	4	13.35	6	147.626	1.5
151.612	1.926	15	7	LL	2	19.45	0	26.26	2	153.561	1.5
157.443	3.471	16	2	SS	1	24.28	0	25	2	160.926	1.5
168.943	3.9	17	63	LL	2	25.61	2	34.57	6	172.86	1.5
178.126	2.152	18	14	LL	2	27.84	0	34.8	2	180.31	1.5
190.743	2.559	19	64	LL	2	26.95	2	40.42	6	193.327	1.5
199.443	2.665	20	5	LL	2	32.79	0	37.71	2	202.128	1.5
206.643	3.661	21	76	LL	2	22.92	4	25.21	6	210.327	1.5
213.191	2.566	22	58	SS	1	12.69	2	13.07	6	215.777	1.5
226.377	2.704	23	57	SS	1	28.25	2	28.53	6	229.11	1.5
232.677	3.154	24	45	SS	1	36.8	2	42.32	4	235.86	1.5
239.877	3.413	25	52	SS	1	30.66	2	33.73	6	243.327	1.5
248.527	2.853	26	9	SS	1	22.32	0	22.54	2	251.395	1.5
256.327	2.895	27	55	LL	2	29.45	2	39.75	6	259.243	1.5
267.56	2.74	28	43	SS	1	24.99	2	26.24	4	270.327	1.5
274.393	2.809	29	4	LL	2	13.42	0	14.77	2	277.227	1.5
281.51	3.543	30	70	LL	2	25.9	4	32.37	6	285.077	1.5
292.893	2.516	31	59	SS	1	11.17	2	11.73	6	295.443	1.5
298.26	3.782	32	53	LL	2	35.19	2	40.46	6	302.061	1.5
306.177	2.163	33	26	SS	1	38.48	0	39.63	4	308.36	1.5
314.21	3.251	34	74	LL	2	13.42	4	13.82	6	317.477	1.5
320.86	2.378	35	69	LL	2	22.62	4	26.01	6	323.26	1.5
328.51	2.875	36	66	LL	2	11.96	4	12.32	6	331.41	1.5
