onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
16.289	2.341	1	23	SS	1	6.11	0	8.25	4	18.655	1.5
22.72	2.826	2	31	LL	2	23.44	0	31.64	4	25.569	1.5
35.516	3.594	3	22	SS	1	18.4	0	23	4	39.131	1.5
46.629	3.829	4	61	SS	1	18.24	2	20.97	6	50.477	1.5
59.574	2.924	5	60	SS	1	6.45	2	7.1	6	62.523	1.49999999999999
66.472	2.556	6	56	LL	2	26.96	2	40.44	6	69.054	1.5
75.336	2.434	7	7	LL	2	19.45	0	26.26	2	77.785	1.5
83.799	3.448	8	68	SS	1	25.55	4	28.11	6	87.265	1.5
94.129	2.297	9	66	SS	1	11.96	4	12.32	6	96.445	1.5
99.844	2.342	10	52	SS	1	30.66	2	33.73	6	102.21	1.5
111.207	1.996	11	48	LL	2	22.77	2	34.16	4	113.223	1.5
117.821	2.304	12	41	SS	1	11.65	2	11.77	4	120.154	1.5
127.568	3.108	13	34	SS	1	7.42	2	7.64	4	130.7	1.5
135.132	2.498	14	26	SS	1	38.48	0	39.63	4	137.648	1.5
145.562	2.019	15	20	SS	1	30.4	0	33.44	4	147.594	1.5
153.092	2.471	16	5	LL	2	32.79	0	37.71	2	155.575	1.5
158.241	2.151	17	76	LL	2	22.92	4	25.21	6	160.407	1.5
165.921	2.934	18	36	SS	1	18.11	2	19.92	4	168.87	1.5
172.569	2.937	19	2	SS	1	24.28	0	25	2	175.518	1.5
182.982	2.24	20	64	LL	2	26.95	2	40.42	6	185.248	1.5
196.678	2.414	21	59	SS	1	11.17	2	11.73	6	199.11	1.5
202.759	2.355	22	39	LL	2	14.56	2	19.66	4	205.142	1.5
208.174	2.666	23	28	SS	1	6.41	0	7.05	4	210.856	1.5
222.619	3.325	24	32	LL	2	11.53	0	17.29	4	225.968	1.5
236.198	2.453	25	24	LL	2	11.37	0	17.06	4	238.663	1.5
246.627	2.229	26	63	LL	2	25.61	2	34.57	6	248.877	1.5
253.025	2.055	27	55	LL	2	29.45	2	39.75	6	255.091	1.5
258.807	3.156	28	53	LL	2	35.19	2	40.46	6	261.989	1.5
266.187	2.46	29	71	LL	2	10.98	4	14.83	6	268.67	1.5
272.819	3.017	30	75	SS	1	20.18	4	21.19	6	275.851	1.5
279.35	2.34	31	18	SS	1	5.78	0	5.95	4	281.716	1.5
288.78	3.143	32	37	LL	2	17.36	2	19.96	4	291.945	1.5
296.211	2.238	33	17	SS	1	22.32	0	22.55	4	298.46	1.5
302.692	3.033	34	70	LL	2	25.9	4	32.37	6	305.741	1.5
312.672	2.009	35	10	SS	1	21.66	0	22.31	2	314.704	1.5
318.953	2.865	36	43	SS	1	24.99	2	26.24	4	321.835	1.5
325.567	1.92	37	3	SS	1	10.51	0	11.04	2	327.5	1.5
332.915	2.037	38	16	LL	2	19.29	0	28.94	2	334.964	1.5
339.496	3.026	39	49	SS	1	23.7	2	23.94	6	342.545	1.5
345.561	2.625	40	58	SS	1	12.69	2	13.07	6	348.21	1.5
357.473	2.872	41	9	SS	1	22.32	0	22.54	2	360.372	1.5
365.754	2.51	42	78	LL	2	18.61	4	23.27	6	368.286	1.5
376.167	2.061	43	72	LL	2	29.27	4	43.91	6	378.25	1.5
382.698	2.292	44	65	SS	1	13.22	4	13.35	6	385.014	1.5
389.063	2.848	45	77	LL	2	25.13	4	28.9	6	391.928	1.5
398.226	3.137	46	46	LL	2	30.77	2	38.46	4	401.375	1.5
404.491	2.462	47	57	SS	1	28.25	2	28.53	6	406.973	1.5
410.339	2.542	48	62	LL	2	25.3	2	31.63	6	412.904	1.5
417.586	2.865	49	12	SS	1	21.96	0	24.16	2	420.469	1.5
423.484	2.811	50	4	SS	1	13.42	0	14.77	2	426.317	1.5
431.015	1.883	51	47	LL	2	20.07	2	27.1	4	432.914	1.5
439.829	2.271	52	15	LL	2	16.47	0	22.24	2	442.128	1.5
445.327	2.699	53	33	SS	1	25.56	2	25.82	4	448.043	1.5
455.207	4.878	54	73	SS	1	9.59	4	9.68	6	460.105	1.5
467.086	3.921	55	67	SS	1	6.26	4	6.57	6	471.035	1.5
474.867	3.629	56	21	SS	1	19.12	0	21.99	4	478.516	1.5
490.411	2.221	57	29	SS	1	32.7	0	37.6	4	492.644	1.5
499.075	2.753	58	30	LL	2	25.92	0	32.4	4	501.841	1.5
505.206	3.233	59	42	SS	1	9.5	2	9.79	4	508.455	1.5
512.704	2.215	60	69	LL	2	22.62	4	26.01	6	514.937	1.5
520.968	2.829	61	25	SS	1	9.89	0	9.99	4	523.817	1.5
529.582	2.598	62	40	LL	2	12.44	2	18.66	4	532.197	1.5
544.643	2.524	63	74	SS	1	13.42	4	13.82	6	547.192	1.5
551.657	2.063	64	35	SS	1	20.14	2	21.15	4	553.74	1.5
563.137	3.353	65	6	LL	2	10.5	0	13.13	2	566.502	1.5
573.067	2.37	66	1	SS	1	37.69	0	38.07	2	575.449	1.5
582.547	2.893	67	50	SS	1	20.53	2	21.14	6	585.463	1.5
589.794	2.246	68	19	SS	1	28.48	0	29.91	4	592.06	1.5
596.059	3.832	69	51	SS	1	37.85	2	39.74	6	599.908	1.5
602.74	2.691	70	80	LL	2	9.39	4	14.08	6	605.456	1.5
615.319	3.034	71	14	LL	2	27.84	0	34.8	2	618.368	1.5
628.048	2.523	72	27	SS	1	22.78	0	23.92	4	630.597	1.5
635.912	3.438	73	54	LL	2	14.88	2	18.61	6	639.378	1.5
645.925	4.289	74	11	SS	1	24.85	0	26.09	2	650.241	1.5
654.789	2.274	75	8	LL	2	14.49	0	21.74	2	657.088	1.5
662.437	2.235	76	79	LL	2	14.58	4	19.68	6	664.686	1.5
668.701	2.704	77	45	LL	2	36.8	2	42.32	4	671.417	1.5
674.482	4.865	78	38	LL	2	32.44	2	40.55	4	679.364	1.5
683.979	3.675	79	13	LL	2	16.21	0	18.64	2	687.678	1.5
691.377	2.378	80	44	LL	2	22.39	2	24.62	4	693.776	1.5
