onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.063	1.692	1	1	pump	3	-4.64705882352941	-3.63636363636364	linear	cashout	14	blue	0.1	0.3	NA	NA
7.818	1.014	1	2	pump	3	-3.64705882352941	-2.63636363636364	linear	cashout	14	blue	0.2	0.3	NA	NA
10.702	1.054	1	3	pump	3	-2.64705882352941	-1.63636363636364	linear	cashout	14	blue	0.3	0.3	NA	NA
13.118	1.013	1	4	cashout	3	NA	NA	linear	cashout	14	blue	0.4	0.3	NA	NA
20.568	0.763	2	1	pump	7	-4.64705882352941	-7.75	control	control	7	grey	0	0	NA	NA
22.668	0.671	2	2	pump	7	-3.64705882352941	-6.75	control	control	7	grey	0	0	NA	NA
24.668	0.627	2	3	pump	7	-2.64705882352941	-5.75	control	control	7	grey	0	0	NA	NA
26.918	0.798	2	4	pump	7	-1.64705882352941	-4.75	control	control	7	grey	0	0	NA	NA
29.502	0.753	2	5	pump	7	-0.647058823529412	-3.75	control	control	7	grey	0	0	NA	NA
32.087	0.662	2	6	pump	7	0.352941176470588	-2.75	control	control	7	grey	0	0	NA	NA
34.419	0.56	2	7	pump	7	1.35294117647059	-1.75	control	control	7	grey	0	0	NA	NA
40.535	0.614	3	1	pump	3	-4.64705882352941	-2.27272727272727	exponential	cashout	13	red	0.01	0.1	NA	NA
42.752	0.605	3	2	pump	3	-3.64705882352941	-1.27272727272727	exponential	cashout	13	red	0.0428709385014517	0.1	NA	NA
44.568	0.801	3	3	pump	3	-2.64705882352941	-0.272727272727273	exponential	cashout	13	red	0.100451085663051	0.1	NA	NA
46.985	0.724	3	4	cashout	3	NA	NA	exponential	cashout	13	red	0.183791736799526	0.1	NA	NA
53.835	0.874	4	1	pump	3	-4.64705882352941	-2.27272727272727	exponential	cashout	5	red	0.01	0.1	NA	NA
56.035	0.751	4	2	pump	3	-3.64705882352941	-1.27272727272727	exponential	cashout	5	red	0.0428709385014517	0.1	NA	NA
58.418	0.619	4	3	pump	3	-2.64705882352941	-0.272727272727273	exponential	cashout	5	red	0.100451085663051	0.1	NA	NA
