onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.523	2.97	1	78	LL	2	18.61	4	23.27	6	18.523	1.5
24.506	2.075	2	9	SS	1	22.32	0	22.54	2	26.606	1.5
34.641	1.99	3	57	SS	1	28.25	2	28.53	6	36.657	1.5
41.14	2.986	4	62	SS	1	25.3	2	31.63	6	44.154	1.5
49.656	2.223	5	36	SS	1	18.11	2	19.92	4	51.906	1.5
55.823	2.264	6	44	SS	1	22.39	2	24.62	4	58.106	1.5
63.506	2.955	7	39	LL	2	14.56	2	19.66	4	66.49	1.5
71.861	2.381	8	2	SS	1	24.28	0	25	2	74.273	1.5
78.273	2.038	9	27	SS	1	22.78	0	23.92	4	80.325	1.5
84.54	2.456	10	52	SS	1	30.66	2	33.73	6	87.023	1.5
95.473	2.138	11	59	SS	1	11.17	2	11.73	6	97.64	1.5
102.49	3.654	12	46	LL	2	30.77	2	38.46	4	106.173	1.5
109.906	3.697	13	79	LL	2	14.58	4	19.68	6	113.63	1.5
117.973	2.355	14	54	SS	1	14.88	2	18.61	6	120.356	1.5
125.756	1.995	15	67	SS	1	6.26	4	6.57	6	127.79	1.49999999999999
131.175	2.508	16	11	SS	1	24.85	0	26.09	2	133.707	1.5
137.123	2.188	17	8	LL	2	14.49	0	21.74	2	139.338	1.5
146.64	3.605	18	24	LL	2	11.37	0	17.06	4	150.273	1.5
157.556	2.436	19	51	SS	1	37.85	2	39.74	6	160.023	1.5
169.456	2.238	20	77	SS	1	25.13	4	28.9	6	171.723	1.5
175.473	2.324	21	69	SS	1	22.62	4	26.01	6	177.825	1.5
181.991	1.763	22	50	SS	1	20.53	2	21.14	6	183.773	1.5
194.406	1.938	23	10	SS	1	21.66	0	22.31	2	196.373	1.5
208.406	2.363	24	25	SS	1	9.89	0	9.99	4	210.79	1.5
216.206	4.277	25	45	LL	2	36.8	2	42.32	4	220.506	1.5
224.926	2.737	26	43	SS	1	24.99	2	26.24	4	227.69	1.5
233.14	1.853	27	4	SS	1	13.42	0	14.77	2	235.006	1.5
238.623	2.411	28	18	SS	1	5.78	0	5.95	4	241.056	1.5
245.956	2.547	29	56	LL	2	26.96	2	40.44	6	248.523	1.5
253.906	2.402	30	20	SS	1	30.4	0	33.44	4	256.34	1.5
264.023	2.856	31	29	SS	1	32.7	0	37.6	4	266.906	1.5
272.023	2.133	32	16	LL	2	19.29	0	28.94	2	274.19	1.5
284.356	3.572	33	55	LL	2	29.45	2	39.75	6	287.956	1.5
291.906	2.102	34	15	LL	2	16.47	0	22.24	2	294.036	1.5
299.123	2.087	35	26	SS	1	38.48	0	39.63	4	301.24	1.5
304.456	1.728	36	33	SS	1	25.56	2	25.82	4	306.206	1.5
312.023	1.83	37	19	SS	1	28.48	0	29.91	4	313.89	1.5
317.761	2.043	38	40	LL	2	12.44	2	18.66	4	319.84	1.5
325.856	1.87	39	1	SS	1	37.69	0	38.07	2	327.741	1.5
339.773	3.627	40	53	LL	2	35.19	2	40.46	6	343.423	1.5
354.673	2.462	41	38	LL	2	32.44	2	40.55	4	357.156	1.5
360.04	2.378	42	72	LL	2	29.27	4	43.91	6	362.446	1.5
369.94	1.958	43	47	LL	2	20.07	2	27.1	4	371.926	1.5
375.492	2.685	44	73	SS	1	9.59	4	9.68	6	378.191	1.5
381.99	2.539	45	76	SS	1	22.92	4	25.21	6	384.556	1.5
396.89	2.498	46	66	SS	1	11.96	4	12.32	6	399.406	1.5
403.056	2.245	47	58	SS	1	12.69	2	13.07	6	405.323	1.5
408.023	2.162	48	42	SS	1	9.5	2	9.79	4	410.213	1.5
414.79	2.283	49	17	SS	1	22.32	0	22.55	4	417.106	1.5
421.156	1.909	50	35	SS	1	20.14	2	21.15	4	423.092	1.5
430.723	2.133	51	21	SS	1	19.12	0	21.99	4	432.873	1.5
437.856	2.116	52	48	LL	2	22.77	2	34.16	4	439.99	1.5
444.656	4.124	53	23	SS	1	6.11	0	8.25	4	448.806	1.5
456.323	1.959	54	74	SS	1	13.42	4	13.82	6	458.306	1.5
467.69	2.419	55	12	SS	1	21.96	0	24.16	2	470.14	1.5
474.525	2.274	56	37	SS	1	17.36	2	19.96	4	476.824	1.5
480.756	1.839	57	30	LL	2	25.92	0	32.4	4	482.622	1.5
489.99	2.775	58	6	LL	2	10.5	0	13.13	2	492.79	1.5
499.54	1.868	59	28	SS	1	6.41	0	7.05	4	501.44	1.5
504.856	2.185	60	13	LL	2	16.21	0	18.64	2	507.073	1.5
512.056	1.851	61	34	SS	1	7.42	2	7.64	4	513.94	1.5
517.206	2.101	62	63	LL	2	25.61	2	34.57	6	519.34	1.5
523.275	1.852	63	22	LL	2	18.4	0	23	4	525.141	1.5
531.173	1.801	64	14	LL	2	27.84	0	34.8	2	532.99	1.5
538.773	2.223	65	65	SS	1	13.22	4	13.35	6	541.023	1.5
553.09	2.243	66	75	SS	1	20.18	4	21.19	6	555.356	1.5
558.723	2.274	67	70	LL	2	25.9	4	32.37	6	561.023	1.5
566.923	2.038	68	7	LL	2	19.45	0	26.26	2	568.99	1.5
573.558	2.338	69	64	LL	2	26.95	2	40.42	6	575.924	1.5
579.423	2.323	70	60	SS	1	6.45	2	7.1	6	581.773	1.5
590.09	3.46	71	71	LL	2	10.98	4	14.83	6	593.573	1.5
596.983	2.618	72	61	SS	1	18.24	2	20.97	6	599.623	1.5
602.406	2.26	73	3	SS	1	10.51	0	11.04	2	604.69	1.5
609.14	2.028	74	5	LL	2	32.79	0	37.71	2	611.195	1.5
616.593	3.081	75	49	SS	1	23.7	2	23.94	6	619.706	1.5
623.024	2.158	76	31	LL	2	23.44	0	31.64	4	625.207	1.5
630.006	3.112	77	68	LL	2	25.55	4	28.11	6	633.14	1.5
