onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.058	1.245	1	1	pump	4	-7.15384615384615	-6.22222222222222	linear	cashout	10	blue	0.1	0.4	NA	NA
6.391	0.963	1	2	pump	4	-6.15384615384615	-5.22222222222222	linear	cashout	10	blue	0.2	0.4	NA	NA
8.491	0.853	1	3	pump	4	-5.15384615384615	-4.22222222222222	linear	cashout	10	blue	0.3	0.4	NA	NA
10.641	0.623	1	4	pump	4	-4.15384615384615	-3.22222222222222	linear	cashout	10	blue	0.4	0.4	NA	NA
12.608	0.566	1	5	cashout	4	NA	NA	linear	cashout	10	blue	0.5	0.4	NA	NA
24.641	1.626	2	1	pump	11	-7.15384615384615	-9.77777777777778	control	control	11	grey	0	0	NA	NA
28.208	0.556	2	2	pump	11	-6.15384615384615	-8.77777777777778	control	control	11	grey	0	0	NA	NA
30.591	0.369	2	3	pump	11	-5.15384615384615	-7.77777777777778	control	control	11	grey	0	0	NA	NA
32.493	0.365	2	4	pump	11	-4.15384615384615	-6.77777777777778	control	control	11	grey	0	0	NA	NA
34.042	0.537	2	5	pump	11	-3.15384615384615	-5.77777777777778	control	control	11	grey	0	0	NA	NA
36.058	0.372	2	6	pump	11	-2.15384615384615	-4.77777777777778	control	control	11	grey	0	0	NA	NA
38.124	0.365	2	7	pump	11	-1.15384615384615	-3.77777777777778	control	control	11	grey	0	0	NA	NA
39.574	0.562	2	8	pump	11	-0.153846153846153	-2.77777777777778	control	control	11	grey	0	0	NA	NA
41.841	0.295	2	9	pump	11	0.846153846153847	-1.77777777777778	control	control	11	grey	0	0	NA	NA
43.391	0.563	2	10	pump	11	1.84615384615385	-0.777777777777779	control	control	11	grey	0	0	NA	NA
45.891	0.344	2	11	pump	11	2.84615384615385	0.222222222222221	control	control	11	grey	0	0	NA	NA
52.241	0.74	3	1	pump	4	-7.15384615384615	-5.25	exponential	explosion	4	red	0.01	0	NA	NA
54.408	0.325	3	2	pump	4	-6.15384615384615	-4.25	exponential	explosion	4	red	0.0428709385014517	0	NA	NA
56.641	0.289	3	3	pump	4	-5.15384615384615	-3.25	exponential	explosion	4	red	0.100451085663051	0	NA	NA
58.591	0.356	3	4	pump	4	NA	NA	exponential	explosion	4	red	0.183791736799526	0	60.558	2
65.591	0.623	4	1	pump	16	-7.15384615384615	-9.77777777777778	control	control	16	grey	0	0	NA	NA
67.974	0.595	4	2	pump	16	-6.15384615384615	-8.77777777777778	control	control	16	grey	0	0	NA	NA
70.258	0.428	4	3	pump	16	-5.15384615384615	-7.77777777777778	control	control	16	grey	0	0	NA	NA
72.096	0.83	4	4	pump	16	-4.15384615384615	-6.77777777777778	control	control	16	grey	0	0	NA	NA
74.558	0.525	4	5	pump	16	-3.15384615384615	-5.77777777777778	control	control	16	grey	0	0	NA	NA
76.224	0.651	4	6	pump	16	-2.15384615384615	-4.77777777777778	control	control	16	grey	0	0	NA	NA
78.674	0.403	4	7	pump	16	-1.15384615384615	-3.77777777777778	control	control	16	grey	0	0	NA	NA
80.61	0.736	4	8	pump	16	-0.153846153846153	-2.77777777777778	control	control	16	grey	0	0	NA	NA
82.793	0.465	4	9	pump	16	0.846153846153847	-1.77777777777778	control	control	16	grey	0	0	NA	NA
84.559	0.444	4	10	pump	16	1.84615384615385	-0.777777777777779	control	control	16	grey	0	0	NA	NA
86.958	0.548	4	11	pump	16	2.84615384615385	0.222222222222221	control	control	16	grey	0	0	NA	NA
88.791	0.581	4	12	pump	16	3.84615384615385	1.22222222222222	control	control	16	grey	0	0	NA	NA
91.258	0.543	4	13	pump	16	4.84615384615385	2.22222222222222	control	control	16	grey	0	0	NA	NA
93.474	0.585	4	14	pump	16	5.84615384615385	3.22222222222222	control	control	16	grey	0	0	NA	NA
95.391	0.526	4	15	pump	16	6.84615384615385	4.22222222222222	control	control	16	grey	0	0	NA	NA
97.358	0.428	4	16	pump	16	7.84615384615385	5.22222222222222	control	control	16	grey	0	0	NA	NA
100.52	0.753	5	1	pump	9	-7.15384615384615	-6.22222222222222	linear	cashout	12	blue	0.1	0.9	NA	NA
102.608	0.349	5	2	pump	9	-6.15384615384615	-5.22222222222222	linear	cashout	12	blue	0.2	0.9	NA	NA
104.041	0.397	5	3	pump	9	-5.15384615384615	-4.22222222222222	linear	cashout	12	blue	0.3	0.9	NA	NA
105.624	0.353	5	4	pump	9	-4.15384615384615	-3.22222222222222	linear	cashout	12	blue	0.4	0.9	NA	NA
107.958	0.66	5	5	pump	9	-3.15384615384615	-2.22222222222222	linear	cashout	12	blue	0.5	0.9	NA	NA
109.691	0.723	5	6	pump	9	-2.15384615384615	-1.22222222222222	linear	cashout	12	blue	0.6	0.9	NA	NA
111.674	0.828	5	7	pump	9	-1.15384615384615	-0.222222222222222	linear	cashout	12	blue	0.7	0.9	NA	NA
114.508	0.718	5	8	pump	9	-0.153846153846153	0.777777777777778	linear	cashout	12	blue	0.8	0.9	NA	NA
116.758	1.212	5	9	pump	9	0.846153846153847	1.77777777777778	linear	cashout	12	blue	0.9	0.9	NA	NA
119.808	0.743	5	10	cashout	9	NA	NA	linear	cashout	12	blue	1	0.9	NA	NA
125.224	0.73	6	1	pump	2	-7.15384615384615	-5.25	exponential	explosion	2	red	0.01	0	NA	NA
127.891	0.398	6	2	pump	2	NA	NA	exponential	explosion	2	red	0.0428709385014517	0	130.06	2
137.058	0.721	7	1	pump	9	-7.15384615384615	-5.25	exponential	cashout	15	red	0.01	1.01	NA	NA
139.508	0.314	7	2	pump	9	-6.15384615384615	-4.25	exponential	cashout	15	red	0.0428709385014517	1.01	NA	NA
141.741	0.424	7	3	pump	9	-5.15384615384615	-3.25	exponential	cashout	15	red	0.100451085663051	1.01	NA	NA
143.891	0.283	7	4	pump	9	-4.15384615384615	-2.25	exponential	cashout	15	red	0.183791736799526	1.01	NA	NA
146.221	0.363	7	5	pump	9	-3.15384615384615	-1.25	exponential	cashout	15	red	0.293654735772005	1.01	NA	NA
148.124	0.485	7	6	pump	9	-2.15384615384615	-0.25	exponential	cashout	15	red	0.430643231586474	1.01	NA	NA
150.191	0.381	7	7	pump	9	-1.15384615384615	0.75	exponential	cashout	15	red	0.595258881579143	1.01	NA	NA
152.174	0.337	7	8	pump	9	-0.153846153846153	1.75	exponential	cashout	15	red	0.787932424540747	1.01	NA	NA
153.774	0.391	7	9	pump	9	0.846153846153847	2.75	exponential	cashout	15	red	1.00904206108857	1.01	NA	NA
155.608	0.627	7	10	cashout	9	NA	NA	exponential	cashout	15	red	1.25892541179417	1.01	NA	NA
162.874	0.995	8	1	pump	16	-7.15384615384615	-9.77777777777778	control	control	16	grey	0	0	NA	NA
165.675	0.353	8	2	pump	16	-6.15384615384615	-8.77777777777778	control	control	16	grey	0	0	NA	NA
167.208	0.539	8	3	pump	16	-5.15384615384615	-7.77777777777778	control	control	16	grey	0	0	NA	NA
168.891	0.457	8	4	pump	16	-4.15384615384615	-6.77777777777778	control	control	16	grey	0	0	NA	NA
171.041	0.337	8	5	pump	16	-3.15384615384615	-5.77777777777778	control	control	16	grey	0	0	NA	NA
172.491	0.27	8	6	pump	16	-2.15384615384615	-4.77777777777778	control	control	16	grey	0	0	NA	NA
174.708	0.81	8	7	pump	16	-1.15384615384615	-3.77777777777778	control	control	16	grey	0	0	NA	NA
176.958	0.255	8	8	pump	16	-0.153846153846153	-2.77777777777778	control	control	16	grey	0	0	NA	NA
179.008	0.451	8	9	pump	16	0.846153846153847	-1.77777777777778	control	control	16	grey	0	0	NA	NA
181.426	0.035	8	10	pump	16	1.84615384615385	-0.777777777777779	control	control	16	grey	0	0	NA	NA
183.359	0.346	8	11	pump	16	2.84615384615385	0.222222222222221	control	control	16	grey	0	0	NA	NA
185.425	0.309	8	12	pump	16	3.84615384615385	1.22222222222222	control	control	16	grey	0	0	NA	NA
186.875	0.351	8	13	pump	16	4.84615384615385	2.22222222222222	control	control	16	grey	0	0	NA	NA
189.041	0.288	8	14	pump	16	5.84615384615385	3.22222222222222	control	control	16	grey	0	0	NA	NA
191.075	0.246	8	15	pump	16	6.84615384615385	4.22222222222222	control	control	16	grey	0	0	NA	NA
193.191	0.349	8	16	pump	16	7.84615384615385	5.22222222222222	control	control	16	grey	0	0	NA	NA
200.691	0.813	9	1	pump	9	-7.15384615384615	-6.22222222222222	linear	cashout	14	blue	0.1	0.9	NA	NA
203.375	0.504	9	2	pump	9	-6.15384615384615	-5.22222222222222	linear	cashout	14	blue	0.2	0.9	NA	NA
205.075	0.398	9	3	pump	9	-5.15384615384615	-4.22222222222222	linear	cashout	14	blue	0.3	0.9	NA	NA
207.025	0.265	9	4	pump	9	-4.15384615384615	-3.22222222222222	linear	cashout	14	blue	0.4	0.9	NA	NA
209.317	0.289	9	5	pump	9	-3.15384615384615	-2.22222222222222	linear	cashout	14	blue	0.5	0.9	NA	NA
211.341	0.394	9	6	pump	9	-2.15384615384615	-1.22222222222222	linear	cashout	14	blue	0.6	0.9	NA	NA
213.158	0.325	9	7	pump	9	-1.15384615384615	-0.222222222222222	linear	cashout	14	blue	0.7	0.9	NA	NA
215.425	0.339	9	8	pump	9	-0.153846153846153	0.777777777777778	linear	cashout	14	blue	0.8	0.9	NA	NA
217.541	0.351	9	9	pump	9	0.846153846153847	1.77777777777778	linear	cashout	14	blue	0.9	0.9	NA	NA
219.025	0.453	9	10	cashout	9	NA	NA	linear	cashout	14	blue	1	0.9	NA	NA
225.875	0.591	10	1	pump	3	-7.15384615384615	-5.25	exponential	explosion	3	red	0.01	0	NA	NA
228.525	0.331	10	2	pump	3	-6.15384615384615	-4.25	exponential	explosion	3	red	0.0428709385014517	0	NA	NA
229.943	0.444	10	3	pump	3	NA	NA	exponential	explosion	3	red	0.100451085663051	0	232.325	2
238.025	0.533	11	1	pump	9	-7.15384615384615	-6.22222222222222	linear	explosion	9	blue	0.1	0	NA	NA
239.858	0.311	11	2	pump	9	-6.15384615384615	-5.22222222222222	linear	explosion	9	blue	0.2	0	NA	NA
241.508	0.292	11	3	pump	9	-5.15384615384615	-4.22222222222222	linear	explosion	9	blue	0.3	0	NA	NA
