onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.658	2.111	1	37	SS	1	17.36	2	19.96	4	15.792	1.5
19.425	2.832	2	61	SS	1	18.24	2	20.97	6	22.275	1.5
30.092	2.733	3	24	LL	2	11.37	0	17.06	4	32.858	1.5
38.325	2.117	4	62	LL	2	25.3	2	31.63	6	40.475	1.5
46.642	3.089	5	54	SS	1	14.88	2	18.61	6	49.758	1.5
54.96	1.849	6	49	SS	1	23.7	2	23.94	6	56.826	1.5
60.892	1.489	7	17	SS	1	22.32	0	22.55	4	62.408	1.5
66.092	1.677	8	58	SS	1	12.69	2	13.07	6	67.792	1.5
77.392	2.202	9	18	SS	1	5.78	0	5.95	4	79.625	1.5
83.542	2.111	10	68	SS	1	25.55	4	28.11	6	85.675	1.5
89.925	1.907	11	3	SS	1	10.51	0	11.04	2	91.858	1.5
103.527	2.219	12	12	SS	1	21.96	0	24.16	2	105.759	1.5
109.192	2.312	13	70	LL	2	25.9	4	32.37	6	111.525	1.5
116.125	2.518	14	53	LL	2	35.19	2	40.46	6	118.658	1.5
125.075	2.624	15	79	LL	2	14.58	4	19.68	6	127.725	1.5
131.342	2.665	16	16	LL	2	19.29	0	28.94	2	134.042	1.5
136.825	1.66	17	28	SS	1	6.41	0	7.05	4	138.508	1.5
143.408	1.737	18	32	LL	2	11.53	0	17.29	4	145.175	1.5
147.842	2.005	19	13	SS	1	16.21	0	18.64	2	149.875	1.5
156.276	1.369	20	25	SS	1	9.89	0	9.99	4	157.658	1.5
164.208	1.952	21	48	LL	2	22.77	2	34.16	4	166.175	1.5
173.575	2.751	22	45	LL	2	36.8	2	42.32	4	176.359	1.5
182.45	1.872	23	21	SS	1	19.12	0	21.99	4	184.349	1.5
188.075	3.089	24	29	LL	2	32.7	0	37.6	4	191.192	1.5
194.642	1.436	25	73	SS	1	9.59	4	9.68	6	196.109	1.5
200.409	2.316	26	55	LL	2	29.45	2	39.75	6	202.743	1.5
207.409	1.949	27	40	LL	2	12.44	2	18.66	4	209.375	1.5
212.909	1.686	28	72	LL	2	29.27	4	43.91	6	214.623	1.5
219.092	3.875	29	39	LL	2	14.56	2	19.66	4	222.992	1.5
228.442	1.214	30	67	SS	1	6.26	4	6.57	6	229.675	1.5
241.592	1.713	31	57	SS	1	28.25	2	28.53	6	243.342	1.5
248.259	2.097	32	69	SS	1	22.62	4	26.01	6	250.377	1.5
254.842	3.513	33	22	LL	2	18.4	0	23	4	258.375	1.5
264.892	2.307	34	38	LL	2	32.44	2	40.55	4	267.225	1.5
272.875	2.042	35	76	SS	1	22.92	4	25.21	6	274.942	1.5
278.709	1.611	36	41	SS	1	11.65	2	11.77	4	280.342	1.5
284.599	1.65	37	35	SS	1	20.14	2	21.15	4	286.275	1.5
291.109	1.685	38	27	SS	1	22.78	0	23.92	4	292.825	1.5
295.642	2.327	39	7	LL	2	19.45	0	26.26	2	298.009	1.5
304.625	2.864	40	6	SS	1	10.5	0	13.13	2	307.509	1.5
314.475	1.964	41	63	LL	2	25.61	2	34.57	6	316.459	1.5
321.475	1.906	42	64	LL	2	26.95	2	40.42	6	323.409	1.5
326.275	2.376	43	11	SS	1	24.85	0	26.09	2	328.675	1.5
339.142	2.459	44	10	SS	1	21.66	0	22.31	2	341.625	1.5
351.676	1.928	45	1	SS	1	37.69	0	38.07	2	353.626	1.5
358.409	2.224	46	77	SS	1	25.13	4	28.9	6	360.659	1.5
364.792	1.951	47	36	SS	1	18.11	2	19.92	4	366.759	1.5
372.469	1.773	48	20	SS	1	30.4	0	33.44	4	374.269	1.5
386.442	1.886	49	60	SS	1	6.45	2	7.1	6	388.359	1.5
393.726	1.454	50	9	SS	1	22.32	0	22.54	2	395.209	1.5
