onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
18.539	2.955	1	54	SS	1	14.88	2	18.61	6	21.522	1.5
33.389	2.181	2	2	SS	1	24.28	0	25	2	35.605	1.5
40.572	3.368	3	46	LL	2	30.77	2	38.46	4	43.972	1.5
49.239	1.676	4	25	SS	1	9.89	0	9.99	4	50.955	1.5
59.889	5	5	15	NA	NA	16.47	0	22.24	2	NA	NA
72.355	4.719	6	12	SS	1	21.96	0	24.16	2	77.105	1.5
87.305	1.536	7	8	LL	2	14.49	0	21.74	2	88.872	1.5
92.105	2.052	8	3	SS	1	10.51	0	11.04	2	94.189	1.5
104.64	2.177	9	77	LL	2	25.13	4	28.9	6	106.839	1.5
113.355	1.597	10	29	LL	2	32.7	0	37.6	4	114.972	1.5
117.922	3.219	11	68	SS	1	25.55	4	28.11	6	121.168	1.5
125.406	5	12	14	NA	NA	27.84	0	34.8	2	NA	NA
132.172	1.958	13	52	SS	1	30.66	2	33.73	6	134.156	1.5
138.856	2.501	14	61	SS	1	18.24	2	20.97	6	141.389	1.5
146.789	3.014	15	80	LL	2	9.39	4	14.08	6	149.839	1.5
153.857	1.789	16	67	SS	1	6.26	4	6.57	6	155.673	1.5
159.089	2.434	17	58	SS	1	12.69	2	13.07	6	161.539	1.5
173.989	3.102	18	79	LL	2	14.58	4	19.68	6	177.122	1.5
185.322	2.328	19	4	SS	1	13.42	0	14.77	2	187.672	1.5
192.622	5	20	23	NA	NA	6.11	0	8.25	4	NA	NA
201.224	1.426	21	31	LL	2	23.44	0	31.64	4	202.674	1.5
209.139	1.243	22	32	LL	2	11.53	0	17.29	4	210.406	1.5
214.389	1.201	23	27	LL	2	22.78	0	23.92	4	215.606	1.5
218.222	1.597	24	10	SS	1	21.66	0	22.31	2	219.839	1.5
222.456	1.322	25	48	LL	2	22.77	2	34.16	4	223.806	1.5
226.665	1.445	26	60	SS	1	6.45	2	7.1	6	228.139	1.5
237.839	3.032	27	28	SS	1	6.41	0	7.05	4	240.906	1.5
250.122	2.364	28	9	SS	1	22.32	0	22.54	2	252.507	1.5
258.006	2.129	29	50	SS	1	20.53	2	21.14	6	260.156	1.5
263.972	2.767	30	41	SS	1	11.65	2	11.77	4	266.756	1.5
278.823	1.572	31	59	SS	1	11.17	2	11.73	6	280.423	1.5
284.773	1.619	32	55	LL	2	29.45	2	39.75	6	286.423	1.5
292.489	1.817	33	6	SS	1	10.5	0	13.13	2	294.339	1.5
302.257	2.951	34	73	SS	1	9.59	4	9.68	6	305.223	1.5
309.156	1.62	35	16	LL	2	19.29	0	28.94	2	310.789	1.5
319.139	1.551	36	78	LL	2	18.61	4	23.27	6	320.717	1.5
323.339	2.009	37	53	LL	2	35.19	2	40.46	6	325.373	1.5
330.847	1.641	38	65	SS	1	13.22	4	13.35	6	332.523	1.5
341.56	1.52	39	74	SS	1	13.42	4	13.82	6	343.106	1.5
346.689	2.872	40	33	SS	1	25.56	2	25.82	4	349.574	1.5
355.956	1.633	41	26	SS	1	38.48	0	39.63	4	357.606	1.5
365.473	1.157	42	35	SS	1	20.14	2	21.15	4	366.656	1.5
370.206	4.024	43	49	SS	1	23.7	2	23.94	6	374.256	1.5
378.806	1.359	44	72	LL	2	29.27	4	43.91	6	380.189	1.5
392.376	1.266	45	39	LL	2	14.56	2	19.66	4	393.673	1.5
401.906	2.889	46	11	LL	2	24.85	0	26.09	2	404.823	1.5
410.673	1.231	47	45	LL	2	36.8	2	42.32	4	411.923	1.5
415.589	1.339	48	5	LL	2	32.79	0	37.71	2	416.956	1.5
421.573	1.468	49	57	SS	1	28.25	2	28.53	6	423.073	1.5
427.39	1.893	50	75	SS	1	20.18	4	21.19	6	429.306	1.5
433.99	2.583	51	47	LL	2	20.07	2	27.1	4	436.606	1.5
448.457	2.297	52	38	LL	2	32.44	2	40.55	4	450.773	1.5
457.14	4.314	53	44	SS	1	22.39	2	24.62	4	461.473	1.5
469.14	1.149	54	56	LL	2	26.96	2	40.44	6	470.317	1.5
473.973	2.156	55	63	LL	2	25.61	2	34.57	6	476.156	1.5
481.656	2.056	56	22	LL	2	18.4	0	23	4	483.74	1.5
487.573	1.397	57	70	LL	2	25.9	4	32.37	6	489.006	1.5
493.99	3.828	58	30	LL	2	25.92	0	32.4	4	497.841	1.5
501.44	1.55	59	21	SS	1	19.12	0	21.99	4	503.006	1.5
507.021	2.872	60	43	SS	1	24.99	2	26.24	4	509.92	1.5
521.69	2.934	61	66	SS	1	11.96	4	12.32	6	524.656	1.5
532.456	2.134	62	36	SS	1	18.11	2	19.92	4	534.623	1.5
537.54	1.295	63	62	LL	2	25.3	2	31.63	6	538.873	1.5
551.04	1.922	64	20	SS	1	30.4	0	33.44	4	552.989	1.5
556.523	1.397	65	40	LL	2	12.44	2	18.66	4	557.94	1.5
562.123	1.589	66	34	SS	1	7.42	2	7.64	4	563.74	1.5
566.39	1.337	67	64	LL	2	26.95	2	40.42	6	567.756	1.5
579.957	4.578	68	13	LL	2	16.21	0	18.64	2	584.573	1.5
587.607	2.247	69	51	SS	1	37.85	2	39.74	6	589.89	1.5
593.808	2.998	70	76	SS	1	22.92	4	25.21	6	596.824	1.5
600.407	2.679	71	1	SS	1	37.69	0	38.07	2	603.107	1.5
609.42	1.129	72	17	SS	1	22.32	0	22.55	4	610.573	1.5
615.507	5	73	71	NA	NA	10.98	4	14.83	6	NA	NA
623.24	1.961	74	37	SS	1	17.36	2	19.96	4	625.223	1.5
629.19	1.2	75	69	LL	2	22.62	4	26.01	6	630.423	1.5
635.84	1.157	76	7	LL	2	19.45	0	26.26	2	637.023	1.5
643.892	1.993	77	18	SS	1	5.78	0	5.95	4	645.908	1.5
648.89	2.578	78	42	SS	1	9.5	2	9.79	4	651.49	1.5
660.257	2.41	79	19	SS	1	28.48	0	29.91	4	662.69	1.5
668.857	1.389	80	24	LL	2	11.37	0	17.06	4	670.273	1.5
