onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.071	2.143	1	30	LL	2	25.92	0	32.4	4	17.238	1.5
22.455	2.666	2	65	SS	1	13.22	4	13.35	6	25.155	1.5
28.905	3.609	3	18	SS	1	5.78	0	5.95	4	32.538	1.5
38.588	1.656	4	16	LL	2	19.29	0	28.94	2	40.271	1.5
44.205	1.777	5	78	LL	2	18.61	4	23.27	6	46.021	1.5
48.89	2.139	6	9	SS	1	22.32	0	22.54	2	51.056	1.5
55.521	1.607	7	62	LL	2	25.3	2	31.63	6	57.155	1.5
63.505	2.671	8	66	SS	1	11.96	4	12.32	6	66.205	1.5
71.021	2.249	9	20	LL	2	30.4	0	33.44	4	73.288	1.5
81.555	2.281	10	73	SS	1	9.59	4	9.68	6	83.871	1.5
88.921	1.657	11	7	LL	2	19.45	0	26.26	2	90.605	1.5
95.005	1.846	12	29	LL	2	32.7	0	37.6	4	96.888	1.5
107.421	3.32	13	4	LL	2	13.42	0	14.77	2	110.769	1.5
113.638	1.836	14	71	LL	2	10.98	4	14.83	6	115.501	1.5
121.755	2.617	15	3	SS	1	10.51	0	11.04	2	124.405	1.5
129.229	1.941	16	21	LL	2	19.12	0	21.99	4	131.205	1.5
134.938	2.381	17	74	SS	1	13.42	4	13.82	6	137.354	1.5
140.938	1.856	18	72	LL	2	29.27	4	43.91	6	142.821	1.5
150.805	1.571	19	15	LL	2	16.47	0	22.24	2	152.388	1.5
155.521	1.555	20	5	LL	2	32.79	0	37.71	2	157.105	1.5
165.638	1.576	21	14	LL	2	27.84	0	34.8	2	167.238	1.5
170.554	2.777	22	36	LL	2	18.11	2	19.92	4	173.354	1.5
178.904	1.315	23	40	LL	2	12.44	2	18.66	4	180.254	1.5
190.604	1.59	24	63	LL	2	25.61	2	34.57	6	192.221	1.5
196.723	1.958	25	13	LL	2	16.21	0	18.64	2	198.706	1.5
201.888	3.14	26	28	SS	1	6.41	0	7.05	4	205.054	1.5
213.221	1.923	27	57	SS	1	28.25	2	28.53	6	215.171	1.5
219.921	2.77	28	27	LL	2	22.78	0	23.92	4	222.721	1.5
231.321	1.527	29	46	LL	2	30.77	2	38.46	4	232.871	1.5
241.454	1.381	30	54	LL	2	14.88	2	18.61	6	242.871	1.5
251.404	2.038	31	67	SS	1	6.26	4	6.57	6	253.47	1.5
258.888	2.055	32	53	LL	2	35.19	2	40.46	6	260.971	1.5
264.454	1.752	33	64	LL	2	26.95	2	40.42	6	266.238	1.5
271.621	1.362	34	61	LL	2	18.24	2	20.97	6	273.004	1.5
276.438	2.205	35	69	LL	2	22.62	4	26.01	6	278.671	1.5
281.371	1.32	36	70	LL	2	25.9	4	32.37	6	282.721	1.5
285.688	1.89	37	59	SS	1	11.17	2	11.73	6	287.604	1.5
291.938	1.416	38	55	LL	2	29.45	2	39.75	6	293.388	1.5
297.555	1.485	39	43	LL	2	24.99	2	26.24	4	299.055	1.5
304.238	1.223	40	44	LL	2	22.39	2	24.62	4	305.488	1.5
310.621	2.298	41	35	SS	1	20.14	2	21.15	4	312.938	1.5
321.254	1.228	42	77	LL	2	25.13	4	28.9	6	322.504	1.5
327.038	3.076	43	10	LL	2	21.66	0	22.31	2	330.138	1.5
334.054	1.337	44	39	LL	2	14.56	2	19.66	4	335.421	1.5
344.639	1.411	45	47	LL	2	20.07	2	27.1	4	346.072	1.5
353.47	1.265	46	12	LL	2	21.96	0	24.16	2	354.754	1.5
360.101	1.479	47	8	LL	2	14.49	0	21.74	2	361.604	1.5
368.471	2.736	48	2	SS	1	24.28	0	25	2	371.238	1.5
377.788	1.982	49	34	SS	1	7.42	2	7.64	4	379.804	1.5
383.671	1.301	50	52	LL	2	30.66	2	33.73	6	385.004	1.5
390.571	1.668	51	33	SS	1	25.56	2	25.82	4	392.271	1.5
401.338	1.42	52	24	LL	2	11.37	0	17.06	4	402.786	1.5
410.904	1.881	53	58	SS	1	12.69	2	13.07	6	412.804	1.5
418.021	1.387	54	45	LL	2	36.8	2	42.32	4	419.438	1.5
423.254	2.402	55	50	LL	2	20.53	2	21.14	6	425.688	1.5
437.121	1.57	56	31	LL	2	23.44	0	31.64	4	438.721	1.5
442.373	1.345	57	80	LL	2	9.39	4	14.08	6	443.739	1.5
455.668	1.636	58	11	LL	2	24.85	0	26.09	2	457.321	1.5
464.171	1.744	59	17	SS	1	22.32	0	22.55	4	465.938	1.5
475.628	2.432	60	68	LL	2	25.55	4	28.11	6	478.088	1.5
485.521	2.663	61	1	LL	2	37.69	0	38.07	2	488.221	1.5
494.405	1.794	62	42	SS	1	9.5	2	9.79	4	496.221	1.5
500.871	1.427	63	48	LL	2	22.77	2	34.16	4	502.321	1.5
504.935	2.425	64	75	LL	2	20.18	4	21.19	6	507.388	1.5
510.067	1.496	65	76	LL	2	22.92	4	25.21	6	511.588	1.49999999999994
515.254	1.312	66	38	LL	2	32.44	2	40.55	4	516.588	1.5
520.888	1.272	67	37	LL	2	17.36	2	19.96	4	522.188	1.5
527.388	1.226	68	79	LL	2	14.58	4	19.68	6	528.638	1.5
534.738	1.789	69	19	LL	2	28.48	0	29.91	4	536.554	1.5
543.538	1.447	70	26	LL	2	38.48	0	39.63	4	545.005	1.5
553.238	1.239	71	22	LL	2	18.4	0	23	4	554.504	1.5
559.321	2.099	72	49	SS	1	23.7	2	23.94	6	561.438	1.5
565.721	1.609	73	60	LL	2	6.45	2	7.1	6	567.354	1.5
572.204	1.183	74	56	LL	2	26.96	2	40.44	6	573.421	1.5
577.271	1.229	75	51	LL	2	37.85	2	39.74	6	578.538	1.5
