onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.054	0.63	1	1	pump	1	NA	NA	linear	explosion	1	blue	0.1	0	5.837	2
9.169	0.552	2	1	pump	5	-6.44827586206897	-3.8	exponential	cashout	13	red	0.01	0.29	NA	NA
11.368	0.468	2	2	pump	5	-5.44827586206897	-2.8	exponential	cashout	13	red	0.0428709385014517	0.29	NA	NA
13.417	0.377	2	3	pump	5	-4.44827586206897	-1.8	exponential	cashout	13	red	0.100451085663051	0.29	NA	NA
15.783	0.605	2	4	pump	5	-3.44827586206897	-0.8	exponential	cashout	13	red	0.183791736799526	0.29	NA	NA
17.633	1.154	2	5	pump	5	-2.44827586206897	0.2	exponential	cashout	13	red	0.293654735772005	0.29	NA	NA
20.048	1.012	2	6	cashout	5	NA	NA	exponential	cashout	13	red	0.430643231586474	0.29	NA	NA
34.877	0.941	3	1	pump	11	-6.44827586206897	-11.2	control	control	11	grey	0	0	NA	NA
37.376	0.329	3	2	pump	11	-5.44827586206897	-10.2	control	control	11	grey	0	0	NA	NA
39.342	0.316	3	3	pump	11	-4.44827586206897	-9.2	control	control	11	grey	0	0	NA	NA
41.141	0.326	3	4	pump	11	-3.44827586206897	-8.2	control	control	11	grey	0	0	NA	NA
43.124	0.323	3	5	pump	11	-2.44827586206897	-7.2	control	control	11	grey	0	0	NA	NA
45.407	0.327	3	6	pump	11	-1.44827586206897	-6.2	control	control	11	grey	0	0	NA	NA
47.306	0.293	3	7	pump	11	-0.448275862068965	-5.2	control	control	11	grey	0	0	NA	NA
49.189	0.296	3	8	pump	11	0.551724137931035	-4.2	control	control	11	grey	0	0	NA	NA
51.005	0.293	3	9	pump	11	1.55172413793103	-3.2	control	control	11	grey	0	0	NA	NA
52.954	0.255	3	10	pump	11	2.55172413793103	-2.2	control	control	11	grey	0	0	NA	NA
55.187	0.276	3	11	pump	11	3.55172413793103	-1.2	control	control	11	grey	0	0	NA	NA
64.867	0.738	4	1	pump	10	-6.44827586206897	-11.2	control	control	10	grey	0	0	NA	NA
67.282	0.319	4	2	pump	10	-5.44827586206897	-10.2	control	control	10	grey	0	0	NA	NA
68.682	0.303	4	3	pump	10	-4.44827586206897	-9.2	control	control	10	grey	0	0	NA	NA
70.248	0.316	4	4	pump	10	-3.44827586206897	-8.2	control	control	10	grey	0	0	NA	NA
72.397	0.343	4	5	pump	10	-2.44827586206897	-7.2	control	control	10	grey	0	0	NA	NA
74.597	0.342	4	6	pump	10	-1.44827586206897	-6.2	control	control	10	grey	0	0	NA	NA
76.163	0.345	4	7	pump	10	-0.448275862068965	-5.2	control	control	10	grey	0	0	NA	NA
78.412	0.329	4	8	pump	10	0.551724137931035	-4.2	control	control	10	grey	0	0	NA	NA
