onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.312	2.393	1	73	SS	1	9.59	4	9.68	6	17.729	1.5
27.682	2.541	2	44	SS	1	22.39	2	24.62	4	30.262	1.5
37.912	2.382	3	66	LL	2	11.96	4	12.32	6	40.312	1.5
42.896	2.747	4	54	LL	2	14.88	2	18.61	6	45.662	1.5
50.529	2.504	5	50	SS	1	20.53	2	21.14	6	53.062	1.5
58.662	2.104	6	71	LL	2	10.98	4	14.83	6	60.796	1.5
68.746	1.936	7	64	LL	2	26.95	2	40.42	6	70.712	1.5
77.062	2.855	8	38	LL	2	32.44	2	40.55	4	79.946	1.5
83.58	2.509	9	25	SS	1	9.89	0	9.99	4	86.113	1.5
96.412	3.234	10	11	LL	2	24.85	0	26.09	2	99.675	1.5
109.046	1.948	11	72	LL	2	29.27	4	43.91	6	111.029	1.5
115.929	2.115	12	20	SS	1	30.4	0	33.44	4	118.079	1.5
121.696	2.655	13	22	LL	2	18.4	0	23	4	124.379	1.5
129.146	2.32	14	30	LL	2	25.92	0	32.4	4	131.481	1.5
136.096	2.499	15	59	SS	1	11.17	2	11.73	6	138.612	1.5
142.713	1.656	16	58	SS	1	12.69	2	13.07	6	144.396	1.5
148.412	1.918	17	19	SS	1	28.48	0	29.91	4	150.358	1.5
154.063	1.818	18	36	SS	1	18.11	2	19.92	4	155.913	1.5
160.563	1.833	19	69	LL	2	22.62	4	26.01	6	162.429	1.5
171.963	2.148	20	76	LL	2	22.92	4	25.21	6	174.146	1.5
177.413	1.986	21	15	LL	2	16.47	0	22.24	2	179.414	1.5
187.296	2.438	22	39	LL	2	14.56	2	19.66	4	189.763	1.5
201.296	2.602	23	26	SS	1	38.48	0	39.63	4	203.929	1.5
211.179	1.865	24	21	SS	1	19.12	0	21.99	4	213.079	1.5
218.546	2.023	25	45	LL	2	36.8	2	42.32	4	220.596	1.5
224.163	2.811	26	80	LL	2	9.39	4	14.08	6	227.013	1.5
237.029	2.337	27	13	LL	2	16.21	0	18.64	2	239.394	1.5
244.613	2.614	28	35	LL	2	20.14	2	21.15	4	247.246	1.5
255.846	2.238	29	46	LL	2	30.77	2	38.46	4	258.113	1.5
261.779	1.935	30	70	LL	2	25.9	4	32.37	6	263.746	1.5
267.096	2.714	31	49	SS	1	23.7	2	23.94	6	269.846	1.5
280.23	2.429	32	17	SS	1	22.32	0	22.55	4	282.68	1.5
292.576	3.047	33	5	LL	2	32.79	0	37.71	2	295.646	1.5
298.979	1.797	34	9	SS	1	22.32	0	22.54	2	300.796	1.5
309.213	2.129	35	10	SS	1	21.66	0	22.31	2	311.37	1.5
319.579	2.195	36	6	SS	1	10.5	0	13.13	2	321.813	1.5
327.246	2.011	37	57	SS	1	28.25	2	28.53	6	329.281	1.5
333.046	2.287	38	16	LL	2	19.29	0	28.94	2	335.346	1.5
343.696	2.439	39	67	SS	1	6.26	4	6.57	6	346.163	1.5
348.813	3.198	40	23	LL	2	6.11	0	8.25	4	352.04	1.5
358.596	2.185	41	7	LL	2	19.45	0	26.26	2	360.813	1.5
364.096	2.402	42	34	SS	1	7.42	2	7.64	4	366.53	1.5
377.164	3.029	43	75	LL	2	20.18	4	21.19	6	380.213	1.5
386.98	2.394	44	52	LL	2	30.66	2	33.73	6	389.396	1.5
392.913	2.231	45	28	SS	1	6.41	0	7.05	4	395.163	1.5
398.08	1.998	46	56	LL	2	26.96	2	40.44	6	400.107	1.5
403.18	1.956	47	40	LL	2	12.44	2	18.66	4	405.163	1.5
408.53	1.577	48	41	SS	1	11.65	2	11.77	4	410.13	1.5
417.963	2.747	49	3	SS	1	10.51	0	11.04	2	420.746	1.5
427.847	1.698	50	2	SS	1	24.28	0	25	2	429.563	1.5
433.096	2.193	51	4	LL	2	13.42	0	14.77	2	435.313	1.5
441.68	2.295	52	43	LL	2	24.99	2	26.24	4	443.996	1.5
451.896	1.835	53	24	LL	2	11.37	0	17.06	4	453.763	1.5
458.23	1.384	54	18	SS	1	5.78	0	5.95	4	459.646	1.5
464.013	1.549	55	42	SS	1	9.5	2	9.79	4	465.596	1.5
476.581	2.694	56	79	LL	2	14.58	4	19.68	6	479.297	1.5
483.53	2.958	57	51	LL	2	37.85	2	39.74	6	486.513	1.5
491.38	1.992	58	12	LL	2	21.96	0	24.16	2	493.396	1.5
502.88	2.208	59	62	LL	2	25.3	2	31.63	6	505.113	1.5
509.596	1.308	60	65	SS	1	13.22	4	13.35	6	510.93	1.49999999999994
520.78	1.699	61	31	LL	2	23.44	0	31.64	4	522.499	1.5
531.746	1.743	62	48	LL	2	22.77	2	34.16	4	533.513	1.5
537.763	2.139	63	27	SS	1	22.78	0	23.92	4	539.93	1.5
552.272	2.726	64	37	LL	2	17.36	2	19.96	4	555.03	1.5
558.23	1.784	65	14	LL	2	27.84	0	34.8	2	560.047	1.5
568.88	1.403	66	55	LL	2	29.45	2	39.75	6	570.313	1.5
573.515	2.991	67	61	SS	1	18.24	2	20.97	6	576.53	1.5
579.197	1.826	68	68	SS	1	25.55	4	28.11	6	581.047	1.5
585.727	1.999	69	74	SS	1	13.42	4	13.82	6	587.747	1.5
596.713	2.03	70	63	LL	2	25.61	2	34.57	6	598.763	1.5
602.963	1.573	71	33	SS	1	25.56	2	25.82	4	604.563	1.5
616.847	2.322	72	29	LL	2	32.7	0	37.6	4	619.197	1.5
621.932	2.612	73	60	SS	1	6.45	2	7.1	6	624.564	1.5
627.163	1.535	74	32	LL	2	11.53	0	17.29	4	628.713	1.5
631.397	1.44	75	78	LL	2	18.61	4	23.27	6	632.863	1.5
641.047	2.4	76	1	SS	1	37.69	0	38.07	2	643.475	1.5
647.33	2.317	77	47	LL	2	20.07	2	27.1	4	649.68	1.5
654.13	2.474	78	53	LL	2	35.19	2	40.46	6	656.63	1.5
660.78	1.462	79	8	LL	2	14.49	0	21.74	2	662.28	1.5
666.18	2.437	80	77	LL	2	25.13	4	28.9	6	668.647	1.5
