onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.059	0.917	1	1	pump	5	-6.14285714285714	-4.7	linear	cashout	14	red	0.1	0.5	NA	NA
6.342	0.437	1	2	pump	5	-5.14285714285714	-3.7	linear	cashout	14	red	0.2	0.5	NA	NA
8.225	0.345	1	3	pump	5	-4.14285714285714	-2.7	linear	cashout	14	red	0.3	0.5	NA	NA
10.325	0.364	1	4	pump	5	-3.14285714285714	-1.7	linear	cashout	14	red	0.4	0.5	NA	NA
12.092	0.387	1	5	pump	5	-2.14285714285714	-0.7	linear	cashout	14	red	0.5	0.5	NA	NA
14.425	0.6	1	6	cashout	5	NA	NA	linear	cashout	14	red	0.6	0.5	NA	NA
23.459	0.438	2	1	pump	3	-6.14285714285714	-8.11111111111111	control	control	3	grey	0	0	NA	NA
25.575	0.361	2	2	pump	3	-5.14285714285714	-7.11111111111111	control	control	3	grey	0	0	NA	NA
27.359	0.323	2	3	pump	3	-4.14285714285714	-6.11111111111111	control	control	3	grey	0	0	NA	NA
34.21	0.509	3	1	pump	1	NA	NA	exponential	explosion	1	blue	0.01	0	36.609	2
42.742	0.581	4	1	pump	8	-6.14285714285714	-8.11111111111111	control	control	8	grey	0	0	NA	NA
45.342	0.408	4	2	pump	8	-5.14285714285714	-7.11111111111111	control	control	8	grey	0	0	NA	NA
47.209	0.407	4	3	pump	8	-4.14285714285714	-6.11111111111111	control	control	8	grey	0	0	NA	NA
49.259	0.418	4	4	pump	8	-3.14285714285714	-5.11111111111111	control	control	8	grey	0	0	NA	NA
51.225	0.395	4	5	pump	8	-2.14285714285714	-4.11111111111111	control	control	8	grey	0	0	NA	NA
52.759	0.403	4	6	pump	8	-1.14285714285714	-3.11111111111111	control	control	8	grey	0	0	NA	NA
54.509	0.405	4	7	pump	8	-0.142857142857143	-2.11111111111111	control	control	8	grey	0	0	NA	NA
56.925	0.44	4	8	pump	8	0.857142857142857	-1.11111111111111	control	control	8	grey	0	0	NA	NA
68.809	0.534	5	1	pump	2	-6.14285714285714	-5.77777777777778	exponential	explosion	2	blue	0.01	0	NA	NA
71.425	0.367	5	2	pump	2	NA	NA	exponential	explosion	2	blue	0.0428709385014517	0	73.609	2
76.812	0.469	6	1	pump	1	NA	NA	linear	explosion	1	red	0.1	0	79.325	2
83.11	0.425	7	1	pump	7	-6.14285714285714	-4.7	linear	cashout	12	red	0.1	0.7	NA	NA
85.559	0.316	7	2	pump	7	-5.14285714285714	-3.7	linear	cashout	12	red	0.2	0.7	NA	NA
87.159	0.275	7	3	pump	7	-4.14285714285714	-2.7	linear	cashout	12	red	0.3	0.7	NA	NA
89.459	0.373	7	4	pump	7	-3.14285714285714	-1.7	linear	cashout	12	red	0.4	0.7	NA	NA
91.409	0.419	7	5	pump	7	-2.14285714285714	-0.7	linear	cashout	12	red	0.5	0.7	NA	NA
