onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.829	1.567	1	18	SS	1	5.78	0	5.95	4	16.412	1.5
25.659	2.563	2	24	LL	2	11.37	0	17.06	4	28.241	1.5
30.807	1.719	3	11	SS	1	24.85	0	26.09	2	32.54	1.5
36.805	2.305	4	71	SS	1	10.98	4	14.83	6	39.137	1.5
43.269	2.092	5	57	SS	1	28.25	2	28.53	6	45.385	1.5
48.917	2.063	6	42	SS	1	9.5	2	9.79	4	51	1.5
54.216	2.012	7	78	LL	2	18.61	4	23.27	6	56.248	1.5
60.83	1.449	8	17	SS	1	22.32	0	22.55	4	62.296	1.5
66.378	2.211	9	23	SS	1	6.11	0	8.25	4	68.611	1.5
73.059	1.528	10	34	SS	1	7.42	2	7.64	4	74.609	1.5
79.041	1.842	11	32	SS	1	11.53	0	17.29	4	80.907	1.5
87.205	2.123	12	58	SS	1	12.69	2	13.07	6	89.354	1.5
97.801	2.98	13	79	LL	2	14.58	4	19.68	6	100.8	1.5
106.931	2.016	14	16	LL	2	19.29	0	28.94	2	108.964	1.5
115.028	1.66	15	5	SS	1	32.79	0	37.71	2	116.711	1.5
119.76	2.775	16	43	SS	1	24.99	2	26.24	4	122.559	1.5
129.207	2.168	17	39	LL	2	14.56	2	19.66	4	131.39	1.5
137.288	2.228	18	21	SS	1	19.12	0	21.99	4	139.537	1.5
142.569	1.952	19	4	SS	1	13.42	0	14.77	2	144.535	1.5
147.334	2.241	20	51	SS	1	37.85	2	39.74	6	149.6	1.5
154.449	2.212	21	9	SS	1	22.32	0	22.54	2	156.681	1.5
164.778	2.089	22	68	SS	1	25.55	4	28.11	6	166.894	1.5
175.975	1.894	23	26	SS	1	38.48	0	39.63	4	177.891	1.5
182.789	1.89	24	40	SS	1	12.44	2	18.66	4	184.705	1.5
193.219	1.732	25	20	SS	1	30.4	0	33.44	4	194.968	1.5
201.033	2.464	26	61	SS	1	18.24	2	20.97	6	203.515	1.5
213.662	3.274	27	55	LL	2	29.45	2	39.75	6	216.961	1.5
224.458	2.577	28	35	SS	1	20.14	2	21.15	4	227.057	1.5
233.189	1.734	29	6	SS	1	10.5	0	13.13	2	234.938	1.5
246.417	3.063	30	22	SS	1	18.4	0	23	4	249.5	1.5
253.982	2.877	31	72	LL	2	29.27	4	43.91	6	256.881	1.5
261.279	1.964	32	48	LL	2	22.77	2	34.16	4	263.262	1.5
266.477	1.874	33	69	LL	2	22.62	4	26.01	6	268.377	1.5
272.709	2.079	34	2	SS	1	24.28	0	25	2	274.808	1.5
285.104	2.29	35	14	SS	1	27.84	0	34.8	2	287.42	1.5
295.118	1.921	36	67	SS	1	6.26	4	6.57	6	297.067	1.5
302.715	4.07	37	49	SS	1	23.7	2	23.94	6	306.797	1.5
312.279	2.436	38	70	LL	2	25.9	4	32.37	6	314.728	1.5
321.909	2.101	39	19	SS	1	28.48	0	29.91	4	324.025	1.5
327.274	2.174	40	64	LL	2	26.95	2	40.42	6	329.473	1.5
337.353	1.552	41	27	SS	1	22.78	0	23.92	4	338.92	1.5
350.499	2.801	42	62	LL	2	25.3	2	31.63	6	353.315	1.5
357.53	2.019	43	30	SS	1	25.92	0	32.4	4	359.563	1.5
363.478	2.21	44	65	SS	1	13.22	4	13.35	6	365.711	1.5
369.876	1.609	45	10	SS	1	21.66	0	22.31	2	371.509	1.5
375.424	3.071	46	25	SS	1	9.89	0	9.99	4	378.506	1.5
383.205	1.866	47	13	SS	1	16.21	0	18.64	2	385.087	1.5
390.585	2.719	48	7	LL	2	19.45	0	26.26	2	393.318	1.5
398.083	2.067	49	80	LL	2	9.39	4	14.08	6	400.166	1.5
405.447	1.773	50	38	LL	2	32.44	2	40.55	4	407.247	1.5
416.793	2.403	51	60	SS	1	6.45	2	7.1	6	419.209	1.5
423.691	2.33	52	73	SS	1	9.59	4	9.68	6	426.04	1.5
429.506	2.247	53	36	LL	2	18.11	2	19.92	4	431.772	1.5
438.003	2.167	54	46	LL	2	30.77	2	38.46	4	440.185	1.5
443.618	2.045	55	28	SS	1	6.41	0	7.05	4	445.684	1.5
451.432	1.741	56	33	SS	1	25.56	2	25.82	4	453.198	1.5
460.129	1.575	57	76	SS	1	22.92	4	25.21	6	461.728	1.5
465.777	1.857	58	37	SS	1	17.36	2	19.96	4	467.659	1.5
474.357	1.816	59	56	LL	2	26.96	2	40.44	6	476.19	1.5
481.588	1.597	60	45	LL	2	36.8	2	42.32	4	483.204	1.5
490.718	2.062	61	12	LL	2	21.96	0	24.16	2	492.801	1.5
501.481	2.215	62	77	LL	2	25.13	4	28.9	6	503.714	1.5
507.579	2.092	63	47	LL	2	20.07	2	27.1	4	509.695	1.5
518.026	2.211	64	52	LL	2	30.66	2	33.73	6	520.258	1.5
524.207	1.762	65	66	LL	2	11.96	4	12.32	6	525.99	1.5
528.639	2.507	66	74	SS	1	13.42	4	13.82	6	531.171	1.5
536.503	1.799	67	54	LL	2	14.88	2	18.61	6	538.319	1.5
544.417	1.845	68	15	SS	1	16.47	0	22.24	2	546.283	1.5
550.348	2.28	69	1	SS	1	37.69	0	38.07	2	552.647	1.5
556.729	1.443	70	3	SS	1	10.51	0	11.04	2	558.196	1.5
561.928	2.572	71	75	SS	1	20.18	4	21.19	6	564.527	1.5
569.325	1.92	72	44	LL	2	22.39	2	24.62	4	571.258	1.5
576.356	2.105	73	50	LL	2	20.53	2	21.14	6	578.472	1.5
583.47	1.74	74	53	LL	2	35.19	2	40.46	6	585.236	1.5
589.285	2.484	75	41	SS	1	11.65	2	11.77	4	591.784	1.5
595.816	1.879	76	59	SS	1	11.17	2	11.73	6	597.716	1.5
606.396	1.834	77	31	SS	1	23.44	0	31.64	4	608.245	1.5
614.043	1.806	78	8	SS	1	14.49	0	21.74	2	615.876	1.5
620.991	2.647	79	29	SS	1	32.7	0	37.6	4	623.657	1.5
627.622	2.837	80	63	LL	2	25.61	2	34.57	6	630.471	1.5
