onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.498	1.319	1	57	SS	1	28.25	2	28.53	6	14.848	1.5
18.748	1.459	2	20	LL	2	30.4	0	33.44	4	20.231	1.5
23.398	1.371	3	60	SS	1	6.45	2	7.1	6	24.798	1.5
32.082	1.714	4	5	LL	2	32.79	0	37.71	2	33.815	1.5
42.814	1.332	5	15	SS	1	16.47	0	22.24	2	44.165	1.5
51.631	1.76	6	73	SS	1	9.59	4	9.68	6	53.414	1.5
56.414	1.669	7	22	LL	2	18.4	0	23	4	58.114	1.5
62.698	1.679	8	59	SS	1	11.17	2	11.73	6	64.414	1.5
70.998	1.723	9	75	LL	2	20.18	4	21.19	6	72.748	1.5
81.999	1.471	10	33	SS	1	25.56	2	25.82	4	83.498	1.5
87.114	1.211	11	48	SS	1	22.77	2	34.16	4	88.348	1.5
94.598	1.695	12	1	SS	1	37.69	0	38.07	2	96.314	1.5
108.148	1.685	13	14	LL	2	27.84	0	34.8	2	109.864	1.5
120.148	1.634	14	4	LL	2	13.42	0	14.77	2	121.814	1.5
133.714	1.196	15	66	SS	1	11.96	4	12.32	6	134.931	1.5
139.781	1.616	16	2	SS	1	24.28	0	25	2	141.414	1.5
149.048	1.325	17	19	SS	1	28.48	0	29.91	4	150.398	1.5
155.948	1.021	18	77	SS	1	25.13	4	28.9	6	156.998	1.5
161.381	1.685	19	55	LL	2	29.45	2	39.75	6	163.098	1.5
167.719	1.281	20	68	SS	1	25.55	4	28.11	6	169.031	1.5
173.748	1.376	21	41	SS	1	11.65	2	11.77	4	175.164	1.5
179.332	1.631	22	63	LL	2	25.61	2	34.57	6	180.982	1.5
186.064	1.247	23	45	LL	2	36.8	2	42.32	4	187.331	1.5
194.498	1.22	24	69	LL	2	22.62	4	26.01	6	195.748	1.5
201.198	1.485	25	47	LL	2	20.07	2	27.1	4	202.714	1.5
209.181	1.79	26	6	LL	2	10.5	0	13.13	2	210.998	1.5
216.469	1.362	27	36	LL	2	18.11	2	19.92	4	217.864	1.5
222.214	1.332	28	37	LL	2	17.36	2	19.96	4	223.581	1.5
231.231	1.421	29	7	LL	2	19.45	0	26.26	2	232.664	1.5
238.598	1.257	30	32	LL	2	11.53	0	17.29	4	239.881	1.5
251.764	1.383	31	21	LL	2	19.12	0	21.99	4	253.181	1.5
258.331	1.024	32	30	LL	2	25.92	0	32.4	4	259.381	1.5
270.248	1.424	33	44	SS	1	22.39	2	24.62	4	271.698	1.5
275.549	1.384	34	65	SS	1	13.22	4	13.35	6	276.949	1.5
282.298	1.346	35	9	LL	2	22.32	0	22.54	2	283.664	1.5
286.348	1.65	36	40	LL	2	12.44	2	18.66	4	288.014	1.5
298.731	1.338	37	70	LL	2	25.9	4	32.37	6	300.098	1.5
303.781	1.541	38	62	LL	2	25.3	2	31.63	6	305.348	1.5
309.164	1.139	39	76	LL	2	22.92	4	25.21	6	310.331	1.5
315.464	1.007	40	43	LL	2	24.99	2	26.24	4	316.498	1.5
321.914	1.204	41	13	LL	2	16.21	0	18.64	2	323.133	1.5
326.149	1.721	42	31	LL	2	23.44	0	31.64	4	327.898	1.5
339.381	1.688	43	29	LL	2	32.7	0	37.6	4	341.098	1.5
348.948	0.994	44	49	LL	2	23.7	2	23.94	6	349.964	1.5
354.381	1.66	45	67	SS	1	6.26	4	6.57	6	356.064	1.5
359.548	1.751	46	16	SS	1	19.29	0	28.94	2	361.331	1.5
365.698	1.459	47	50	SS	1	20.53	2	21.14	6	367.181	1.5
372.048	1.432	48	78	LL	2	18.61	4	23.27	6	373.499	1.5
376.698	1.964	49	10	LL	2	21.66	0	22.31	2	378.681	1.5
381.264	1.53	50	53	LL	2	35.19	2	40.46	6	382.814	1.5
386.964	1.316	51	24	LL	2	11.37	0	17.06	4	388.298	1.5
391.881	1.578	52	35	LL	2	20.14	2	21.15	4	393.481	1.5
404.298	1.53	53	34	LL	2	7.42	2	7.64	4	405.855	1.5
410.864	1.053	54	61	LL	2	18.24	2	20.97	6	411.948	1.5
416.481	1.185	55	38	LL	2	32.44	2	40.55	4	417.698	1.5
421.866	1.039	56	54	LL	2	14.88	2	18.61	6	422.933	1.5
432.048	1.084	57	74	LL	2	13.42	4	13.82	6	433.148	1.5
439.164	0.916	58	23	LL	2	6.11	0	8.25	4	440.098	1.5
450.731	1.061	59	12	LL	2	21.96	0	24.16	2	451.814	1.5
462.998	1.09	60	39	LL	2	14.56	2	19.66	4	464.114	1.5
475.881	1.167	61	26	LL	2	38.48	0	39.63	4	477.064	1.5
483.331	1.299	62	71	SS	1	10.98	4	14.83	6	484.648	1.5
489.077	0.807	63	51	LL	2	37.85	2	39.74	6	489.914	1.5
496.581	0.865	64	27	LL	2	22.78	0	23.92	4	497.464	1.5
505.898	1.082	65	18	LL	2	5.78	0	5.95	4	507.014	1.5
509.914	1.473	66	8	LL	2	14.49	0	21.74	2	511.414	1.5
523.515	1.222	67	46	LL	2	30.77	2	38.46	4	524.765	1.5
529.981	0.864	68	64	LL	2	26.95	2	40.42	6	530.864	1.5
539.981	0.84	69	79	LL	2	14.58	4	19.68	6	540.848	1.5
545.464	1.241	70	42	LL	2	9.5	2	9.79	4	546.731	1.5
550.964	1.022	71	3	LL	2	10.51	0	11.04	2	552.014	1.5
556.098	0.856	72	72	LL	2	29.27	4	43.91	6	556.981	1.5
