onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.055	1.207	1	1	pump	3	-5.6	-2.5	linear	cashout	4	red	0.1	0.3	NA	NA
7.055	0.263	1	2	pump	3	-4.6	-1.5	linear	cashout	4	red	0.2	0.3	NA	NA
8.972	0.438	1	3	pump	3	-3.6	-0.5	linear	cashout	4	red	0.3	0.3	NA	NA
10.889	0.634	1	4	cashout	3	NA	NA	linear	cashout	4	red	0.4	0.3	NA	NA
24.789	0.555	2	1	pump	7	-5.6	-11	control	control	7	grey	0	0	NA	NA
26.605	0.336	2	2	pump	7	-4.6	-10	control	control	7	grey	0	0	NA	NA
28.989	0.345	2	3	pump	7	-3.6	-9	control	control	7	grey	0	0	NA	NA
31.024	0.401	2	4	pump	7	-2.6	-8	control	control	7	grey	0	0	NA	NA
33.423	0.42	2	5	pump	7	-1.6	-7	control	control	7	grey	0	0	NA	NA
35.106	0.463	2	6	pump	7	-0.6	-6	control	control	7	grey	0	0	NA	NA
36.972	0.593	2	7	pump	7	0.4	-5	control	control	7	grey	0	0	NA	NA
42.103	0.542	3	1	pump	5	-5.6	-3.3	exponential	cashout	15	blue	0.01	0.29	NA	NA
43.705	0.428	3	2	pump	5	-4.6	-2.3	exponential	cashout	15	blue	0.0428709385014517	0.29	NA	NA
45.539	0.646	3	3	pump	5	-3.6	-1.3	exponential	cashout	15	blue	0.100451085663051	0.29	NA	NA
47.672	0.559	3	4	pump	5	-2.6	-0.3	exponential	cashout	15	blue	0.183791736799526	0.29	NA	NA
49.322	0.62	3	5	pump	5	-1.6	0.7	exponential	cashout	15	blue	0.293654735772005	0.29	NA	NA
51.517	0.764	3	6	cashout	5	NA	NA	exponential	cashout	15	blue	0.430643231586474	0.29	NA	NA
60.272	0.468	4	1	pump	4	-5.6	-2.5	linear	cashout	16	red	0.1	0.4	NA	NA
62.705	0.416	4	2	pump	4	-4.6	-1.5	linear	cashout	16	red	0.2	0.4	NA	NA
64.889	0.701	4	3	pump	4	-3.6	-0.5	linear	cashout	16	red	0.3	0.4	NA	NA
66.978	1.546	4	4	pump	4	-2.6	0.5	linear	cashout	16	red	0.4	0.4	NA	NA
70.356	0.777	4	5	cashout	4	NA	NA	linear	cashout	16	red	0.5	0.4	NA	NA
77.739	0.886	5	1	pump	1	-5.6	-3.3	exponential	cashout	4	blue	0.01	0.01	NA	NA
80.256	0.385	5	2	cashout	1	NA	NA	exponential	cashout	4	blue	0.0428709385014517	0.01	NA	NA
94.956	0.714	6	1	pump	8	-5.6	-11	control	control	8	grey	0	0	NA	NA
96.789	0.351	6	2	pump	8	-4.6	-10	control	control	8	grey	0	0	NA	NA
98.639	0.023	6	3	pump	8	-3.6	-9	control	control	8	grey	0	0	NA	NA
100.672	0.518	6	4	pump	8	-2.6	-8	control	control	8	grey	0	0	NA	NA
103.239	0.392	6	5	pump	8	-1.6	-7	control	control	8	grey	0	0	NA	NA
105.622	0.285	6	6	pump	8	-0.6	-6	control	control	8	grey	0	0	NA	NA
107.956	0.387	6	7	pump	8	0.4	-5	control	control	8	grey	0	0	NA	NA
109.622	0.473	6	8	pump	8	1.4	-4	control	control	8	grey	0	0	NA	NA
114.922	0.645	7	1	pump	15	-5.6	-11	control	control	15	grey	0	0	NA	NA
117.306	0.504	7	2	pump	15	-4.6	-10	control	control	15	grey	0	0	NA	NA
119.089	0.655	7	3	pump	15	-3.6	-9	control	control	15	grey	0	0	NA	NA
120.91	0.98	7	4	pump	15	-2.6	-8	control	control	15	grey	0	0	NA	NA
123.656	0.665	7	5	pump	15	-1.6	-7	control	control	15	grey	0	0	NA	NA
126.222	0.416	7	6	pump	15	-0.6	-6	control	control	15	grey	0	0	NA	NA
128.108	0.495	7	7	pump	15	0.4	-5	control	control	15	grey	0	0	NA	NA
130.24	0.316	7	8	pump	15	1.4	-4	control	control	15	grey	0	0	NA	NA
132.323	0.432	7	9	pump	15	2.4	-3	control	control	15	grey	0	0	NA	NA
134.539	1.398	7	10	pump	15	3.4	-2	control	control	15	grey	0	0	NA	NA
137.872	0.525	7	11	pump	15	4.4	-1	control	control	15	grey	0	0	NA	NA
139.756	0.451	7	12	pump	15	5.4	0	control	control	15	grey	0	0	NA	NA
142.172	0.451	7	13	pump	15	6.4	1	control	control	15	grey	0	0	NA	NA
144.356	0.578	7	14	pump	15	7.4	2	control	control	15	grey	0	0	NA	NA
146.456	0.549	7	15	pump	15	8.4	3	control	control	15	grey	0	0	NA	NA
153.272	0.696	8	1	pump	4	-5.6	-2.5	linear	cashout	12	red	0.1	0.4	NA	NA
156.006	0.499	8	2	pump	4	-4.6	-1.5	linear	cashout	12	red	0.2	0.4	NA	NA
158.506	0.374	8	3	pump	4	-3.6	-0.5	linear	cashout	12	red	0.3	0.4	NA	NA
160.456	0.645	8	4	pump	4	-2.6	0.5	linear	cashout	12	red	0.4	0.4	NA	NA
162.472	0.592	8	5	cashout	4	NA	NA	linear	cashout	12	red	0.5	0.4	NA	NA
169.522	0.263	9	1	pump	7	-5.6	-3.3	exponential	explosion	7	blue	0.01	0	NA	NA
171.222	0.358	9	2	pump	7	-4.6	-2.3	exponential	explosion	7	blue	0.0428709385014517	0	NA	NA
172.706	0.545	9	3	pump	7	-3.6	-1.3	exponential	explosion	7	blue	0.100451085663051	0	NA	NA
175.239	0.398	9	4	pump	7	-2.6	-0.3	exponential	explosion	7	blue	0.183791736799526	0	NA	NA
177.341	0.45	9	5	pump	7	-1.6	0.7	exponential	explosion	7	blue	0.293654735772005	0	NA	NA
179.007	0.549	9	6	pump	7	-0.6	1.7	exponential	explosion	7	blue	0.430643231586474	0	NA	NA
180.622	0.578	9	7	pump	7	NA	NA	exponential	explosion	7	blue	0.595258881579143	0	182.922	2
191.489	0.533	10	1	pump	3	-5.6	-3.3	exponential	cashout	13	blue	0.01	0.1	NA	NA
193.389	0.382	10	2	pump	3	-4.6	-2.3	exponential	cashout	13	blue	0.0428709385014517	0.1	NA	NA
195.501	0.393	10	3	pump	3	-3.6	-1.3	exponential	cashout	13	blue	0.100451085663051	0.1	NA	NA
197.839	0.532	10	4	cashout	3	NA	NA	exponential	cashout	13	blue	0.183791736799526	0.1	NA	NA
205.406	0.577	11	1	pump	15	-5.6	-11	control	control	15	grey	0	0	NA	NA
207.906	0.403	11	2	pump	15	-4.6	-10	control	control	15	grey	0	0	NA	NA
210.322	0.377	11	3	pump	15	-3.6	-9	control	control	15	grey	0	0	NA	NA
211.872	0.525	11	4	pump	15	-2.6	-8	control	control	15	grey	0	0	NA	NA
214.406	0.44	11	5	pump	15	-1.6	-7	control	control	15	grey	0	0	NA	NA
216.622	0.324	11	6	pump	15	-0.6	-6	control	control	15	grey	0	0	NA	NA
218.039	0.617	11	7	pump	15	0.4	-5	control	control	15	grey	0	0	NA	NA
220.556	0.459	11	8	pump	15	1.4	-4	control	control	15	grey	0	0	NA	NA
222.122	0.761	11	9	pump	15	2.4	-3	control	control	15	grey	0	0	NA	NA
224.156	0.459	11	10	pump	15	3.4	-2	control	control	15	grey	0	0	NA	NA
226.074	0.456	11	11	pump	15	4.4	-1	control	control	15	grey	0	0	NA	NA
227.841	0.6	11	12	pump	15	5.4	0	control	control	15	grey	0	0	NA	NA
230.39	0.577	11	13	pump	15	6.4	1	control	control	15	grey	0	0	NA	NA
233.039	0.893	11	14	pump	15	7.4	2	control	control	15	grey	0	0	NA	NA
235.806	0.537	11	15	pump	15	8.4	3	control	control	15	grey	0	0	NA	NA
239.756	0.63	12	1	pump	5	-5.6	-2.5	linear	cashout	8	red	0.1	0.5	NA	NA
241.556	2.242	12	2	pump	5	-4.6	-1.5	linear	cashout	8	red	0.2	0.5	NA	NA
245.789	0.415	12	3	pump	5	-3.6	-0.5	linear	cashout	8	red	0.3	0.5	NA	NA
247.506	0.571	12	4	pump	5	-2.6	0.5	linear	cashout	8	red	0.4	0.5	NA	NA
249.839	1.532	12	5	pump	5	-1.6	1.5	linear	cashout	8	red	0.5	0.5	NA	NA
253.156	0.522	12	6	cashout	5	NA	NA	linear	cashout	8	red	0.6	0.5	NA	NA
264.056	0.448	13	1	pump	6	-5.6	-3.3	exponential	explosion	6	blue	0.01	0	NA	NA
265.873	0.337	13	2	pump	6	-4.6	-2.3	exponential	explosion	6	blue	0.0428709385014517	0	NA	NA
267.527	0.345	13	3	pump	6	-3.6	-1.3	exponential	explosion	6	blue	0.100451085663051	0	NA	NA
269.173	0.387	13	4	pump	6	-2.6	-0.3	exponential	explosion	6	blue	0.183791736799526	0	NA	NA
271.089	0.367	13	5	pump	6	-1.6	0.7	exponential	explosion	6	blue	0.293654735772005	0	NA	NA
273.523	0.35	13	6	pump	6	NA	NA	exponential	explosion	6	blue	0.430643231586474	0	275.891	2
282.273	0.484	14	1	pump	2	-5.6	-2.5	linear	explosion	2	red	0.1	0	NA	NA
284.106	0.344	14	2	pump	2	NA	NA	linear	explosion	2	red	0.2	0	286.156	2
289.489	0.683	15	1	pump	12	-5.6	-11	control	control	12	grey	0	0	NA	NA
292.056	0.379	15	2	pump	12	-4.6	-10	control	control	12	grey	0	0	NA	NA
293.989	0.32	15	3	pump	12	-3.6	-9	control	control	12	grey	0	0	NA	NA
295.773	0.423	15	4	pump	12	-2.6	-8	control	control	12	grey	0	0	NA	NA
298.156	0.215	15	5	pump	12	-1.6	-7	control	control	12	grey	0	0	NA	NA
299.473	0.539	15	6	pump	12	-0.6	-6	control	control	12	grey	0	0	NA	NA
301.289	0.353	15	7	pump	12	0.4	-5	control	control	12	grey	0	0	NA	NA
302.789	0.231	15	8	pump	12	1.4	-4	control	control	12	grey	0	0	NA	NA
304.439	0.807	15	9	pump	12	2.4	-3	control	control	12	grey	0	0	NA	NA
