onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.059	2.786	1	1	pump	4	-5.71428571428571	-5.88888888888889	linear	cashout	10	red	0.1	0.4	NA	NA
8.809	0.475	1	2	pump	4	-4.71428571428571	-4.88888888888889	linear	cashout	10	red	0.2	0.4	NA	NA
10.451	0.48	1	3	pump	4	-3.71428571428571	-3.88888888888889	linear	cashout	10	red	0.3	0.4	NA	NA
12.35	0.514	1	4	pump	4	-2.71428571428571	-2.88888888888889	linear	cashout	10	red	0.4	0.4	NA	NA
13.976	2.265	1	5	cashout	4	NA	NA	linear	cashout	10	red	0.5	0.4	NA	NA
21.676	0.752	2	1	pump	4	-5.71428571428571	-6.5	control	control	4	grey	0	0	NA	NA
24.309	0.317	2	2	pump	4	-4.71428571428571	-5.5	control	control	4	grey	0	0	NA	NA
26.009	0.313	2	3	pump	4	-3.71428571428571	-4.5	control	control	4	grey	0	0	NA	NA
27.776	0.328	2	4	pump	4	-2.71428571428571	-3.5	control	control	4	grey	0	0	NA	NA
37.176	0.719	3	1	pump	7	-5.71428571428571	-4.66666666666667	exponential	cashout	12	blue	0.01	0.6	NA	NA
39.109	0.364	3	2	pump	7	-4.71428571428571	-3.66666666666667	exponential	cashout	12	blue	0.0428709385014517	0.6	NA	NA
40.543	0.386	3	3	pump	7	-3.71428571428571	-2.66666666666667	exponential	cashout	12	blue	0.100451085663051	0.6	NA	NA
42.359	0.421	3	4	pump	7	-2.71428571428571	-1.66666666666667	exponential	cashout	12	blue	0.183791736799526	0.6	NA	NA
43.909	0.397	3	5	pump	7	-1.71428571428571	-0.666666666666667	exponential	cashout	12	blue	0.293654735772005	0.6	NA	NA
45.859	0.434	3	6	pump	7	-0.714285714285714	0.333333333333333	exponential	cashout	12	blue	0.430643231586474	0.6	NA	NA
47.959	0.812	3	7	pump	7	0.285714285714286	1.33333333333333	exponential	cashout	12	blue	0.595258881579143	0.6	NA	NA
50.376	1.057	3	8	cashout	7	NA	NA	exponential	cashout	12	blue	0.787932424540747	0.6	NA	NA
