onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.981	1.984	1	35	SS	1	20.14	2	21.15	4	17.998	1.5
25.765	2.265	2	80	LL	2	9.39	4	14.08	6	28.065	1.5
32.381	1.451	3	17	SS	1	22.32	0	22.55	4	33.85	1.5
40.315	1.756	4	28	SS	1	6.41	0	7.05	4	42.098	1.5
49.581	2.139	5	55	LL	2	29.45	2	39.75	6	51.748	1.5
56.115	2.761	6	63	LL	2	25.61	2	34.57	6	58.898	1.5
63.348	1.68	7	50	SS	1	20.53	2	21.14	6	65.056	1.5
67.738	2.015	8	2	SS	1	24.28	0	25	2	69.781	1.5
75.731	2.336	9	61	SS	1	18.24	2	20.97	6	78.098	1.5
85.132	2.886	10	54	SS	1	14.88	2	18.61	6	88.031	1.5
92.031	1.664	11	73	SS	1	9.59	4	9.68	6	93.715	1.5
99.598	1.711	12	14	LL	2	27.84	0	34.8	2	101.331	1.5
110.648	2.202	13	5	SS	1	32.79	0	37.71	2	112.881	1.5
118.298	1.572	14	62	LL	2	25.3	2	31.63	6	119.898	1.5
124.086	1.789	15	16	LL	2	19.29	0	28.94	2	125.915	1.5
131.181	2.179	16	69	SS	1	22.62	4	26.01	6	133.383	1.5
137.731	1.638	17	40	LL	2	12.44	2	18.66	4	139.381	1.5
150.931	2.578	18	64	LL	2	26.95	2	40.42	6	153.531	1.5
157.115	1.679	19	11	SS	1	24.85	0	26.09	2	158.815	1.5
169.531	1.8	20	29	LL	2	32.7	0	37.6	4	171.365	1.5
178.515	2.244	21	23	SS	1	6.11	0	8.25	4	180.783	1.5
183.732	1.982	22	57	SS	1	28.25	2	28.53	6	185.732	1.5
190.298	1.216	23	41	SS	1	11.65	2	11.77	4	191.531	1.5
200.881	1.613	24	19	SS	1	28.48	0	29.91	4	202.515	1.5
212.931	1.676	25	56	LL	2	26.96	2	40.44	6	214.631	1.5
218.631	2.134	26	44	SS	1	22.39	2	24.62	4	220.798	1.5
225.048	1.687	27	66	SS	1	11.96	4	12.32	6	226.765	1.5
231.266	1.627	28	42	SS	1	9.5	2	9.79	4	232.916	1.5
238.648	1.6	29	30	LL	2	25.92	0	32.4	4	240.265	1.5
244.865	2.111	30	39	LL	2	14.56	2	19.66	4	246.998	1.5
250.715	1.852	31	71	LL	2	10.98	4	14.83	6	252.598	1.5
256.831	1.708	32	33	SS	1	25.56	2	25.82	4	258.565	1.5
264.548	2.351	33	67	SS	1	6.26	4	6.57	6	266.931	1.5
272.381	1.683	34	7	LL	2	19.45	0	26.26	2	274.098	1.5
279.766	1.8	35	48	LL	2	22.77	2	34.16	4	281.582	1.5
