onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.111	1.437	1	58	SS	1	12.69	2	13.07	6	14.576	1.5
17.359	1.302	2	1	SS	1	37.69	0	38.07	2	18.676	1.5
23.726	1.329	3	50	SS	1	20.53	2	21.14	6	25.076	1.5
27.909	2.101	4	71	LL	2	10.98	4	14.83	6	30.038	1.5
35.943	1.506	5	48	LL	2	22.77	2	34.16	4	37.476	1.5
46.576	1.647	6	44	SS	1	22.39	2	24.62	4	48.259	1.5
52.576	1.645	7	31	LL	2	23.44	0	31.64	4	54.259	1.5
57.426	1.87	8	28	SS	1	6.41	0	7.05	4	59.312	1.5
65.01	2.008	9	61	LL	2	18.24	2	20.97	6	67.043	1.5
73.91	1.487	10	65	SS	1	13.22	4	13.35	6	75.426	1.5
79.393	1.34	11	72	LL	2	29.27	4	43.91	6	80.76	1.5
84.376	2.028	12	12	SS	1	21.96	0	24.16	2	86.426	1.5
90.326	1.67	13	18	SS	1	5.78	0	5.95	4	92.026	1.5
99.776	1.413	14	67	SS	1	6.26	4	6.57	6	101.226	1.5
106.676	1.524	15	35	SS	1	20.14	2	21.15	4	108.228	1.5
118.86	2.098	16	26	SS	1	38.48	0	39.63	4	120.976	1.5
124.626	1.28	17	32	LL	2	11.53	0	17.29	4	125.926	1.5
129.86	1.835	18	68	LL	2	25.55	4	28.11	6	131.726	1.5
135.143	2.141	19	66	SS	1	11.96	4	12.32	6	137.31	1.5
142.676	2.232	20	60	LL	2	6.45	2	7.1	6	144.943	1.5
157.21	1.613	21	7	LL	2	19.45	0	26.26	2	158.845	1.5
169.66	1.971	22	27	SS	1	22.78	0	23.92	4	171.66	1.5
175.243	3.879	23	73	SS	1	9.59	4	9.68	6	179.143	1.5
183.42	1.28	24	34	SS	1	7.42	2	7.64	4	184.726	1.5
194.026	1.381	25	8	LL	2	14.49	0	21.74	2	195.443	1.5
207.51	1.393	26	79	LL	2	14.58	4	19.68	6	208.928	1.5
212.043	2.292	27	22	LL	2	18.4	0	23	4	214.36	1.5
225.86	2.041	28	52	LL	2	30.66	2	33.73	6	227.926	1.5
235.393	3.669	29	24	LL	2	11.37	0	17.06	4	239.093	1.5
244.393	2.243	30	69	LL	2	22.62	4	26.01	6	246.66	1.5
251.643	1.231	31	39	LL	2	14.56	2	19.66	4	252.91	1.5
257.028	1.711	32	47	LL	2	20.07	2	27.1	4	258.761	1.5
264.96	1.439	33	64	LL	2	26.95	2	40.42	6	266.426	1.5
276.576	1.329	34	30	LL	2	25.92	0	32.4	4	277.926	1.5
