onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.138	1.407	1	34	SS	1	7.42	2	7.64	4	14.571	1.5
22.288	1.759	2	30	LL	2	25.92	0	32.4	4	24.071	1.5
29.721	2.148	3	61	LL	2	18.24	2	20.97	6	31.904	1.5
36.888	1.504	4	7	LL	2	19.45	0	26.26	2	38.421	1.5
43.154	1.896	5	71	LL	2	10.98	4	14.83	6	45.088	1.5
52.672	1.636	6	69	LL	2	22.62	4	26.01	6	54.321	1.5
58.604	1.424	7	4	SS	1	13.42	0	14.77	2	60.054	1.5
63.321	2.002	8	37	LL	2	17.36	2	19.96	4	65.351	1.5
69.638	1.673	9	15	LL	2	16.47	0	22.24	2	71.338	1.5
75.354	1.453	10	8	LL	2	14.49	0	21.74	2	76.838	1.5
79.554	1.665	11	3	SS	1	10.51	0	11.04	2	81.255	1.5
84.671	2.025	12	51	SS	1	37.85	2	39.74	6	86.721	1.5
95.654	1.532	13	40	LL	2	12.44	2	18.66	4	97.221	1.5
103.538	1.824	14	49	SS	1	23.7	2	23.94	6	105.388	1.5
108.571	1.669	15	47	LL	2	20.07	2	27.1	4	110.254	1.5
114.154	1.502	16	57	SS	1	28.25	2	28.53	6	115.684	1.5
118.4	1.777	17	33	SS	1	25.56	2	25.82	4	120.204	1.5
127.505	1.391	18	66	SS	1	11.96	4	12.32	6	128.921	1.5
133.721	1.537	19	14	LL	2	27.84	0	34.8	2	135.288	1.5
139.176	1.848	20	38	LL	2	32.44	2	40.55	4	141.055	1.5
145.621	1.363	21	79	LL	2	14.58	4	19.68	6	147.007	1.5
150.905	2.123	22	60	SS	1	6.45	2	7.1	6	153.055	1.5
158.705	2.008	23	42	SS	1	9.5	2	9.79	4	160.738	1.5
165.338	2.017	24	54	LL	2	14.88	2	18.61	6	167.371	1.5
170.188	1.617	25	41	SS	1	11.65	2	11.77	4	171.838	1.5
176.763	2.13	26	58	SS	1	12.69	2	13.07	6	178.921	1.5
185.605	1.644	27	22	LL	2	18.4	0	23	4	187.276	1.5
191.905	1.551	28	26	SS	1	38.48	0	39.63	4	193.488	1.5
197.723	1.826	29	23	LL	2	6.11	0	8.25	4	199.572	1.5
202.221	1.559	30	24	LL	2	11.37	0	17.06	4	203.805	1.5
211.971	1.821	31	53	LL	2	35.19	2	40.46	6	213.821	1.5
217.788	1.875	32	19	SS	1	28.48	0	29.91	4	219.688	1.5
226.405	1.841	33	39	LL	2	14.56	2	19.66	4	228.271	1.5
234.705	2.221	34	29	LL	2	32.7	0	37.6	4	236.955	1.5
242.505	1.845	35	68	LL	2	25.55	4	28.11	6	244.388	1.5
247.956	1.854	36	63	LL	2	25.61	2	34.57	6	249.838	1.5
256.155	1.495	37	10	SS	1	21.66	0	22.31	2	257.671	1.5
269.021	2.253	38	74	SS	1	13.42	4	13.82	6	271.305	1.5
279.088	1.663	39	9	SS	1	22.32	0	22.54	2	280.788	1.5
284.905	1.924	40	12	SS	1	21.96	0	24.16	2	286.855	1.5
293.957	2.338	41	56	LL	2	26.96	2	40.44	6	296.323	1.5
300.121	2.054	42	72	LL	2	29.27	4	43.91	6	302.204	1.5
305.621	1.564	43	18	SS	1	5.78	0	5.95	4	307.205	1.5
