onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.247	1.398	1	12	LL	2	21.96	0	24.16	2	14.664	1.5
20.58	2.4	2	11	SS	1	24.85	0	26.09	2	23.014	1.5
28.381	1.982	3	60	SS	1	6.45	2	7.1	6	30.397	1.5
41.197	1.839	4	30	LL	2	25.92	0	32.4	4	43.064	1.5
53.414	1.801	5	49	SS	1	23.7	2	23.94	6	55.23	1.5
61.514	2.366	6	73	SS	1	9.59	4	9.68	6	63.897	1.50000000000001
70.214	2.35	7	35	SS	1	20.14	2	21.15	4	72.597	1.5
77.947	1.819	8	39	LL	2	14.56	2	19.66	4	79.797	1.5
82.58	2.247	9	76	LL	2	22.92	4	25.21	6	84.864	1.5
89.197	1.468	10	5	LL	2	32.79	0	37.71	2	90.697	1.5
96.748	2.402	11	2	SS	1	24.28	0	25	2	99.164	1.5
104.897	2.35	12	9	SS	1	22.32	0	22.54	2	107.264	1.5
113.197	1.629	13	72	LL	2	29.27	4	43.91	6	114.847	1.5
119.564	1.757	14	33	SS	1	25.56	2	25.82	4	121.347	1.5
126.154	1.702	15	3	SS	1	10.51	0	11.04	2	127.88	1.5
131.697	1.607	16	22	LL	2	18.4	0	23	4	133.33	1.5
143.032	1.462	17	47	LL	2	20.07	2	27.1	4	144.515	1.5
153.28	2.354	18	77	LL	2	25.13	4	28.9	6	155.661	1.5
166.464	1.946	19	54	LL	2	14.88	2	18.61	6	168.43	1.5
175.83	2.283	20	50	SS	1	20.53	2	21.14	6	178.147	1.5
183.114	2.136	21	24	LL	2	11.37	0	17.06	4	185.28	1.5
188.714	2.34	22	79	LL	2	14.58	4	19.68	6	191.08	1.5
198.214	3.308	23	37	LL	2	17.36	2	19.96	4	201.547	1.5
204.48	1.338	24	62	LL	2	25.3	2	31.63	6	205.847	1.5
217.13	3.577	25	42	SS	1	9.5	2	9.79	4	220.73	1.5
232.152	1.951	26	69	LL	2	22.62	4	26.01	6	234.13	1.5
