onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.519	1.815	1	22	SS	1	18.4	0	23	4	16.369	1.5
24.086	2.095	2	56	LL	2	26.96	2	40.44	6	26.219	1.5
28.953	1.791	3	49	SS	1	23.7	2	23.94	6	30.771	1.5
38.686	2.101	4	76	SS	1	22.92	4	25.21	6	40.803	1.5
45.136	2.039	5	29	SS	1	32.7	0	37.6	4	47.203	1.5
50.686	1.794	6	41	SS	1	11.65	2	11.77	4	52.503	1.5
57.236	1.945	7	18	SS	1	5.78	0	5.95	4	59.203	1.5
66.153	2.512	8	77	LL	2	25.13	4	28.9	6	68.703	1.5
73.97	2.46	9	10	SS	1	21.66	0	22.31	2	76.47	1.5
82.603	1.917	10	27	SS	1	22.78	0	23.92	4	84.536	1.5
92.303	2.391	11	21	LL	2	19.12	0	21.99	4	94.72	1.5
100.653	2.017	12	43	LL	2	24.99	2	26.24	4	102.703	1.5
110.836	1.784	13	17	SS	1	22.32	0	22.55	4	112.653	1.5
115.536	2.504	14	35	LL	2	20.14	2	21.15	4	118.07	1.5
123.486	1.61	15	39	LL	2	14.56	2	19.66	4	125.136	1.5
129.321	2.317	16	66	LL	2	11.96	4	12.32	6	131.653	1.5
140.986	1.865	17	48	LL	2	22.77	2	34.16	4	142.87	1.5
147.236	2.218	18	15	SS	1	16.47	0	22.24	2	149.486	1.5
154.786	2.614	19	9	SS	1	22.32	0	22.54	2	157.42	1.5
164.103	3.028	20	3	SS	1	10.51	0	11.04	2	167.17	1.5
172.97	1.972	21	80	LL	2	9.39	4	14.08	6	174.97	1.5
181.42	2.766	22	58	SS	1	12.69	2	13.07	6	184.203	1.5
190.836	2.052	23	45	LL	2	36.8	2	42.32	4	192.916	1.5
202.153	1.778	24	37	LL	2	17.36	2	19.96	4	203.953	1.5
208.72	2.163	25	6	SS	1	10.5	0	13.13	2	210.92	1.5
215.97	2.796	26	75	LL	2	20.18	4	21.19	6	218.803	1.5
227.371	2.393	27	64	LL	2	26.95	2	40.42	6	229.787	1.5
235.868	1.989	28	4	SS	1	13.42	0	14.77	2	237.886	1.5
242.286	1.931	29	42	SS	1	9.5	2	9.79	4	244.236	1.5
251.92	2.691	30	70	LL	2	25.9	4	32.37	6	254.636	1.50000000000003
262.87	2.498	31	34	SS	1	7.42	2	7.64	4	265.403	1.5
270.537	3.282	32	51	LL	2	37.85	2	39.74	6	273.853	1.5
277.521	2.41	33	53	LL	2	35.19	2	40.46	6	279.953	1.5
284.153	2.639	34	69	LL	2	22.62	4	26.01	6	286.82	1.5
293.57	2.031	35	12	SS	1	21.96	0	24.16	2	295.62	1.5
299.87	2.171	36	46	LL	2	30.77	2	38.46	4	302.07	1.5
306.153	1.98	37	78	LL	2	18.61	4	23.27	6	308.16	1.5
311.67	2.571	38	20	SS	1	30.4	0	33.44	4	314.27	1.5
318.987	1.583	39	61	LL	2	18.24	2	20.97	6	320.603	1.5
323.337	2.026	40	28	SS	1	6.41	0	7.05	4	325.388	1.5
335.587	2.144	41	55	LL	2	29.45	2	39.75	6	337.753	1.5
349.88	2.067	42	73	SS	1	9.59	4	9.68	6	351.97	1.5
357.437	2.733	43	52	SS	1	30.66	2	33.73	6	360.203	1.5
371.587	2.035	44	44	LL	2	22.39	2	24.62	4	373.638	1.5
376.954	2.289	45	38	LL	2	32.44	2	40.55	4	379.27	1.5
382.853	1.76	46	11	SS	1	24.85	0	26.09	2	384.637	1.5
390.453	1.898	47	62	LL	2	25.3	2	31.63	6	392.37	1.5
396.77	2.026	48	74	SS	1	13.42	4	13.82	6	398.82	1.5
411.287	1.552	49	25	SS	1	9.89	0	9.99	4	412.87	1.5
417.77	2.106	50	1	SS	1	37.69	0	38.07	2	419.903	1.5
425.121	1.788	51	33	SS	1	25.56	2	25.82	4	426.937	1.5
432.053	2.047	52	65	SS	1	13.22	4	13.35	6	434.12	1.5
440.003	1.783	53	71	LL	2	10.98	4	14.83	6	441.803	1.5
444.453	2.006	54	19	SS	1	28.48	0	29.91	4	446.487	1.5
450.104	2.491	55	7	LL	2	19.45	0	26.26	2	452.62	1.5
456.11	1.979	56	67	SS	1	6.26	4	6.57	6	458.12	1.5
463.92	1.608	57	57	SS	1	28.25	2	28.53	6	465.557	1.5
476.004	2.464	58	72	LL	2	29.27	4	43.91	6	478.487	1.5
484.804	2.851	59	31	SS	1	23.44	0	31.64	4	487.67	1.5
490.754	2.724	60	30	LL	2	25.92	0	32.4	4	493.504	1.5
498.887	3.437	61	50	SS	1	20.53	2	21.14	6	502.354	1.5
507.137	1.684	62	36	SS	1	18.11	2	19.92	4	508.854	1.5
517.62	2.584	63	63	LL	2	25.61	2	34.57	6	520.222	1.5
523.271	1.669	64	26	SS	1	38.48	0	39.63	4	524.954	1.5
529.537	2.789	65	32	LL	2	11.53	0	17.29	4	532.354	1.5
539.237	2.247	66	79	LL	2	14.58	4	19.68	6	541.504	1.5
548.087	1.829	67	2	SS	1	24.28	0	25	2	549.937	1.5
556.704	1.759	68	8	LL	2	14.49	0	21.74	2	558.487	1.5
564.37	1.952	69	5	SS	1	32.79	0	37.71	2	566.354	1.5
571.155	2.033	70	47	LL	2	20.07	2	27.1	4	573.204	1.5
577.82	1.772	71	13	SS	1	16.21	0	18.64	2	579.62	1.5
583.104	2.416	72	23	SS	1	6.11	0	8.25	4	585.537	1.5
589.454	3.639	73	14	LL	2	27.84	0	34.8	2	593.12	1.5
598.854	3.061	74	54	LL	2	14.88	2	18.61	6	601.937	1.5
605.337	1.809	75	60	SS	1	6.45	2	7.1	6	607.17	1.5
610.804	2.65	76	24	LL	2	11.37	0	17.06	4	613.487	1.5
620.572	1.98	77	59	SS	1	11.17	2	11.73	6	622.571	1.5
627.67	2.981	78	40	LL	2	12.44	2	18.66	4	630.67	1.5
638.637	2.236	79	16	LL	2	19.29	0	28.94	2	640.904	1.5
645.687	3.773	80	68	LL	2	25.55	4	28.11	6	649.487	1.5
