onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.024	2.094	1	57	SS	1	28.25	2	28.53	6	17.146	1.5
24.241	1.894	2	7	LL	2	19.45	0	26.26	2	26.16	1.5
31.658	2.354	3	18	SS	1	5.78	0	5.95	4	34.04	1.5
46.058	3.223	4	60	SS	1	6.45	2	7.1	6	49.308	1.5
58.841	2.053	5	63	LL	2	25.61	2	34.57	6	60.924	1.5
64.997	1.906	6	46	LL	2	30.77	2	38.46	4	66.941	1.5
71.958	2.439	7	71	LL	2	10.98	4	14.83	6	74.424	1.5
77.092	4.615	8	28	SS	1	6.41	0	7.05	4	81.724	1.5
94.224	1.923	9	64	LL	2	26.95	2	40.42	6	96.174	1.5
107.325	1.671	10	16	LL	2	19.29	0	28.94	2	109.024	1.5
112.925	3.401	11	43	LL	2	24.99	2	26.24	4	116.358	1.5
120.841	2.456	12	33	SS	1	25.56	2	25.82	4	123.325	1.5
127.609	2.454	13	15	LL	2	16.47	0	22.24	2	130.075	1.5
133.591	2.363	14	35	SS	1	20.14	2	21.15	4	135.975	1.5
141.025	1.669	15	72	LL	2	29.27	4	43.91	6	142.725	1.5
151.191	1.838	16	23	LL	2	6.11	0	8.25	4	153.058	1.5
162.358	1.648	17	25	SS	1	9.89	0	9.99	4	164.041	1.5
169.295	2.825	18	36	LL	2	18.11	2	19.92	4	172.158	1.5
178.142	3.968	19	6	LL	2	10.5	0	13.13	2	182.125	1.5
186.508	3.148	20	12	LL	2	21.96	0	24.16	2	189.675	1.5
194.491	2.986	21	56	LL	2	26.96	2	40.44	6	197.508	1.5
202.008	2.341	22	31	LL	2	23.44	0	31.64	4	204.375	1.5
211.425	2.752	23	45	LL	2	36.8	2	42.32	4	214.208	1.5
221.125	2.455	24	4	SS	1	13.42	0	14.77	2	223.608	1.5
227.708	2.575	25	80	LL	2	9.39	4	14.08	6	230.308	1.5
239.541	2.204	26	24	LL	2	11.37	0	17.06	4	241.775	1.5
245.058	1.631	27	47	LL	2	20.07	2	27.1	4	246.708	1.5
252.475	2.603	28	55	LL	2	29.45	2	39.75	6	255.108	1.5
262.958	3.251	29	26	SS	1	38.48	0	39.63	4	266.241	1.5
271.643	2.909	30	59	SS	1	11.17	2	11.73	6	274.576	1.5
282.141	5	31	58	NA	NA	12.69	2	13.07	6	NA	NA
297.292	1.362	32	22	LL	2	18.4	0	23	4	298.675	1.5
302.758	2.042	33	66	LL	2	11.96	4	12.32	6	304.825	1.5
309.208	2.883	34	67	SS	1	6.26	4	6.57	6	312.125	1.5
321.377	2.897	35	68	LL	2	25.55	4	28.11	6	324.292	1.5
327.908	2.255	36	5	LL	2	32.79	0	37.71	2	330.19	1.5
334.625	3.093	37	10	SS	1	21.66	0	22.31	2	337.742	1.5
343.192	2.048	38	41	SS	1	11.65	2	11.77	4	345.269	1.5
350.992	3.981	39	77	LL	2	25.13	4	28.9	6	355.008	1.5
361.742	3.091	40	11	SS	1	24.85	0	26.09	2	364.858	1.5
367.494	4.22	41	65	SS	1	13.22	4	13.35	6	371.742	1.5
375.825	2.182	42	54	LL	2	14.88	2	18.61	6	378.025	1.5
380.825	4.707	43	9	SS	1	22.32	0	22.54	2	385.558	1.5
394.425	3.351	44	75	LL	2	20.18	4	21.19	6	397.808	1.5
403.358	1.802	45	69	LL	2	22.62	4	26.01	6	405.192	1.5
416.525	2.703	46	79	LL	2	14.58	4	19.68	6	419.244	1.5
426.658	2.744	47	53	LL	2	35.19	2	40.46	6	429.425	1.5
435.288	1.995	48	2	SS	1	24.28	0	25	2	437.308	1.5
441.286	2.738	49	42	SS	1	9.5	2	9.79	4	444.052	1.5
447.467	3.05	50	52	SS	1	30.66	2	33.73	6	450.542	1.5
455.742	4.09	51	74	LL	2	13.42	4	13.82	6	459.858	1.5
463.325	1.732	52	30	LL	2	25.92	0	32.4	4	465.092	1.5
469.127	3.308	53	51	SS	1	37.85	2	39.74	6	472.459	1.5
482.325	3.635	54	13	SS	1	16.21	0	18.64	2	485.988	1.5
490.625	1.634	55	78	LL	2	18.61	4	23.27	6	492.292	1.5
496.767	2.777	56	40	LL	2	12.44	2	18.66	4	499.575	1.5
503.909	3.252	57	48	LL	2	22.77	2	34.16	4	507.192	1.5
510.292	2.793	58	14	LL	2	27.84	0	34.8	2	513.125	1.5
522.042	2.474	59	29	LL	2	32.7	0	37.6	4	524.542	1.5
533.325	2.367	60	21	SS	1	19.12	0	21.99	4	535.709	1.5
540.375	3.066	61	73	SS	1	9.59	4	9.68	6	543.468	1.5
546.042	5	62	39	NA	NA	14.56	2	19.66	4	NA	NA
553.375	1.657	63	1	SS	1	37.69	0	38.07	2	555.059	1.5
557.975	1.761	64	38	LL	2	32.44	2	40.55	4	559.775	1.5
566.092	2.12	65	37	LL	2	17.36	2	19.96	4	568.227	1.5
578.592	1.922	66	49	SS	1	23.7	2	23.94	6	580.542	1.5
591.009	2.073	67	19	SS	1	28.48	0	29.91	4	593.109	1.5
600.542	1.661	68	3	SS	1	10.51	0	11.04	2	602.225	1.5
607.713	1.499	69	8	LL	2	14.49	0	21.74	2	609.242	1.5
613.375	1.744	70	20	SS	1	30.4	0	33.44	4	615.159	1.5
625.575	1.845	71	76	LL	2	22.92	4	25.21	6	627.442	1.5
631.842	2.181	72	27	LL	2	22.78	0	23.92	4	634.042	1.5
639.042	1.6	73	70	LL	2	25.9	4	32.37	6	640.675	1.5
649.409	1.546	74	62	LL	2	25.3	2	31.63	6	650.992	1.5
660.275	2.045	75	50	LL	2	20.53	2	21.14	6	662.359	1.5
672.825	2.725	76	34	SS	1	7.42	2	7.64	4	675.575	1.5
678.309	2.203	77	44	SS	1	22.39	2	24.62	4	680.542	1.5
686.076	1.725	78	17	SS	1	22.32	0	22.55	4	687.826	1.5
691.859	2.341	79	61	LL	2	18.24	2	20.97	6	694.226	1.5
698.059	2.737	80	32	LL	2	11.53	0	17.29	4	700.826	1.5
