onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.062	0.788	1	1	pump	12	-5.90322580645161	-7.4	control	control	12	grey	0	0	NA	NA
6.495	0.418	1	2	pump	12	-4.90322580645161	-6.4	control	control	12	grey	0	0	NA	NA
8.862	0.538	1	3	pump	12	-3.90322580645161	-5.4	control	control	12	grey	0	0	NA	NA
11.245	0.542	1	4	pump	12	-2.90322580645161	-4.4	control	control	12	grey	0	0	NA	NA
12.878	0.539	1	5	pump	12	-1.90322580645161	-3.4	control	control	12	grey	0	0	NA	NA
14.645	0.404	1	6	pump	12	-0.903225806451613	-2.4	control	control	12	grey	0	0	NA	NA
16.512	0.325	1	7	pump	12	0.096774193548387	-1.4	control	control	12	grey	0	0	NA	NA
18.595	0.432	1	8	pump	12	1.09677419354839	-0.4	control	control	12	grey	0	0	NA	NA
20.362	0.425	1	9	pump	12	2.09677419354839	0.6	control	control	12	grey	0	0	NA	NA
22.362	0.4	1	10	pump	12	3.09677419354839	1.6	control	control	12	grey	0	0	NA	NA
24.662	0.384	1	11	pump	12	4.09677419354839	2.6	control	control	12	grey	0	0	NA	NA
26.162	0.627	1	12	pump	12	5.09677419354839	3.6	control	control	12	grey	0	0	NA	NA
29.578	0.65	2	1	pump	11	-5.90322580645161	-5.2	exponential	cashout	14	blue	0.01	1.54	NA	NA
31.645	0.54	2	2	pump	11	-4.90322580645161	-4.2	exponential	cashout	14	blue	0.0428709385014517	1.54	NA	NA
34.078	0.405	2	3	pump	11	-3.90322580645161	-3.2	exponential	cashout	14	blue	0.100451085663051	1.54	NA	NA
35.979	0.4	2	4	pump	11	-2.90322580645161	-2.2	exponential	cashout	14	blue	0.183791736799526	1.54	NA	NA
37.462	0.31	2	5	pump	11	-1.90322580645161	-1.2	exponential	cashout	14	blue	0.293654735772005	1.54	NA	NA
39.362	0.366	2	6	pump	11	-0.903225806451613	-0.2	exponential	cashout	14	blue	0.430643231586474	1.54	NA	NA
41.528	0.435	2	7	pump	11	0.096774193548387	0.8	exponential	cashout	14	blue	0.595258881579143	1.54	NA	NA
43.077	0.355	2	8	pump	11	1.09677419354839	1.8	exponential	cashout	14	blue	0.787932424540747	1.54	NA	NA
45.178	0.336	2	9	pump	11	2.09677419354839	2.8	exponential	cashout	14	blue	1.00904206108857	1.54	NA	NA
