onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.063	0.955	1	1	pump	4	-4.11428571428571	-3.5	exponential	explosion	4	blue	0.01	0	NA	NA
6.813	0.298	1	2	pump	4	-3.11428571428571	-2.5	exponential	explosion	4	blue	0.0428709385014517	0	NA	NA
8.347	0.39	1	3	pump	4	-2.11428571428571	-1.5	exponential	explosion	4	blue	0.100451085663051	0	NA	NA
10.063	0.298	1	4	pump	4	NA	NA	exponential	explosion	4	blue	0.183791736799526	0	12.313	2
23.363	0.461	2	1	pump	5	-4.11428571428571	-3.75	linear	cashout	13	red	0.1	0.5	NA	NA
25.385	0.298	2	2	pump	5	-3.11428571428571	-2.75	linear	cashout	13	red	0.2	0.5	NA	NA
27.563	0.415	2	3	pump	5	-2.11428571428571	-1.75	linear	cashout	13	red	0.3	0.5	NA	NA
29.563	0.321	2	4	pump	5	-1.11428571428571	-0.75	linear	cashout	13	red	0.4	0.5	NA	NA
31.58	0.47	2	5	pump	5	-0.114285714285714	0.25	linear	cashout	13	red	0.5	0.5	NA	NA
33.313	1.155	2	6	cashout	5	NA	NA	linear	cashout	13	red	0.6	0.5	NA	NA
41.563	0.658	3	1	pump	12	-4.11428571428571	-5.18181818181818	control	control	12	grey	0	0	NA	NA
43.53	0.255	3	2	pump	12	-3.11428571428571	-4.18181818181818	control	control	12	grey	0	0	NA	NA
44.963	0.243	3	3	pump	12	-2.11428571428571	-3.18181818181818	control	control	12	grey	0	0	NA	NA
46.83	1.187	3	4	pump	12	-1.11428571428571	-2.18181818181818	control	control	12	grey	0	0	NA	NA
49.663	0.391	3	5	pump	12	-0.114285714285714	-1.18181818181818	control	control	12	grey	0	0	NA	NA
51.863	0.349	3	6	pump	12	0.885714285714286	-0.181818181818182	control	control	12	grey	0	0	NA	NA
53.53	0.352	3	7	pump	12	1.88571428571429	0.818181818181818	control	control	12	grey	0	0	NA	NA
55.063	0.297	3	8	pump	12	2.88571428571429	1.81818181818182	control	control	12	grey	0	0	NA	NA
56.663	0.333	3	9	pump	12	3.88571428571429	2.81818181818182	control	control	12	grey	0	0	NA	NA
58.597	0.264	3	10	pump	12	4.88571428571429	3.81818181818182	control	control	12	grey	0	0	NA	NA
60.89	0.243	3	11	pump	12	5.88571428571429	4.81818181818182	control	control	12	grey	0	0	NA	NA
62.947	0.36	3	12	pump	12	6.88571428571429	5.81818181818182	control	control	12	grey	0	0	NA	NA
70.613	0.685	4	1	pump	16	-4.11428571428571	-5.18181818181818	control	control	16	grey	0	0	NA	NA
72.53	0.581	4	2	pump	16	-3.11428571428571	-4.18181818181818	control	control	16	grey	0	0	NA	NA
75.097	0.484	4	3	pump	16	-2.11428571428571	-3.18181818181818	control	control	16	grey	0	0	NA	NA
77.03	0.366	4	4	pump	16	-1.11428571428571	-2.18181818181818	control	control	16	grey	0	0	NA	NA
78.917	0.383	4	5	pump	16	-0.114285714285714	-1.18181818181818	control	control	16	grey	0	0	NA	NA
80.53	0.352	4	6	pump	16	0.885714285714286	-0.181818181818182	control	control	16	grey	0	0	NA	NA
82.097	0.36	4	7	pump	16	1.88571428571429	0.818181818181818	control	control	16	grey	0	0	NA	NA
84.047	0.278	4	8	pump	16	2.88571428571429	1.81818181818182	control	control	16	grey	0	0	NA	NA
85.814	0.447	4	9	pump	16	3.88571428571429	2.81818181818182	control	control	16	grey	0	0	NA	NA
87.814	0.278	4	10	pump	16	4.88571428571429	3.81818181818182	control	control	16	grey	0	0	NA	NA
89.73	0.336	4	11	pump	16	5.88571428571429	4.81818181818182	control	control	16	grey	0	0	NA	NA
91.53	0.398	4	12	pump	16	6.88571428571429	5.81818181818182	control	control	16	grey	0	0	NA	NA
93.13	0.504	4	13	pump	16	7.88571428571429	6.81818181818182	control	control	16	grey	0	0	NA	NA
95.363	0.418	4	14	pump	16	8.88571428571429	7.81818181818182	control	control	16	grey	0	0	NA	NA
97.377	0.517	4	15	pump	16	9.88571428571429	8.81818181818182	control	control	16	grey	0	0	NA	NA
99.547	0.553	4	16	pump	16	10.8857142857143	9.81818181818182	control	control	16	grey	0	0	NA	NA
111.28	0.598	5	1	pump	5	-4.11428571428571	-3.5	exponential	cashout	10	blue	0.01	0.29	NA	NA
113.513	0.307	5	2	pump	5	-3.11428571428571	-2.5	exponential	cashout	10	blue	0.0428709385014517	0.29	NA	NA
115.163	0.43	5	3	pump	5	-2.11428571428571	-1.5	exponential	cashout	10	blue	0.100451085663051	0.29	NA	NA
116.913	0.505	5	4	pump	5	-1.11428571428571	-0.5	exponential	cashout	10	blue	0.183791736799526	0.29	NA	NA
118.513	0.515	5	5	pump	5	-0.114285714285714	0.5	exponential	cashout	10	blue	0.293654735772005	0.29	NA	NA
121.063	0.527	5	6	cashout	5	NA	NA	exponential	cashout	10	blue	0.430643231586474	0.29	NA	NA
128.333	0.354	6	1	pump	6	-4.11428571428571	-3.75	linear	explosion	6	red	0.1	0	NA	NA
130.713	0.414	6	2	pump	6	-3.11428571428571	-2.75	linear	explosion	6	red	0.2	0	NA	NA
132.313	0.586	6	3	pump	6	-2.11428571428571	-1.75	linear	explosion	6	red	0.3	0	NA	NA
134.548	0.307	6	4	pump	6	-1.11428571428571	-0.75	linear	explosion	6	red	0.4	0	NA	NA
136.581	0.42	6	5	pump	6	-0.114285714285714	0.25	linear	explosion	6	red	0.5	0	NA	NA
138.547	0.638	6	6	pump	6	NA	NA	linear	explosion	6	red	0.6	0	140.413	2
152.063	0.422	7	1	pump	2	-4.11428571428571	-5.18181818181818	control	control	2	grey	0	0	NA	NA
154.347	0.019	7	2	pump	2	-3.11428571428571	-4.18181818181818	control	control	2	grey	0	0	NA	NA
165.08	0.6	8	1	pump	3	-4.11428571428571	-3.5	exponential	explosion	3	blue	0.01	0	NA	NA
167.33	0.276	8	2	pump	3	-3.11428571428571	-2.5	exponential	explosion	3	blue	0.0428709385014517	0	NA	NA
168.98	0.34	8	3	pump	3	NA	NA	exponential	explosion	3	blue	0.100451085663051	0	170.68	2
175.38	0.515	9	1	pump	4	-4.11428571428571	-3.75	linear	cashout	13	red	0.1	0.4	NA	NA
177.647	0.473	9	2	pump	4	-3.11428571428571	-2.75	linear	cashout	13	red	0.2	0.4	NA	NA
179.699	0.642	9	3	pump	4	-2.11428571428571	-1.75	linear	cashout	13	red	0.3	0.4	NA	NA
182.163	1.412	9	4	pump	4	-1.11428571428571	-0.75	linear	cashout	13	red	0.4	0.4	NA	NA
185.097	0.575	9	5	cashout	4	NA	NA	linear	cashout	13	red	0.5	0.4	NA	NA
198.93	0.592	10	1	pump	4	-4.11428571428571	-3.5	exponential	cashout	8	blue	0.01	0.18	NA	NA
201.592	0.327	10	2	pump	4	-3.11428571428571	-2.5	exponential	cashout	8	blue	0.0428709385014517	0.18	NA	NA
203.297	0.352	10	3	pump	4	-2.11428571428571	-1.5	exponential	cashout	8	blue	0.100451085663051	0.18	NA	NA
205.347	0.549	10	4	pump	4	-1.11428571428571	-0.5	exponential	cashout	8	blue	0.183791736799526	0.18	NA	NA
207.713	0.622	10	5	cashout	4	NA	NA	exponential	cashout	8	blue	0.293654735772005	0.18	NA	NA
214.613	0.454	11	1	pump	5	-4.11428571428571	-3.75	linear	cashout	16	red	0.1	0.5	NA	NA
216.347	0.275	11	2	pump	5	-3.11428571428571	-2.75	linear	cashout	16	red	0.2	0.5	NA	NA
218.23	0.346	11	3	pump	5	-2.11428571428571	-1.75	linear	cashout	16	red	0.3	0.5	NA	NA
220.447	0.469	11	4	pump	5	-1.11428571428571	-0.75	linear	cashout	16	red	0.4	0.5	NA	NA
222.213	0.746	11	5	pump	5	-0.114285714285714	0.25	linear	cashout	16	red	0.5	0.5	NA	NA
224.23	0.519	11	6	cashout	5	NA	NA	linear	cashout	16	red	0.6	0.5	NA	NA
230.515	0.6	12	1	pump	1	-4.11428571428571	-5.18181818181818	control	control	1	grey	0	0	NA	NA
235.847	0.6	13	1	pump	7	-4.11428571428571	-5.18181818181818	control	control	7	grey	0	0	NA	NA
238.497	0.301	13	2	pump	7	-3.11428571428571	-4.18181818181818	control	control	7	grey	0	0	NA	NA
