onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.056	0.614	1	1	pump	1	-4.70588235294118	-8	control	control	1	grey	0	0	NA	NA
14.356	0.502	2	1	pump	4	-4.70588235294118	-2.90909090909091	exponential	explosion	4	blue	0.01	0	NA	NA
16.089	0.346	2	2	pump	4	-3.70588235294118	-1.90909090909091	exponential	explosion	4	blue	0.0428709385014517	0	NA	NA
17.806	0.37	2	3	pump	4	-2.70588235294118	-0.909090909090909	exponential	explosion	4	blue	0.100451085663051	0	NA	NA
19.389	0.396	2	4	pump	4	NA	NA	exponential	explosion	4	blue	0.183791736799526	0	21.472	2
25.206	0.489	3	1	pump	5	-4.70588235294118	-2.90909090909091	linear	cashout	11	red	0.1	0.5	NA	NA
27.039	0.309	3	2	pump	5	-3.70588235294118	-1.90909090909091	linear	cashout	11	red	0.2	0.5	NA	NA
29.089	0.358	3	3	pump	5	-2.70588235294118	-0.909090909090909	linear	cashout	11	red	0.3	0.5	NA	NA
30.744	0.392	3	4	pump	5	-1.70588235294118	0.0909090909090908	linear	cashout	11	red	0.4	0.5	NA	NA
32.439	0.403	3	5	pump	5	-0.705882352941177	1.09090909090909	linear	cashout	11	red	0.5	0.5	NA	NA
34.039	0.46	3	6	cashout	5	NA	NA	linear	cashout	11	red	0.6	0.5	NA	NA
43.59	0.615	4	1	pump	2	-4.70588235294118	-8	control	control	2	grey	0	0	NA	NA
45.622	0.447	4	2	pump	2	-3.70588235294118	-7	control	control	2	grey	0	0	NA	NA
50.072	0.803	5	1	pump	4	-4.70588235294118	-2.90909090909091	linear	cashout	14	red	0.1	0.4	NA	NA
52.189	0.39	5	2	pump	4	-3.70588235294118	-1.90909090909091	linear	cashout	14	red	0.2	0.4	NA	NA
54.389	0.38	5	3	pump	4	-2.70588235294118	-0.909090909090909	linear	cashout	14	red	0.3	0.4	NA	NA
56.389	0.419	5	4	pump	4	-1.70588235294118	0.0909090909090908	linear	cashout	14	red	0.4	0.4	NA	NA
58.022	0.466	5	5	cashout	4	NA	NA	linear	cashout	14	red	0.5	0.4	NA	NA
65.206	0.546	6	1	pump	4	-4.70588235294118	-2.90909090909091	exponential	cashout	7	blue	0.01	0.18	NA	NA
67.206	0.41	6	2	pump	4	-3.70588235294118	-1.90909090909091	exponential	cashout	7	blue	0.0428709385014517	0.18	NA	NA
69.222	0.367	6	3	pump	4	-2.70588235294118	-0.909090909090909	exponential	cashout	7	blue	0.100451085663051	0.18	NA	NA
71.022	0.371	6	4	pump	4	-1.70588235294118	0.0909090909090908	exponential	cashout	7	blue	0.183791736799526	0.18	NA	NA
72.839	0.725	6	5	cashout	4	NA	NA	exponential	cashout	7	blue	0.293654735772005	0.18	NA	NA
80.806	0.459	7	1	pump	6	-4.70588235294118	-2.90909090909091	linear	cashout	7	red	0.1	0.6	NA	NA
83.206	0.365	7	2	pump	6	-3.70588235294118	-1.90909090909091	linear	cashout	7	red	0.2	0.6	NA	NA
85.256	0.336	7	3	pump	6	-2.70588235294118	-0.909090909090909	linear	cashout	7	red	0.3	0.6	NA	NA
87.189	0.358	7	4	pump	6	-1.70588235294118	0.0909090909090908	linear	cashout	7	red	0.4	0.6	NA	NA
89.458	0.36	7	5	pump	6	-0.705882352941177	1.09090909090909	linear	cashout	7	red	0.5	0.6	NA	NA
90.907	0.476	7	6	pump	6	0.294117647058823	2.09090909090909	linear	cashout	7	red	0.6	0.6	NA	NA
93.34	0.534	7	7	cashout	6	NA	NA	linear	cashout	7	red	0.7	0.6	NA	NA
99.422	0.832	8	1	pump	6	-4.70588235294118	-8	control	control	6	grey	0	0	NA	NA
101.356	0.453	8	2	pump	6	-3.70588235294118	-7	control	control	6	grey	0	0	NA	NA
103.089	0.41	8	3	pump	6	-2.70588235294118	-6	control	control	6	grey	0	0	NA	NA
104.589	0.556	8	4	pump	6	-1.70588235294118	-5	control	control	6	grey	0	0	NA	NA
106.306	0.332	8	5	pump	6	-0.705882352941177	-4	control	control	6	grey	0	0	NA	NA
108.306	0.416	8	6	pump	6	0.294117647058823	-3	control	control	6	grey	0	0	NA	NA
118.039	0.509	9	1	pump	4	-4.70588235294118	-2.90909090909091	exponential	cashout	6	blue	0.01	0.18	NA	NA
120.472	0.327	9	2	pump	4	-3.70588235294118	-1.90909090909091	exponential	cashout	6	blue	0.0428709385014517	0.18	NA	NA
122.563	0.347	9	3	pump	4	-2.70588235294118	-0.909090909090909	exponential	cashout	6	blue	0.100451085663051	0.18	NA	NA
124.522	0.352	9	4	pump	4	-1.70588235294118	0.0909090909090908	exponential	cashout	6	blue	0.183791736799526	0.18	NA	NA
126.922	0.497	9	5	cashout	4	NA	NA	exponential	cashout	6	blue	0.293654735772005	0.18	NA	NA
133.806	0.496	10	1	pump	5	-4.70588235294118	-2.90909090909091	linear	cashout	12	red	0.1	0.5	NA	NA
136.306	0.306	10	2	pump	5	-3.70588235294118	-1.90909090909091	linear	cashout	12	red	0.2	0.5	NA	NA
138.008	0.36	10	3	pump	5	-2.70588235294118	-0.909090909090909	linear	cashout	12	red	0.3	0.5	NA	NA
139.807	0.383	10	4	pump	5	-1.70588235294118	0.0909090909090908	linear	cashout	12	red	0.4	0.5	NA	NA
142.206	0.381	10	5	pump	5	-0.705882352941177	1.09090909090909	linear	cashout	12	red	0.5	0.5	NA	NA
143.839	0.448	10	6	cashout	5	NA	NA	linear	cashout	12	red	0.6	0.5	NA	NA
151.589	0.473	11	1	pump	2	-4.70588235294118	-2.90909090909091	exponential	explosion	2	blue	0.01	0	NA	NA
153.189	0.387	11	2	pump	2	NA	NA	exponential	explosion	2	blue	0.0428709385014517	0	154.856	2
158.639	0.629	12	1	pump	12	-4.70588235294118	-8	control	control	12	grey	0	0	NA	NA
161.272	0.321	12	2	pump	12	-3.70588235294118	-7	control	control	12	grey	0	0	NA	NA
163.539	0.334	12	3	pump	12	-2.70588235294118	-6	control	control	12	grey	0	0	NA	NA
164.989	0.467	12	4	pump	12	-1.70588235294118	-5	control	control	12	grey	0	0	NA	NA
166.772	0.381	12	5	pump	12	-0.705882352941177	-4	control	control	12	grey	0	0	NA	NA
168.472	0.369	12	6	pump	12	0.294117647058823	-3	control	control	12	grey	0	0	NA	NA
170.039	0.597	12	7	pump	12	1.29411764705882	-2	control	control	12	grey	0	0	NA	NA
171.996	0.523	12	8	pump	12	2.29411764705882	-1	control	control	12	grey	0	0	NA	NA
173.656	0.537	12	9	pump	12	3.29411764705882	0	control	control	12	grey	0	0	NA	NA
175.656	0.499	12	10	pump	12	4.29411764705882	1	control	control	12	grey	0	0	NA	NA
177.644	0.428	12	11	pump	12	5.29411764705882	2	control	control	12	grey	0	0	NA	NA
179.522	0.463	12	12	pump	12	6.29411764705882	3	control	control	12	grey	0	0	NA	NA
185.056	0.581	13	1	pump	5	-4.70588235294118	-2.90909090909091	exponential	cashout	16	blue	0.01	0.29	NA	NA
186.741	0.378	13	2	pump	5	-3.70588235294118	-1.90909090909091	exponential	cashout	16	blue	0.0428709385014517	0.29	NA	NA
188.407	0.323	13	3	pump	5	-2.70588235294118	-0.909090909090909	exponential	cashout	16	blue	0.100451085663051	0.29	NA	NA
190.473	0.35	13	4	pump	5	-1.70588235294118	0.0909090909090908	exponential	cashout	16	blue	0.183791736799526	0.29	NA	NA
192.773	0.378	13	5	pump	5	-0.705882352941177	1.09090909090909	exponential	cashout	16	blue	0.293654735772005	0.29	NA	NA
195.172	0.417	13	6	cashout	5	NA	NA	exponential	cashout	16	blue	0.430643231586474	0.29	NA	NA
204.656	0.614	14	1	pump	13	-4.70588235294118	-8	control	control	13	grey	0	0	NA	NA
206.789	0.389	14	2	pump	13	-3.70588235294118	-7	control	control	13	grey	0	0	NA	NA
208.856	0.376	14	3	pump	13	-2.70588235294118	-6	control	control	13	grey	0	0	NA	NA
210.622	0.371	14	4	pump	13	-1.70588235294118	-5	control	control	13	grey	0	0	NA	NA
212.689	0.386	14	5	pump	13	-0.705882352941177	-4	control	control	13	grey	0	0	NA	NA
215.072	0.361	14	6	pump	13	0.294117647058823	-3	control	control	13	grey	0	0	NA	NA
216.589	0.479	14	7	pump	13	1.29411764705882	-2	control	control	13	grey	0	0	NA	NA
218.406	0.328	14	8	pump	13	2.29411764705882	-1	control	control	13	grey	0	0	NA	NA
219.939	0.351	14	9	pump	13	3.29411764705882	0	control	control	13	grey	0	0	NA	NA
222.056	0.368	14	10	pump	13	4.29411764705882	1	control	control	13	grey	0	0	NA	NA
224.356	0.335	14	11	pump	13	5.29411764705882	2	control	control	13	grey	0	0	NA	NA
226.111	0.417	14	12	pump	13	6.29411764705882	3	control	control	13	grey	0	0	NA	NA
227.989	0.455	14	13	pump	13	7.29411764705882	4	control	control	13	grey	0	0	NA	NA
234.572	0.563	15	1	pump	4	-4.70588235294118	-2.90909090909091	linear	explosion	4	red	0.1	0	NA	NA
236.258	0.579	15	2	pump	4	-3.70588235294118	-1.90909090909091	linear	explosion	4	red	0.2	0	NA	NA
238.374	0.364	15	3	pump	4	-2.70588235294118	-0.909090909090909	linear	explosion	4	red	0.3	0	NA	NA
240.207	0.38	15	4	pump	4	NA	NA	linear	explosion	4	red	0.4	0	241.756	2
248.206	0.482	16	1	pump	3	-4.70588235294118	-2.90909090909091	linear	cashout	13	red	0.1	0.3	NA	NA
250.622	0.316	16	2	pump	3	-3.70588235294118	-1.90909090909091	linear	cashout	13	red	0.2	0.3	NA	NA
252.406	0.393	16	3	pump	3	-2.70588235294118	-0.909090909090909	linear	cashout	13	red	0.3	0.3	NA	NA
253.972	0.462	16	4	cashout	3	NA	NA	linear	cashout	13	red	0.4	0.3	NA	NA
267.906	0.547	17	1	pump	4	-4.70588235294118	-2.90909090909091	exponential	cashout	15	blue	0.01	0.18	NA	NA
270.273	0.323	17	2	pump	4	-3.70588235294118	-1.90909090909091	exponential	cashout	15	blue	0.0428709385014517	0.18	NA	NA
272.506	0.333	17	3	pump	4	-2.70588235294118	-0.909090909090909	exponential	cashout	15	blue	0.100451085663051	0.18	NA	NA
274.173	0.466	17	4	pump	4	-1.70588235294118	0.0909090909090908	exponential	cashout	15	blue	0.183791736799526	0.18	NA	NA
276.673	0.433	17	5	cashout	4	NA	NA	exponential	cashout	15	blue	0.293654735772005	0.18	NA	NA
287.307	0.454	18	1	pump	12	-4.70588235294118	-8	control	control	12	grey	0	0	NA	NA
289.007	0.336	18	2	pump	12	-3.70588235294118	-7	control	control	12	grey	0	0	NA	NA
291.206	0.338	18	3	pump	12	-2.70588235294118	-6	control	control	12	grey	0	0	NA	NA
293.406	0.318	18	4	pump	12	-1.70588235294118	-5	control	control	12	grey	0	0	NA	NA
295.773	0.306	18	5	pump	12	-0.705882352941177	-4	control	control	12	grey	0	0	NA	NA
297.739	0.338	18	6	pump	12	0.294117647058823	-3	control	control	12	grey	0	0	NA	NA
299.606	0.366	18	7	pump	12	1.29411764705882	-2	control	control	12	grey	0	0	NA	NA
301.269	0.51	18	8	pump	12	2.29411764705882	-1	control	control	12	grey	0	0	NA	NA
302.889	0.578	18	9	pump	12	3.29411764705882	0	control	control	12	grey	0	0	NA	NA
305.273	0.375	18	10	pump	12	4.29411764705882	1	control	control	12	grey	0	0	NA	NA
307.456	0.398	18	11	pump	12	5.29411764705882	2	control	control	12	grey	0	0	NA	NA
309.606	0.361	18	12	pump	12	6.29411764705882	3	control	control	12	grey	0	0	NA	NA
316.197	0.643	19	1	pump	15	-4.70588235294118	-8	control	control	15	grey	0	0	NA	NA
318.489	0.369	19	2	pump	15	-3.70588235294118	-7	control	control	15	grey	0	0	NA	NA
320.839	0.386	19	3	pump	15	-2.70588235294118	-6	control	control	15	grey	0	0	NA	NA
322.923	0.364	19	4	pump	15	-1.70588235294118	-5	control	control	15	grey	0	0	NA	NA
325.039	0.35	19	5	pump	15	-0.705882352941177	-4	control	control	15	grey	0	0	NA	NA
327.239	0.46	19	6	pump	15	0.294117647058823	-3	control	control	15	grey	0	0	NA	NA
329.489	0.37	19	7	pump	15	1.29411764705882	-2	control	control	15	grey	0	0	NA	NA
331.089	0.513	19	8	pump	15	2.29411764705882	-1	control	control	15	grey	0	0	NA	NA
333.489	0.372	19	9	pump	15	3.29411764705882	0	control	control	15	grey	0	0	NA	NA
335.674	0.359	19	10	pump	15	4.29411764705882	1	control	control	15	grey	0	0	NA	NA
337.59	0.411	19	11	pump	15	5.29411764705882	2	control	control	15	grey	0	0	NA	NA
339.873	0.38	19	12	pump	15	6.29411764705882	3	control	control	15	grey	0	0	NA	NA
342.039	0.412	19	13	pump	15	7.29411764705882	4	control	control	15	grey	0	0	NA	NA
343.556	0.557	19	14	pump	15	8.29411764705882	5	control	control	15	grey	0	0	NA	NA
345.589	0.434	19	15	pump	15	9.29411764705882	6	control	control	15	grey	0	0	NA	NA
350.989	0.586	20	1	pump	4	-4.70588235294118	-2.90909090909091	exponential	cashout	16	blue	0.01	0.18	NA	NA
352.923	0.508	20	2	pump	4	-3.70588235294118	-1.90909090909091	exponential	cashout	16	blue	0.0428709385014517	0.18	NA	NA
354.839	0.388	20	3	pump	4	-2.70588235294118	-0.909090909090909	exponential	cashout	16	blue	0.100451085663051	0.18	NA	NA
356.706	0.407	20	4	pump	4	-1.70588235294118	0.0909090909090908	exponential	cashout	16	blue	0.183791736799526	0.18	NA	NA
358.589	0.472	20	5	cashout	4	NA	NA	exponential	cashout	16	blue	0.293654735772005	0.18	NA	NA
367.406	0.493	21	1	pump	2	-4.70588235294118	-2.90909090909091	linear	explosion	2	red	0.1	0	NA	NA
369.223	0.32	21	2	pump	2	NA	NA	linear	explosion	2	red	0.2	0	370.789	2
380.639	0.492	22	1	pump	4	-4.70588235294118	-2.90909090909091	exponential	cashout	12	blue	0.01	0.18	NA	NA
383.075	0.355	22	2	pump	4	-3.70588235294118	-1.90909090909091	exponential	cashout	12	blue	0.0428709385014517	0.18	NA	NA
385.474	0.365	22	3	pump	4	-2.70588235294118	-0.909090909090909	exponential	cashout	12	blue	0.100451085663051	0.18	NA	NA
386.924	0.572	22	4	pump	4	-1.70588235294118	0.0909090909090908	exponential	cashout	12	blue	0.183791736799526	0.18	NA	NA
389.006	0.455	22	5	cashout	4	NA	NA	exponential	cashout	12	blue	0.293654735772005	0.18	NA	NA
395.406	0.485	23	1	pump	1	NA	NA	linear	explosion	1	red	0.1	0	397.623	2
403.639	0.548	24	1	pump	1	-4.70588235294118	-8	control	control	1	grey	0	0	NA	NA
409.756	0.611	25	1	pump	4	-4.70588235294118	-2.90909090909091	linear	cashout	10	red	0.1	0.4	NA	NA
411.906	0.452	25	2	pump	4	-3.70588235294118	-1.90909090909091	linear	cashout	10	red	0.2	0.4	NA	NA
413.673	0.487	25	3	pump	4	-2.70588235294118	-0.909090909090909	linear	cashout	10	red	0.3	0.4	NA	NA
415.423	0.498	25	4	pump	4	-1.70588235294118	0.0909090909090908	linear	cashout	10	red	0.4	0.4	NA	NA
417.289	0.404	25	5	cashout	4	NA	NA	linear	cashout	10	red	0.5	0.4	NA	NA
426.256	0.461	26	1	pump	11	-4.70588235294118	-8	control	control	11	grey	0	0	NA	NA
428.006	0.42	26	2	pump	11	-3.70588235294118	-7	control	control	11	grey	0	0	NA	NA
430.106	0.419	26	3	pump	11	-2.70588235294118	-6	control	control	11	grey	0	0	NA	NA
432.206	0.372	26	4	pump	11	-1.70588235294118	-5	control	control	11	grey	0	0	NA	NA
434.123	0.408	26	5	pump	11	-0.705882352941177	-4	control	control	11	grey	0	0	NA	NA
436.007	0.402	26	6	pump	11	0.294117647058823	-3	control	control	11	grey	0	0	NA	NA
438.09	0.398	26	7	pump	11	1.29411764705882	-2	control	control	11	grey	0	0	NA	NA
440.006	0.428	26	8	pump	11	2.29411764705882	-1	control	control	11	grey	0	0	NA	NA
442.273	0.375	26	9	pump	11	3.29411764705882	0	control	control	11	grey	0	0	NA	NA
443.923	0.486	26	10	pump	11	4.29411764705882	1	control	control	11	grey	0	0	NA	NA
445.489	0.497	26	11	pump	11	5.29411764705882	2	control	control	11	grey	0	0	NA	NA
452.589	0.708	27	1	pump	4	-4.70588235294118	-2.90909090909091	exponential	cashout	7	blue	0.01	0.18	NA	NA
455.239	0.382	27	2	pump	4	-3.70588235294118	-1.90909090909091	exponential	cashout	7	blue	0.0428709385014517	0.18	NA	NA
