onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.048	1.228	1	1	pump	6	-5.16666666666667	-3.2	exponential	explosion	6	blue	0.01	0	NA	NA
6.347	0.644	1	2	pump	6	-4.16666666666667	-2.2	exponential	explosion	6	blue	0.0428709385014517	0	NA	NA
8.864	0.473	1	3	pump	6	-3.16666666666667	-1.2	exponential	explosion	6	blue	0.100451085663051	0	NA	NA
10.68	0.443	1	4	pump	6	-2.16666666666667	-0.2	exponential	explosion	6	blue	0.183791736799526	0	NA	NA
12.597	0.54	1	5	pump	6	-1.16666666666667	0.8	exponential	explosion	6	blue	0.293654735772005	0	NA	NA
14.397	0.693	1	6	pump	6	NA	NA	exponential	explosion	6	blue	0.430643231586474	0	16.964	2
22.014	0.65	2	1	pump	7	-5.16666666666667	-3.5	linear	explosion	7	red	0.1	0	NA	NA
23.797	0.628	2	2	pump	7	-4.16666666666667	-2.5	linear	explosion	7	red	0.2	0	NA	NA
25.997	0.605	2	3	pump	7	-3.16666666666667	-1.5	linear	explosion	7	red	0.3	0	NA	NA
27.88	0.658	2	4	pump	7	-2.16666666666667	-0.5	linear	explosion	7	red	0.4	0	NA	NA
30.147	0.425	2	5	pump	7	-1.16666666666667	0.5	linear	explosion	7	red	0.5	0	NA	NA
32.564	0.437	2	6	pump	7	-0.166666666666667	1.5	linear	explosion	7	red	0.6	0	NA	NA
34.437	0.821	2	7	pump	7	NA	NA	linear	explosion	7	red	0.7	0	36.481	2
46.314	0.638	3	1	pump	5	-5.16666666666667	-8.8	control	control	5	grey	0	0	NA	NA
48.716	0.15	3	2	pump	5	-4.16666666666667	-7.8	control	control	5	grey	0	0	NA	NA
50.082	0.622	3	3	pump	5	-3.16666666666667	-6.8	control	control	5	grey	0	0	NA	NA
52.315	0.473	3	4	pump	5	-2.16666666666667	-5.8	control	control	5	grey	0	0	NA	NA
54.747	0.388	3	5	pump	5	-1.16666666666667	-4.8	control	control	5	grey	0	0	NA	NA
59.864	0.532	4	1	pump	5	-5.16666666666667	-3.5	linear	explosion	5	red	0.1	0	NA	NA
62.331	0.38	4	2	pump	5	-4.16666666666667	-2.5	linear	explosion	5	red	0.2	0	NA	NA
