onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.054	0.916	1	1	pump	3	-4.37142857142857	-8.63636363636364	control	control	3	grey	0	0	NA	NA
6.47	0.284	1	2	pump	3	-3.37142857142857	-7.63636363636364	control	control	3	grey	0	0	NA	NA
8.419	0.559	1	3	pump	3	-2.37142857142857	-6.63636363636364	control	control	3	grey	0	0	NA	NA
15.567	0.447	2	1	pump	3	-4.37142857142857	-2.83333333333333	exponential	cashout	9	red	0.01	0.1	NA	NA
17.966	0.31	2	2	pump	3	-3.37142857142857	-1.83333333333333	exponential	cashout	9	red	0.0428709385014517	0.1	NA	NA
19.582	0.293	2	3	pump	3	-2.37142857142857	-0.833333333333333	exponential	cashout	9	red	0.100451085663051	0.1	NA	NA
21.165	0.34	2	4	cashout	3	NA	NA	exponential	cashout	9	red	0.183791736799526	0.1	NA	NA
31.761	0.649	3	1	pump	4	-4.37142857142857	-2	linear	cashout	15	blue	0.1	0.4	NA	NA
34.011	0.348	3	2	pump	4	-3.37142857142857	-1	linear	cashout	15	blue	0.2	0.4	NA	NA
36.393	0.356	3	3	pump	4	-2.37142857142857	0	linear	cashout	15	blue	0.3	0.4	NA	NA
37.893	0.391	3	4	pump	4	-1.37142857142857	1	linear	cashout	15	blue	0.4	0.4	NA	NA
39.392	0.311	3	5	cashout	4	NA	NA	linear	cashout	15	blue	0.5	0.4	NA	NA
45.473	0.476	4	1	pump	3	-4.37142857142857	-2.83333333333333	exponential	cashout	7	red	0.01	0.1	NA	NA
47.256	0.255	4	2	pump	3	-3.37142857142857	-1.83333333333333	exponential	cashout	7	red	0.0428709385014517	0.1	NA	NA
49.072	0.271	4	3	pump	3	-2.37142857142857	-0.833333333333333	exponential	cashout	7	red	0.100451085663051	0.1	NA	NA
50.455	0.358	4	4	cashout	3	NA	NA	exponential	cashout	7	red	0.183791736799526	0.1	NA	NA
57.636	0.843	5	1	pump	8	-4.37142857142857	-8.63636363636364	control	control	8	grey	0	0	NA	NA
59.902	0.256	5	2	pump	8	-3.37142857142857	-7.63636363636364	control	control	8	grey	0	0	NA	NA
61.435	0.289	5	3	pump	8	-2.37142857142857	-6.63636363636364	control	control	8	grey	0	0	NA	NA
63.051	0.254	5	4	pump	8	-1.37142857142857	-5.63636363636364	control	control	8	grey	0	0	NA	NA
65.217	0.328	5	5	pump	8	-0.371428571428571	-4.63636363636364	control	control	8	grey	0	0	NA	NA
67.066	2.151	5	6	pump	8	0.628571428571429	-3.63636363636364	control	control	8	grey	0	0	NA	NA
70.615	0.338	5	7	pump	8	1.62857142857143	-2.63636363636364	control	control	8	grey	0	0	NA	NA
72.797	0.301	5	8	pump	8	2.62857142857143	-1.63636363636364	control	control	8	grey	0	0	NA	NA
78.379	0.672	6	1	pump	1	NA	NA	linear	explosion	1	blue	0.1	0	80.328	2
84.26	0.816	7	1	pump	4	-4.37142857142857	-2	linear	cashout	6	blue	0.1	0.4	NA	NA
87.009	0.268	7	2	pump	4	-3.37142857142857	-1	linear	cashout	6	blue	0.2	0.4	NA	NA
88.809	0.212	7	3	pump	4	-2.37142857142857	0	linear	cashout	6	blue	0.3	0.4	NA	NA
90.491	0.25	7	4	pump	4	-1.37142857142857	1	linear	cashout	6	blue	0.4	0.4	NA	NA
92.391	0.364	7	5	cashout	4	NA	NA	linear	cashout	6	blue	0.5	0.4	NA	NA
102.837	1.076	8	1	pump	16	-4.37142857142857	-8.63636363636364	control	control	16	grey	0	0	NA	NA
105.386	0.263	8	2	pump	16	-3.37142857142857	-7.63636363636364	control	control	16	grey	0	0	NA	NA
107.302	0.274	8	3	pump	16	-2.37142857142857	-6.63636363636364	control	control	16	grey	0	0	NA	NA
108.902	0.317	8	4	pump	16	-1.37142857142857	-5.63636363636364	control	control	16	grey	0	0	NA	NA
110.418	0.326	8	5	pump	16	-0.371428571428571	-4.63636363636364	control	control	16	grey	0	0	NA	NA
112.217	0.304	8	6	pump	16	0.628571428571429	-3.63636363636364	control	control	16	grey	0	0	NA	NA
113.6	1.941	8	7	pump	16	1.62857142857143	-2.63636363636364	control	control	16	grey	0	0	NA	NA
116.849	0.625	8	8	pump	16	2.62857142857143	-1.63636363636364	control	control	16	grey	0	0	NA	NA
119.182	0.416	8	9	pump	16	3.62857142857143	-0.636363636363637	control	control	16	grey	0	0	NA	NA
120.948	0.467	8	10	pump	16	4.62857142857143	0.363636363636363	control	control	16	grey	0	0	NA	NA
122.797	0.331	8	11	pump	16	5.62857142857143	1.36363636363636	control	control	16	grey	0	0	NA	NA
124.497	0.513	8	12	pump	16	6.62857142857143	2.36363636363636	control	control	16	grey	0	0	NA	NA
126.279	0.246	8	13	pump	16	7.62857142857143	3.36363636363636	control	control	16	grey	0	0	NA	NA
128.478	0.305	8	14	pump	16	8.62857142857143	4.36363636363636	control	control	16	grey	0	0	NA	NA
130.728	0.301	8	15	pump	16	9.62857142857143	5.36363636363636	control	control	16	grey	0	0	NA	NA
132.394	0.318	8	16	pump	16	10.6285714285714	6.36363636363636	control	control	16	grey	0	0	NA	NA
136.259	0.755	9	1	pump	4	-4.37142857142857	-2.83333333333333	exponential	cashout	5	red	0.01	0.18	NA	NA
138.109	0.251	9	2	pump	4	-3.37142857142857	-1.83333333333333	exponential	cashout	5	red	0.0428709385014517	0.18	NA	NA
139.641	0.245	9	3	pump	4	-2.37142857142857	-0.833333333333333	exponential	cashout	5	red	0.100451085663051	0.18	NA	NA
141.441	0.229	9	4	pump	4	-1.37142857142857	0.166666666666667	exponential	cashout	5	red	0.183791736799526	0.18	NA	NA
142.857	0.308	9	5	cashout	4	NA	NA	exponential	cashout	5	red	0.293654735772005	0.18	NA	NA
150.454	0.565	10	1	pump	4	-4.37142857142857	-2.83333333333333	exponential	cashout	5	red	0.01	0.18	NA	NA
152.72	0.683	10	2	pump	4	-3.37142857142857	-1.83333333333333	exponential	cashout	5	red	0.0428709385014517	0.18	NA	NA
154.636	0.376	10	3	pump	4	-2.37142857142857	-0.833333333333333	exponential	cashout	5	red	0.100451085663051	0.18	NA	NA
156.619	0.283	10	4	pump	4	-1.37142857142857	0.166666666666667	exponential	cashout	5	red	0.183791736799526	0.18	NA	NA
158.485	0.293	10	5	cashout	4	NA	NA	exponential	cashout	5	red	0.293654735772005	0.18	NA	NA
