onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.719	1.704	1	79	LL	2	14.58	4	19.68	6	16.435	1.5
20.201	1.872	2	28	LL	2	6.41	0	7.05	4	22.1	1.5
26.368	1.785	3	76	LL	2	22.92	4	25.21	6	28.181	1.5
32.018	1.887	4	66	LL	2	11.96	4	12.32	6	33.935	1.5
41.418	2.194	5	3	LL	2	10.51	0	11.04	2	43.635	1.5
47.751	1.738	6	43	LL	2	24.99	2	26.24	4	49.518	1.5
54.268	1.947	7	9	SS	1	22.32	0	22.54	2	56.251	1.5
62.969	2.584	8	36	SS	1	18.11	2	19.92	4	65.569	1.5
77.835	2.257	9	80	LL	2	9.39	4	14.08	6	80.118	1.5
82.985	1.705	10	8	LL	2	14.49	0	21.74	2	84.718	1.5
88.202	2.087	11	27	LL	2	22.78	0	23.92	4	90.318	1.5
95.385	1.248	12	59	SS	1	11.17	2	11.73	6	96.668	1.5
99.302	1.406	13	24	LL	2	11.37	0	17.06	4	100.735	1.5
105.302	1.585	14	13	LL	2	16.21	0	18.64	2	106.918	1.5
111.62	2.373	15	53	LL	2	35.19	2	40.46	6	114.019	1.5
118.368	2.725	16	26	LL	2	38.48	0	39.63	4	121.118	1.5
125.102	1.587	17	11	LL	2	24.85	0	26.09	2	126.718	1.49999999999999
133.085	2.441	18	21	SS	1	19.12	0	21.99	4	135.552	1.5
139.518	1.583	19	29	LL	2	32.7	0	37.6	4	141.135	1.5
148.718	1.879	20	32	LL	2	11.53	0	17.29	4	150.635	1.5
154.102	3.519	21	67	LL	2	6.26	4	6.57	6	157.652	1.5
163.686	1.716	22	72	LL	2	29.27	4	43.91	6	165.418	1.5
169.968	1.252	23	38	LL	2	32.44	2	40.55	4	171.235	1.5
175.302	1.911	24	77	LL	2	25.13	4	28.9	6	177.235	1.5
183.535	1.325	25	7	LL	2	19.45	0	26.26	2	184.885	1.5
189.785	1.281	26	51	LL	2	37.85	2	39.74	6	191.093	1.5
194.702	2.099	27	74	SS	1	13.42	4	13.82	6	196.835	1.5
200.768	2.255	28	60	SS	1	6.45	2	7.1	6	203.052	1.5
207.485	1.64	29	33	SS	1	25.56	2	25.82	4	209.152	1.5
215.768	1.707	30	14	LL	2	27.84	0	34.8	2	217.502	1.5
224.452	1.396	31	69	LL	2	22.62	4	26.01	6	225.869	1.5
230.68	1.151	32	45	LL	2	36.8	2	42.32	4	231.852	1.5
236.985	2.138	33	52	LL	2	30.66	2	33.73	6	239.152	1.5
245.702	1.283	34	41	SS	1	11.65	2	11.77	4	247.019	1.5
254.902	2.151	35	10	SS	1	21.66	0	22.31	2	257.085	1.5
268.319	1.612	36	46	LL	2	30.77	2	38.46	4	269.952	1.5
276.469	1.542	37	31	LL	2	23.44	0	31.64	4	278.035	1.5
283.169	1.335	38	22	LL	2	18.4	0	23	4	284.535	1.5
295.869	1.992	39	57	SS	1	28.25	2	28.53	6	297.885	1.5
306.604	1.807	40	44	SS	1	22.39	2	24.62	4	308.437	1.5
