onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.062	1.515	1	1	pump	5	-5.18181818181818	-3.63636363636364	exponential	cashout	6	red	0.01	0.29	NA	NA
7.225	0.39	1	2	pump	5	-4.18181818181818	-2.63636363636364	exponential	cashout	6	red	0.0428709385014517	0.29	NA	NA
9.094	0.369	1	3	pump	5	-3.18181818181818	-1.63636363636364	exponential	cashout	6	red	0.100451085663051	0.29	NA	NA
10.76	0.383	1	4	pump	5	-2.18181818181818	-0.636363636363637	exponential	cashout	6	red	0.183791736799526	0.29	NA	NA
12.209	0.337	1	5	pump	5	-1.18181818181818	0.363636363636363	exponential	cashout	6	red	0.293654735772005	0.29	NA	NA
13.642	0.41	1	6	cashout	5	NA	NA	exponential	cashout	6	red	0.430643231586474	0.29	NA	NA
18.808	0.731	2	1	pump	8	-5.18181818181818	-6.90909090909091	control	control	8	grey	0	0	NA	NA
20.708	0.238	2	2	pump	8	-4.18181818181818	-5.90909090909091	control	control	8	grey	0	0	NA	NA
22.891	0.433	2	3	pump	8	-3.18181818181818	-4.90909090909091	control	control	8	grey	0	0	NA	NA
25.058	0.356	2	4	pump	8	-2.18181818181818	-3.90909090909091	control	control	8	grey	0	0	NA	NA
26.941	0.537	2	5	pump	8	-1.18181818181818	-2.90909090909091	control	control	8	grey	0	0	NA	NA
29.037	0.324	2	6	pump	8	-0.181818181818182	-1.90909090909091	control	control	8	grey	0	0	NA	NA
31.058	0.558	2	7	pump	8	0.818181818181818	-0.909090909090909	control	control	8	grey	0	0	NA	NA
33.141	0.387	2	8	pump	8	1.81818181818182	0.0909090909090908	control	control	8	grey	0	0	NA	NA
37.341	0.845	3	1	pump	6	-5.18181818181818	-5	linear	cashout	16	blue	0.1	0.6	NA	NA
39.541	0.323	3	2	pump	6	-4.18181818181818	-4	linear	cashout	16	blue	0.2	0.6	NA	NA
41.891	0.46	3	3	pump	6	-3.18181818181818	-3	linear	cashout	16	blue	0.3	0.6	NA	NA
44.058	0.303	3	4	pump	6	-2.18181818181818	-2	linear	cashout	16	blue	0.4	0.6	NA	NA
45.825	0.309	3	5	pump	6	-1.18181818181818	-1	linear	cashout	16	blue	0.5	0.6	NA	NA
48.025	0.293	3	6	pump	6	-0.181818181818182	0	linear	cashout	16	blue	0.6	0.6	NA	NA
49.708	0.536	3	7	cashout	6	NA	NA	linear	cashout	16	blue	0.7	0.6	NA	NA
57.044	0.477	4	1	pump	4	-5.18181818181818	-3.63636363636364	exponential	explosion	4	red	0.01	0	NA	NA
59.593	0.325	4	2	pump	4	-4.18181818181818	-2.63636363636364	exponential	explosion	4	red	0.0428709385014517	0	NA	NA
61.826	0.265	4	3	pump	4	-3.18181818181818	-1.63636363636364	exponential	explosion	4	red	0.100451085663051	0	NA	NA
63.542	0.405	4	4	pump	4	NA	NA	exponential	explosion	4	red	0.183791736799526	0	65.975	2
73.141	0.442	5	1	pump	5	-5.18181818181818	-5	linear	explosion	5	blue	0.1	0	NA	NA
75.558	0.185	5	2	pump	5	-4.18181818181818	-4	linear	explosion	5	blue	0.2	0	NA	NA
76.825	0.354	5	3	pump	5	-3.18181818181818	-3	linear	explosion	5	blue	0.3	0	NA	NA
78.608	0.354	5	4	pump	5	-2.18181818181818	-2	linear	explosion	5	blue	0.4	0	NA	NA
80.858	0.293	5	5	pump	5	NA	NA	linear	explosion	5	blue	0.5	0	82.691	2
91.108	0.532	6	1	pump	14	-5.18181818181818	-6.90909090909091	control	control	14	grey	0	0	NA	NA
93.191	0.424	6	2	pump	14	-4.18181818181818	-5.90909090909091	control	control	14	grey	0	0	NA	NA
95.258	0.361	6	3	pump	14	-3.18181818181818	-4.90909090909091	control	control	14	grey	0	0	NA	NA
96.941	0.472	6	4	pump	14	-2.18181818181818	-3.90909090909091	control	control	14	grey	0	0	NA	NA
98.841	0.412	6	5	pump	14	-1.18181818181818	-2.90909090909091	control	control	14	grey	0	0	NA	NA
100.958	0.522	6	6	pump	14	-0.181818181818182	-1.90909090909091	control	control	14	grey	0	0	NA	NA
103.008	0.385	6	7	pump	14	0.818181818181818	-0.909090909090909	control	control	14	grey	0	0	NA	NA
104.658	0.705	6	8	pump	14	1.81818181818182	0.0909090909090908	control	control	14	grey	0	0	NA	NA
106.525	0.453	6	9	pump	14	2.81818181818182	1.09090909090909	control	control	14	grey	0	0	NA	NA
108.86	0.373	6	10	pump	14	3.81818181818182	2.09090909090909	control	control	14	grey	0	0	NA	NA
110.476	0.888	6	11	pump	14	4.81818181818182	3.09090909090909	control	control	14	grey	0	0	NA	NA
