onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.67	2.385	1	67	SS	1	6.26	4	6.57	6	16.087	1.5
23.77	2.017	2	15	LL	2	16.47	0	22.24	2	25.82	1.5
28.554	2.527	3	13	LL	2	16.21	0	18.64	2	31.12	1.5
37.487	1.355	4	21	LL	2	19.12	0	21.99	4	38.854	1.5
44.937	2.804	5	2	LL	2	24.28	0	25	2	47.77	1.5
53.465	2.463	6	50	LL	2	20.53	2	21.14	6	55.954	1.5
61.054	1.27	7	24	LL	2	11.37	0	17.06	4	62.354	1.5
68.837	1.217	8	14	LL	2	27.84	0	34.8	2	70.087	1.5
73.687	1.309	9	54	LL	2	14.88	2	18.61	6	75.02	1.5
80.17	1.4	10	58	SS	1	12.69	2	13.07	6	81.589	1.5
85.404	2.097	11	25	SS	1	9.89	0	9.99	4	87.52	1.5
93.52	1.466	12	52	LL	2	30.66	2	33.73	6	95.004	1.5
103.004	1.444	13	55	LL	2	29.45	2	39.75	6	104.47	1.5
115.12	1.337	14	78	LL	2	18.61	4	23.27	6	116.487	1.5
123.787	3.093	15	43	SS	1	24.99	2	26.24	4	126.907	1.50000000000001
130.856	2.033	16	74	SS	1	13.42	4	13.82	6	132.905	1.5
138.787	1.537	17	80	LL	2	9.39	4	14.08	6	140.337	1.5
152.004	1.414	18	38	LL	2	32.44	2	40.55	4	153.437	1.5
157.654	1.39	19	31	LL	2	23.44	0	31.64	4	159.07	1.5
163.22	1.591	20	70	LL	2	25.9	4	32.37	6	164.837	1.5
167.67	1.103	21	56	LL	2	26.96	2	40.44	6	168.804	1.5
174.804	1.787	22	59	SS	1	11.17	2	11.73	6	176.62	1.5
186.037	1.327	23	16	LL	2	19.29	0	28.94	2	187.387	1.5
192.92	1.591	24	10	SS	1	21.66	0	22.31	2	194.537	1.5
198.237	1.429	25	6	LL	2	10.5	0	13.13	2	199.687	1.5
204.52	1.089	26	64	LL	2	26.95	2	40.42	6	205.637	1.5
210.804	1.481	27	68	LL	2	25.55	4	28.11	6	212.32	1.5
216.02	1.476	28	76	LL	2	22.92	4	25.21	6	217.52	1.5
221.737	1.707	29	18	SS	1	5.78	0	5.95	4	223.47	1.5
231.572	1.351	30	72	LL	2	29.27	4	43.91	6	232.938	1.5
237.754	1.825	31	77	LL	2	25.13	4	28.9	6	239.604	1.5
244.787	1.271	32	11	LL	2	24.85	0	26.09	2	246.087	1.5
251.87	1.653	33	12	LL	2	21.96	0	24.16	2	253.554	1.5
261.454	1.212	34	69	LL	2	22.62	4	26.01	6	262.687	1.5
267.404	1.643	35	27	SS	1	22.78	0	23.92	4	269.07	1.5
272.82	1.72	36	17	SS	1	22.32	0	22.55	4	274.57	1.5
278.206	1.835	37	40	LL	2	12.44	2	18.66	4	280.055	1.5
286.454	1.589	38	33	SS	1	25.56	2	25.82	4	288.07	1.5
295.42	1.542	39	8	LL	2	14.49	0	21.74	2	296.987	1.5
302.854	1.285	40	39	LL	2	14.56	2	19.66	4	304.17	1.5
310.72	1.53	41	73	SS	1	9.59	4	9.68	6	312.278	1.5
314.854	2.312	42	1	SS	1	37.69	0	38.07	2	317.193	1.5
325.37	1.941	43	35	SS	1	20.14	2	21.15	4	327.337	1.5
339.82	1.467	44	62	LL	2	25.3	2	31.63	6	341.304	1.5
343.987	1.406	45	3	SS	1	10.51	0	11.04	2	345.42	1.5
350.804	2.458	46	28	SS	1	6.41	0	7.05	4	353.287	1.5
357.804	1.408	47	53	LL	2	35.19	2	40.46	6	359.237	1.5
365.337	1.546	48	7	LL	2	19.45	0	26.26	2	366.92	1.5
370.104	1.618	49	47	LL	2	20.07	2	27.1	4	371.754	1.5
375.354	1.621	50	46	LL	2	30.77	2	38.46	4	376.989	1.5
381.271	1.449	51	20	LL	2	30.4	0	33.44	4	382.737	1.5
386.604	1.68	52	5	LL	2	32.79	0	37.71	2	388.304	1.5
393.52	2.608	53	61	SS	1	18.24	2	20.97	6	396.154	1.5
400.97	1.437	54	57	SS	1	28.25	2	28.53	6	402.437	1.5
406.32	1.588	55	42	SS	1	9.5	2	9.79	4	407.937	1.5
414.354	1.406	56	48	LL	2	22.77	2	34.16	4	415.787	1.5
422.354	1.669	57	51	LL	2	37.85	2	39.74	6	424.054	1.5
435.004	2.835	58	37	LL	2	17.36	2	19.96	4	437.854	1.5
440.587	4.076	59	60	LL	2	6.45	2	7.1	6	444.687	1.5
452.121	2.1	60	36	SS	1	18.11	2	19.92	4	454.254	1.5
460.671	1.446	61	63	LL	2	25.61	2	34.57	6	462.154	1.5
465.976	2.03	62	71	LL	2	10.98	4	14.83	6	468.037	1.5
476.454	1.325	63	26	SS	1	38.48	0	39.63	4	477.805	1.5
480.854	2.188	64	29	LL	2	32.7	0	37.6	4	483.054	1.5
489.271	2.194	65	4	SS	1	13.42	0	14.77	2	491.487	1.5
497.937	1.627	66	30	LL	2	25.92	0	32.4	4	499.587	1.5
511.221	2.086	67	65	SS	1	13.22	4	13.35	6	513.337	1.5
521.171	2.047	68	22	LL	2	18.4	0	23	4	523.24	1.5
528.704	1.397	69	19	SS	1	28.48	0	29.91	4	530.121	1.5
534.037	1.798	70	41	SS	1	11.65	2	11.77	4	535.854	1.5
542.787	1.884	71	44	LL	2	22.39	2	24.62	4	544.699	1.5
552.387	1.214	72	79	LL	2	14.58	4	19.68	6	553.629	1.5
562.704	1.353	73	49	SS	1	23.7	2	23.94	6	564.087	1.5
567.704	1.25	74	34	SS	1	7.42	2	7.64	4	568.987	1.5
574.189	1.636	75	75	SS	1	20.18	4	21.19	6	575.838	1.5
586.254	1.48	76	9	SS	1	22.32	0	22.54	2	587.754	1.5
592.921	2.67	77	66	SS	1	11.96	4	12.32	6	595.621	1.5
600.887	1.563	78	32	LL	2	11.53	0	17.29	4	602.471	1.5
608.404	1.974	79	23	SS	1	6.11	0	8.25	4	610.404	1.5
615.837	1.453	80	45	LL	2	36.8	2	42.32	4	617.321	1.5
