onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.059	0.941	1	1	pump	2	-6.96296296296296	-5.33333333333333	linear	explosion	2	red	0.1	0	NA	NA
6.076	0.437	1	2	pump	2	NA	NA	linear	explosion	2	red	0.2	0	7.909	2
12.259	0.608	2	1	pump	5	-6.96296296296296	-5.88888888888889	exponential	cashout	10	blue	0.01	0.29	NA	NA
14.642	0.53	2	2	pump	5	-5.96296296296296	-4.88888888888889	exponential	cashout	10	blue	0.0428709385014517	0.29	NA	NA
16.342	0.715	2	3	pump	5	-4.96296296296296	-3.88888888888889	exponential	cashout	10	blue	0.100451085663051	0.29	NA	NA
18.576	0.568	2	4	pump	5	-3.96296296296296	-2.88888888888889	exponential	cashout	10	blue	0.183791736799526	0.29	NA	NA
20.91	0.799	2	5	pump	5	-2.96296296296296	-1.88888888888889	exponential	cashout	10	blue	0.293654735772005	0.29	NA	NA
23.493	0.435	2	6	cashout	5	NA	NA	exponential	cashout	10	blue	0.430643231586474	0.29	NA	NA
29.476	1.021	3	1	pump	15	-6.96296296296296	-9.66666666666667	control	control	15	grey	0	0	NA	NA
31.842	0.244	3	2	pump	15	-5.96296296296296	-8.66666666666667	control	control	15	grey	0	0	NA	NA
33.842	0.295	3	3	pump	15	-4.96296296296296	-7.66666666666667	control	control	15	grey	0	0	NA	NA
35.226	0.387	3	4	pump	15	-3.96296296296296	-6.66666666666667	control	control	15	grey	0	0	NA	NA
37.309	0.274	3	5	pump	15	-2.96296296296296	-5.66666666666667	control	control	15	grey	0	0	NA	NA
39.209	0.171	3	6	pump	15	-1.96296296296296	-4.66666666666667	control	control	15	grey	0	0	NA	NA
41.026	0.355	3	7	pump	15	-0.962962962962963	-3.66666666666667	control	control	15	grey	0	0	NA	NA
42.892	0.411	3	8	pump	15	0.0370370370370372	-2.66666666666667	control	control	15	grey	0	0	NA	NA
44.459	0.463	3	9	pump	15	1.03703703703704	-1.66666666666667	control	control	15	grey	0	0	NA	NA
46.159	0.514	3	10	pump	15	2.03703703703704	-0.666666666666666	control	control	15	grey	0	0	NA	NA
47.992	0.368	3	11	pump	15	3.03703703703704	0.333333333333334	control	control	15	grey	0	0	NA	NA
50.251	0.421	3	12	pump	15	4.03703703703704	1.33333333333333	control	control	15	grey	0	0	NA	NA
51.859	0.361	3	13	pump	15	5.03703703703704	2.33333333333333	control	control	15	grey	0	0	NA	NA
53.609	0.324	3	14	pump	15	6.03703703703704	3.33333333333333	control	control	15	grey	0	0	NA	NA
55.609	0.335	3	15	pump	15	7.03703703703704	4.33333333333333	control	control	15	grey	0	0	NA	NA
58.509	0.471	4	1	pump	8	-6.96296296296296	-5.33333333333333	linear	cashout	11	red	0.1	0.8	NA	NA
60.909	0.35	4	2	pump	8	-5.96296296296296	-4.33333333333333	linear	cashout	11	red	0.2	0.8	NA	NA
62.342	0.435	4	3	pump	8	-4.96296296296296	-3.33333333333333	linear	cashout	11	red	0.3	0.8	NA	NA
64.442	0.298	4	4	pump	8	-3.96296296296296	-2.33333333333333	linear	cashout	11	red	0.4	0.8	NA	NA
66.609	0.614	4	5	pump	8	-2.96296296296296	-1.33333333333333	linear	cashout	11	red	0.5	0.8	NA	NA
68.478	0.452	4	6	pump	8	-1.96296296296296	-0.333333333333333	linear	cashout	11	red	0.6	0.8	NA	NA
70.877	0.339	4	7	pump	8	-0.962962962962963	0.666666666666667	linear	cashout	11	red	0.7	0.8	NA	NA
72.51	0.503	4	8	pump	8	0.0370370370370372	1.66666666666667	linear	cashout	11	red	0.8	0.8	NA	NA
74.376	0.57	4	9	cashout	8	NA	NA	linear	cashout	11	red	0.9	0.8	NA	NA
80.926	0.738	5	1	pump	6	-6.96296296296296	-9.66666666666667	control	control	6	grey	0	0	NA	NA
83.226	0.34	5	2	pump	6	-5.96296296296296	-8.66666666666667	control	control	6	grey	0	0	NA	NA
84.659	0.46	5	3	pump	6	-4.96296296296296	-7.66666666666667	control	control	6	grey	0	0	NA	NA
86.638	0.253	5	4	pump	6	-3.96296296296296	-6.66666666666667	control	control	6	grey	0	0	NA	NA
88.092	0.909	5	5	pump	6	-2.96296296296296	-5.66666666666667	control	control	6	grey	0	0	NA	NA
90.442	0.358	5	6	pump	6	-1.96296296296296	-4.66666666666667	control	control	6	grey	0	0	NA	NA
93.442	0.547	6	1	pump	7	-6.96296296296296	-5.88888888888889	exponential	explosion	7	blue	0.01	0	NA	NA
95.776	0.454	6	2	pump	7	-5.96296296296296	-4.88888888888889	exponential	explosion	7	blue	0.0428709385014517	0	NA	NA
97.626	0.326	6	3	pump	7	-4.96296296296296	-3.88888888888889	exponential	explosion	7	blue	0.100451085663051	0	NA	NA
99.326	0.466	6	4	pump	7	-3.96296296296296	-2.88888888888889	exponential	explosion	7	blue	0.183791736799526	0	NA	NA
101.526	0.447	6	5	pump	7	-2.96296296296296	-1.88888888888889	exponential	explosion	7	blue	0.293654735772005	0	NA	NA
103.459	0.6	6	6	pump	7	-1.96296296296296	-0.888888888888889	exponential	explosion	7	blue	0.430643231586474	0	NA	NA
105.492	0.791	6	7	pump	7	NA	NA	exponential	explosion	7	blue	0.595258881579143	0	107.842	2
112.459	0.54	7	1	pump	2	-6.96296296296296	-5.33333333333333	linear	explosion	2	red	0.1	0	NA	NA
114.959	0.296	7	2	pump	2	NA	NA	linear	explosion	2	red	0.2	0	117.244	2
126.026	0.495	8	1	pump	5	-6.96296296296296	-5.88888888888889	exponential	cashout	13	blue	0.01	0.29	NA	NA
127.659	0.507	8	2	pump	5	-5.96296296296296	-4.88888888888889	exponential	cashout	13	blue	0.0428709385014517	0.29	NA	NA
129.892	0.47	8	3	pump	5	-4.96296296296296	-3.88888888888889	exponential	cashout	13	blue	0.100451085663051	0.29	NA	NA
131.726	1.1	8	4	pump	5	-3.96296296296296	-2.88888888888889	exponential	cashout	13	blue	0.183791736799526	0.29	NA	NA
134.855	0.52	8	5	pump	5	-2.96296296296296	-1.88888888888889	exponential	cashout	13	blue	0.293654735772005	0.29	NA	NA
136.876	0.39	8	6	cashout	5	NA	NA	exponential	cashout	13	blue	0.430643231586474	0.29	NA	NA
150.759	0.617	9	1	pump	2	-6.96296296296296	-9.66666666666667	control	control	2	grey	0	0	NA	NA
153.176	0.34	9	2	pump	2	-5.96296296296296	-8.66666666666667	control	control	2	grey	0	0	NA	NA
166.159	1.675	10	1	pump	8	-6.96296296296296	-5.88888888888889	exponential	cashout	16	blue	0.01	0.79	NA	NA
169.16	0.627	10	2	pump	8	-5.96296296296296	-4.88888888888889	exponential	cashout	16	blue	0.0428709385014517	0.79	NA	NA
170.96	0.556	10	3	pump	8	-4.96296296296296	-3.88888888888889	exponential	cashout	16	blue	0.100451085663051	0.79	NA	NA
172.892	0.547	10	4	pump	8	-3.96296296296296	-2.88888888888889	exponential	cashout	16	blue	0.183791736799526	0.79	NA	NA
175.409	0.625	10	5	pump	8	-2.96296296296296	-1.88888888888889	exponential	cashout	16	blue	0.293654735772005	0.79	NA	NA
178.042	0.894	10	6	pump	8	-1.96296296296296	-0.888888888888889	exponential	cashout	16	blue	0.430643231586474	0.79	NA	NA
180.609	0.493	10	7	pump	8	-0.962962962962963	0.111111111111111	exponential	cashout	16	blue	0.595258881579143	0.79	NA	NA
182.592	0.93	10	8	pump	8	0.0370370370370372	1.11111111111111	exponential	cashout	16	blue	0.787932424540747	0.79	NA	NA
184.792	1.12	10	9	cashout	8	NA	NA	exponential	cashout	16	blue	1.00904206108857	0.79	NA	NA
193.492	0.583	11	1	pump	8	-6.96296296296296	-5.33333333333333	linear	explosion	8	red	0.1	0	NA	NA
195.476	0.339	11	2	pump	8	-5.96296296296296	-4.33333333333333	linear	explosion	8	red	0.2	0	NA	NA
197.276	0.451	11	3	pump	8	-4.96296296296296	-3.33333333333333	linear	explosion	8	red	0.3	0	NA	NA
199.376	0.281	11	4	pump	8	-3.96296296296296	-2.33333333333333	linear	explosion	8	red	0.4	0	NA	NA
201.059	0.387	11	5	pump	8	-2.96296296296296	-1.33333333333333	linear	explosion	8	red	0.5	0	NA	NA
202.649	0.662	11	6	pump	8	-1.96296296296296	-0.333333333333333	linear	explosion	8	red	0.6	0	NA	NA
204.776	0.519	11	7	pump	8	-0.962962962962963	0.666666666666667	linear	explosion	8	red	0.7	0	NA	NA
207.226	0.359	11	8	pump	8	NA	NA	linear	explosion	8	red	0.8	0	208.842	2
214.445	0.613	12	1	pump	15	-6.96296296296296	-9.66666666666667	control	control	15	grey	0	0	NA	NA
216.394	3.395	12	2	pump	15	-5.96296296296296	-8.66666666666667	control	control	15	grey	0	0	NA	NA
221.309	0.314	12	3	pump	15	-4.96296296296296	-7.66666666666667	control	control	15	grey	0	0	NA	NA
223.542	0.446	12	4	pump	15	-3.96296296296296	-6.66666666666667	control	control	15	grey	0	0	NA	NA
225.059	0.524	12	5	pump	15	-2.96296296296296	-5.66666666666667	control	control	15	grey	0	0	NA	NA
226.674	0.552	12	6	pump	15	-1.96296296296296	-4.66666666666667	control	control	15	grey	0	0	NA	NA
228.807	1.303	12	7	pump	15	-0.962962962962963	-3.66666666666667	control	control	15	grey	0	0	NA	NA
231.859	0.266	12	8	pump	15	0.0370370370370372	-2.66666666666667	control	control	15	grey	0	0	NA	NA
234.042	0.523	12	9	pump	15	1.03703703703704	-1.66666666666667	control	control	15	grey	0	0	NA	NA
236.259	0.688	12	10	pump	15	2.03703703703704	-0.666666666666666	control	control	15	grey	0	0	NA	NA
238.376	0.575	12	11	pump	15	3.03703703703704	0.333333333333334	control	control	15	grey	0	0	NA	NA
240.136	0.463	12	12	pump	15	4.03703703703704	1.33333333333333	control	control	15	grey	0	0	NA	NA
242.592	0.472	12	13	pump	15	5.03703703703704	2.33333333333333	control	control	15	grey	0	0	NA	NA
244.826	0.797	12	14	pump	15	6.03703703703704	3.33333333333333	control	control	15	grey	0	0	NA	NA
246.726	0.598	12	15	pump	15	7.03703703703704	4.33333333333333	control	control	15	grey	0	0	NA	NA
251.959	1.589	13	1	pump	13	-6.96296296296296	-9.66666666666667	control	control	13	grey	0	0	NA	NA
254.648	0.345	13	2	pump	13	-5.96296296296296	-8.66666666666667	control	control	13	grey	0	0	NA	NA
256.359	0.338	13	3	pump	13	-4.96296296296296	-7.66666666666667	control	control	13	grey	0	0	NA	NA
258.009	0.332	13	4	pump	13	-3.96296296296296	-6.66666666666667	control	control	13	grey	0	0	NA	NA
259.809	0.346	13	5	pump	13	-2.96296296296296	-5.66666666666667	control	control	13	grey	0	0	NA	NA
262.159	0.316	13	6	pump	13	-1.96296296296296	-4.66666666666667	control	control	13	grey	0	0	NA	NA
264.342	0.326	13	7	pump	13	-0.962962962962963	-3.66666666666667	control	control	13	grey	0	0	NA	NA
266.044	0.596	13	8	pump	13	0.0370370370370372	-2.66666666666667	control	control	13	grey	0	0	NA	NA
267.943	0.362	13	9	pump	13	1.03703703703704	-1.66666666666667	control	control	13	grey	0	0	NA	NA
269.893	0.445	13	10	pump	13	2.03703703703704	-0.666666666666666	control	control	13	grey	0	0	NA	NA
271.476	0.491	13	11	pump	13	3.03703703703704	0.333333333333334	control	control	13	grey	0	0	NA	NA
273.842	0.946	13	12	pump	13	4.03703703703704	1.33333333333333	control	control	13	grey	0	0	NA	NA
275.909	0.651	13	13	pump	13	5.03703703703704	2.33333333333333	control	control	13	grey	0	0	NA	NA
278.826	0.658	14	1	pump	9	-6.96296296296296	-5.88888888888889	exponential	cashout	14	blue	0.01	1.01	NA	NA
280.692	1.717	14	2	pump	9	-5.96296296296296	-4.88888888888889	exponential	cashout	14	blue	0.0428709385014517	1.01	NA	NA
283.676	0.503	14	3	pump	9	-4.96296296296296	-3.88888888888889	exponential	cashout	14	blue	0.100451085663051	1.01	NA	NA
285.809	0.585	14	4	pump	9	-3.96296296296296	-2.88888888888889	exponential	cashout	14	blue	0.183791736799526	1.01	NA	NA
287.576	0.894	14	5	pump	9	-2.96296296296296	-1.88888888888889	exponential	cashout	14	blue	0.293654735772005	1.01	NA	NA
290.509	0.524	14	6	pump	9	-1.96296296296296	-0.888888888888889	exponential	cashout	14	blue	0.430643231586474	1.01	NA	NA
