onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.06	0.601	1	1	pump	6	-6.24	-6.25	exponential	explosion	6	blue	0.01	0	NA	NA
6.659	0.367	1	2	pump	6	-5.24	-5.25	exponential	explosion	6	blue	0.0428709385014517	0	NA	NA
8.859	0.572	1	3	pump	6	-4.24	-4.25	exponential	explosion	6	blue	0.100451085663051	0	NA	NA
10.525	0.655	1	4	pump	6	-3.24	-3.25	exponential	explosion	6	blue	0.183791736799526	0	NA	NA
12.474	0.472	1	5	pump	6	-2.24	-2.25	exponential	explosion	6	blue	0.293654735772005	0	NA	NA
14.19	0.444	1	6	pump	6	NA	NA	exponential	explosion	6	blue	0.430643231586474	0	15.723	2
28.036	0.649	2	1	pump	4	-6.24	-5.125	linear	cashout	5	red	0.1	0.4	NA	NA
30.135	0.5	2	2	pump	4	-5.24	-4.125	linear	cashout	5	red	0.2	0.4	NA	NA
32.317	0.759	2	3	pump	4	-4.24	-3.125	linear	cashout	5	red	0.3	0.4	NA	NA
34.717	0.506	2	4	pump	4	-3.24	-2.125	linear	cashout	5	red	0.4	0.4	NA	NA
36.666	0.535	2	5	cashout	4	NA	NA	linear	cashout	5	red	0.5	0.4	NA	NA
42.247	0.641	3	1	pump	2	-6.24	-7.22222222222222	control	control	2	grey	0	0	NA	NA
44.813	0.326	3	2	pump	2	-5.24	-6.22222222222222	control	control	2	grey	0	0	NA	NA
54.627	0.886	4	1	pump	11	-6.24	-7.22222222222222	control	control	11	grey	0	0	NA	NA
56.876	0.666	4	2	pump	11	-5.24	-6.22222222222222	control	control	11	grey	0	0	NA	NA
58.925	0.676	4	3	pump	11	-4.24	-5.22222222222222	control	control	11	grey	0	0	NA	NA
61.374	0.432	4	4	pump	11	-3.24	-4.22222222222222	control	control	11	grey	0	0	NA	NA
63.673	0.524	4	5	pump	11	-2.24	-3.22222222222222	control	control	11	grey	0	0	NA	NA
65.989	0.43	4	6	pump	11	-1.24	-2.22222222222222	control	control	11	grey	0	0	NA	NA
67.672	0.49	4	7	pump	11	-0.24	-1.22222222222222	control	control	11	grey	0	0	NA	NA
69.521	0.469	4	8	pump	11	0.76	-0.222222222222221	control	control	11	grey	0	0	NA	NA
71.954	0.449	4	9	pump	11	1.76	0.777777777777779	control	control	11	grey	0	0	NA	NA
74.12	0.534	4	10	pump	11	2.76	1.77777777777778	control	control	11	grey	0	0	NA	NA
75.903	0.439	4	11	pump	11	3.76	2.77777777777778	control	control	11	grey	0	0	NA	NA
81.717	0.529	5	1	pump	5	-6.24	-6.25	exponential	cashout	6	blue	0.01	0.29	NA	NA
83.317	1.417	5	2	pump	5	-5.24	-5.25	exponential	cashout	6	blue	0.0428709385014517	0.29	NA	NA
86.282	1.698	5	3	pump	5	-4.24	-4.25	exponential	cashout	6	blue	0.100451085663051	0.29	NA	NA
89.148	1.588	5	4	pump	5	-3.24	-3.25	exponential	cashout	6	blue	0.183791736799526	0.29	NA	NA
91.864	1.289	5	5	pump	5	-2.24	-2.25	exponential	cashout	6	blue	0.293654735772005	0.29	NA	NA
95.179	0.816	5	6	cashout	5	NA	NA	exponential	cashout	6	blue	0.430643231586474	0.29	NA	NA
104.41	0.528	6	1	pump	5	-6.24	-5.125	linear	cashout	7	red	0.1	0.5	NA	NA
106.409	1.44	6	2	pump	5	-5.24	-4.125	linear	cashout	7	red	0.2	0.5	NA	NA
109.058	1.797	6	3	pump	5	-4.24	-3.125	linear	cashout	7	red	0.3	0.5	NA	NA
112.557	1.023	6	4	pump	5	-3.24	-2.125	linear	cashout	7	red	0.4	0.5	NA	NA
115.073	1.429	6	5	pump	5	-2.24	-1.125	linear	cashout	7	red	0.5	0.5	NA	NA
118.222	1.343	6	6	cashout	5	NA	NA	linear	cashout	7	red	0.6	0.5	NA	NA
125.686	0.785	7	1	pump	6	-6.24	-6.25	exponential	cashout	14	blue	0.01	0.43	NA	NA
128.268	1.301	7	2	pump	6	-5.24	-5.25	exponential	cashout	14	blue	0.0428709385014517	0.43	NA	NA
131.334	1.041	7	3	pump	6	-4.24	-4.25	exponential	cashout	14	blue	0.100451085663051	0.43	NA	NA
133.816	1.384	7	4	pump	6	-3.24	-3.25	exponential	cashout	14	blue	0.183791736799526	0.43	NA	NA
136.332	1.29	7	5	pump	6	-2.24	-2.25	exponential	cashout	14	blue	0.293654735772005	0.43	NA	NA
139.364	0.551	7	6	pump	6	-1.24	-1.25	exponential	cashout	14	blue	0.430643231586474	0.43	NA	NA
141.414	1.204	7	7	cashout	6	NA	NA	exponential	cashout	14	blue	0.595258881579143	0.43	NA	NA
148.578	0.714	8	1	pump	4	-6.24	-7.22222222222222	control	control	4	grey	0	0	NA	NA
151.177	0.876	8	2	pump	4	-5.24	-6.22222222222222	control	control	4	grey	0	0	NA	NA
153.643	0.721	8	3	pump	4	-4.24	-5.22222222222222	control	control	4	grey	0	0	NA	NA
155.709	0.619	8	4	pump	4	-3.24	-4.22222222222222	control	control	4	grey	0	0	NA	NA
163.773	0.608	9	1	pump	7	-6.24	-5.125	linear	cashout	15	red	0.1	0.7	NA	NA
166.072	1.129	9	2	pump	7	-5.24	-4.125	linear	cashout	15	red	0.2	0.7	NA	NA
168.338	1.695	9	3	pump	7	-4.24	-3.125	linear	cashout	15	red	0.3	0.7	NA	NA
171.354	1.744	9	4	pump	7	-3.24	-2.125	linear	cashout	15	red	0.4	0.7	NA	NA
174.436	1.143	9	5	pump	7	-2.24	-1.125	linear	cashout	15	red	0.5	0.7	NA	NA
177.285	0.655	9	6	pump	7	-1.24	-0.125	linear	cashout	15	red	0.6	0.7	NA	NA
179.118	0.801	9	7	pump	7	-0.24	0.875	linear	cashout	15	red	0.7	0.7	NA	NA
181.367	0.76	9	8	cashout	7	NA	NA	linear	cashout	15	red	0.8	0.7	NA	NA
186.915	0.814	10	1	pump	2	-6.24	-5.125	linear	explosion	2	red	0.1	0	NA	NA
189.064	0.756	10	2	pump	2	NA	NA	linear	explosion	2	red	0.2	0	191.68	2
195.762	0.8	11	1	pump	14	-6.24	-7.22222222222222	control	control	14	grey	0	0	NA	NA
198.378	0.68	11	2	pump	14	-5.24	-6.22222222222222	control	control	14	grey	0	0	NA	NA
201.11	0.638	11	3	pump	14	-4.24	-5.22222222222222	control	control	14	grey	0	0	NA	NA
202.976	0.685	11	4	pump	14	-3.24	-4.22222222222222	control	control	14	grey	0	0	NA	NA
205.242	0.52	11	5	pump	14	-2.24	-3.22222222222222	control	control	14	grey	0	0	NA	NA
