onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
13.325	1.989	1	29	LL	2	32.7	0	37.6	4	15.342	1.5
18.892	1.718	2	12	LL	2	21.96	0	24.16	2	20.642	1.5
27.659	1.39	3	15	LL	2	16.47	0	22.24	2	29.075	1.5
32.493	1.437	4	13	LL	2	16.21	0	18.64	2	33.959	1.5
44.942	1.613	5	77	LL	2	25.13	4	28.9	6	46.575	1.5
50.259	1.755	6	33	SS	1	25.56	2	25.82	4	52.042	1.5
61.325	1.409	7	55	LL	2	29.45	2	39.75	6	62.759	1.5
72.125	1.52	8	66	SS	1	11.96	4	12.32	6	73.675	1.5
84.792	1.77	9	36	SS	1	18.11	2	19.92	4	86.575	1.5
90.292	1.554	10	76	LL	2	22.92	4	25.21	6	91.875	1.5
102.142	1.403	11	78	LL	2	18.61	4	23.27	6	103.575	1.5
112.459	1.559	12	62	LL	2	25.3	2	31.63	6	114.042	1.5
120.425	1.651	13	19	SS	1	28.48	0	29.91	4	122.109	1.5
126.675	1.595	14	42	SS	1	9.5	2	9.79	4	128.309	1.5
132.909	1.514	15	53	LL	2	35.19	2	40.46	6	134.442	1.5
139.342	1.334	16	74	SS	1	13.42	4	13.82	6	140.692	1.5
149.709	1.377	17	59	SS	1	11.17	2	11.73	6	151.109	1.5
156.675	1.516	18	50	SS	1	20.53	2	21.14	6	158.225	1.5
162.025	1.423	19	72	LL	2	29.27	4	43.91	6	163.475	1.5
167.664	1.358	20	31	LL	2	23.44	0	31.64	4	169.059	1.5
175.676	1.308	21	35	SS	1	20.14	2	21.15	4	177.026	1.5
183.376	1.198	22	34	SS	1	7.42	2	7.64	4	184.592	1.5
190.092	1.222	23	25	SS	1	9.89	0	9.99	4	191.342	1.5
196.059	1.675	24	39	LL	2	14.56	2	19.66	4	197.759	1.5
200.592	1.56	25	63	LL	2	25.61	2	34.57	6	202.176	1.5
206.626	1.622	26	20	SS	1	30.4	0	33.44	4	208.276	1.5
213.759	1.303	27	6	SS	1	10.5	0	13.13	2	215.092	1.5
219.676	1.691	28	57	SS	1	28.25	2	28.53	6	221.392	1.5
229.677	1.451	29	5	LL	2	32.79	0	37.71	2	231.143	1.5
243.209	1.389	30	43	SS	1	24.99	2	26.24	4	244.626	1.5
249.626	1.137	31	30	LL	2	25.92	0	32.4	4	250.792	1.5
257.184	1.385	32	26	SS	1	38.48	0	39.63	4	258.592	1.5
262.409	1.702	33	47	LL	2	20.07	2	27.1	4	264.142	1.5
267.092	1.906	34	52	LL	2	30.66	2	33.73	6	269.026	1.5
274.326	1.403	35	46	LL	2	30.77	2	38.46	4	275.744	1.5
286.676	1.374	36	21	SS	1	19.12	0	21.99	4	288.076	1.5
299.976	1.352	37	37	SS	1	17.36	2	19.96	4	301.359	1.5
311.709	1.289	38	7	LL	2	19.45	0	26.26	2	313.026	1.5
322.859	1.406	39	17	SS	1	22.32	0	22.55	4	324.292	1.5
329.926	1.315	40	45	LL	2	36.8	2	42.32	4	331.259	1.5
337.726	1.072	41	10	SS	1	21.66	0	22.31	2	338.826	1.5
342.159	1.354	42	2	SS	1	24.28	0	25	2	343.542	1.5
349.559	1.306	43	64	LL	2	26.95	2	40.42	6	350.892	1.5
354.209	1.213	44	75	SS	1	20.18	4	21.19	6	355.442	1.5
358.826	1.379	45	28	SS	1	6.41	0	7.05	4	360.233	1.5
364.326	1.388	46	49	SS	1	23.7	2	23.94	6	365.743	1.5
369.513	1.76	47	24	LL	2	11.37	0	17.06	4	371.309	1.5
380.226	1.111	48	58	SS	1	12.69	2	13.07	6	381.359	1.5
389.093	1.187	49	1	SS	1	37.69	0	38.07	2	390.309	1.5
396.026	1.191	50	11	SS	1	24.85	0	26.09	2	397.243	1.5
404.826	1.542	51	48	LL	2	22.77	2	34.16	4	406.393	1.5
410.259	1.264	52	8	LL	2	14.49	0	21.74	2	411.559	1.5
416.026	1.303	53	41	SS	1	11.65	2	11.77	4	417.359	1.5
421.209	1.624	54	40	LL	2	12.44	2	18.66	4	422.859	1.5
428.426	1.243	55	3	SS	1	10.51	0	11.04	2	429.693	1.5
432.526	1.589	56	61	SS	1	18.24	2	20.97	6	434.143	1.5
438.926	1.609	57	22	LL	2	18.4	0	23	4	440.559	1.5
445.493	1.103	58	18	SS	1	5.78	0	5.95	4	446.626	1.5
451.126	1.47	59	70	LL	2	25.9	4	32.37	6	452.626	1.5
465.176	1.308	60	27	SS	1	22.78	0	23.92	4	466.509	1.5
469.243	1.54	61	44	SS	1	22.39	2	24.62	4	470.809	1.5
478.643	1.009	62	67	SS	1	6.26	4	6.57	6	479.676	1.5
487.043	1.491	63	71	LL	2	10.98	4	14.83	6	488.559	1.5
500.776	1.551	64	68	LL	2	25.55	4	28.11	6	502.359	1.5
508.226	0.887	65	60	SS	1	6.45	2	7.1	6	509.143	1.5
518.063	1.301	66	16	LL	2	19.29	0	28.94	2	519.393	1.5
526.343	1.283	67	4	SS	1	13.42	0	14.77	2	527.643	1.5
531.093	1.545	68	32	LL	2	11.53	0	17.29	4	532.659	1.5
538.426	1.296	69	9	SS	1	22.32	0	22.54	2	539.743	1.5
546.176	1.316	70	14	LL	2	27.84	0	34.8	2	547.526	1.5
551.01	1.073	71	73	SS	1	9.59	4	9.68	6	552.109	1.5
556.593	1.498	72	23	SS	1	6.11	0	8.25	4	558.126	1.5
565.076	1.683	73	51	SS	1	37.85	2	39.74	6	566.793	1.5
575.527	1.322	74	38	LL	2	32.44	2	40.55	4	576.876	1.5
584.993	1.192	75	56	LL	2	26.96	2	40.44	6	586.21	1.5
593.16	1.054	76	65	SS	1	13.22	4	13.35	6	594.243	1.5
601.343	1.544	77	69	SS	1	22.62	4	26.01	6	602.91	1.5
609.193	1.326	78	80	LL	2	9.39	4	14.08	6	610.543	1.5
616.03	1.969	79	54	SS	1	14.88	2	18.61	6	618.026	1.5
622.711	1.637	80	79	LL	2	14.58	4	19.68	6	624.376	1.5
