onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.051	1.848	1	59	SS	1	11.17	2	11.73	6	16.918	1.5
22.551	2.717	2	35	LL	2	20.14	2	21.15	4	25.296	1.5
31.218	3.018	3	65	SS	1	13.22	4	13.35	6	34.268	1.5
37.034	2.142	4	57	SS	1	28.25	2	28.53	6	39.201	1.5
44.434	2.457	5	3	LL	2	10.51	0	11.04	2	46.918	1.5
58.318	2.348	6	80	LL	2	9.39	4	14.08	6	60.684	1.5
66.234	2.641	7	22	SS	1	18.4	0	23	4	68.901	1.5
73.834	2.174	8	18	SS	1	5.78	0	5.95	4	76.034	1.5
81.084	1.864	9	54	LL	2	14.88	2	18.61	6	82.968	1.5
87.834	1.904	10	55	LL	2	29.45	2	39.75	6	89.768	1.5
92.951	2.097	11	60	SS	1	6.45	2	7.1	6	95.084	1.5
99.734	1.834	12	33	SS	1	25.56	2	25.82	4	101.601	1.5
105.602	1.71	13	48	LL	2	22.77	2	34.16	4	107.335	1.5
110.918	2.734	14	2	SS	1	24.28	0	25	2	113.668	1.5
116.684	1.997	15	47	LL	2	20.07	2	27.1	4	118.701	1.5
125.535	2.011	16	66	SS	1	11.96	4	12.32	6	127.568	1.50000000000001
132.668	1.836	17	10	SS	1	21.66	0	22.31	2	134.534	1.5
139.701	2.316	18	21	LL	2	19.12	0	21.99	4	142.051	1.5
146.101	2	19	78	LL	2	18.61	4	23.27	6	148.135	1.5
159.418	1.722	20	41	SS	1	11.65	2	11.77	4	161.168	1.5
165.451	1.552	21	64	LL	2	26.95	2	40.42	6	167.018	1.5
173.185	1.436	22	16	LL	2	19.29	0	28.94	2	174.651	1.5
177.718	1.753	23	67	SS	1	6.26	4	6.57	6	179.501	1.5
183.601	1.74	24	25	SS	1	9.89	0	9.99	4	185.368	1.5
188.635	2.115	25	50	LL	2	20.53	2	21.14	6	190.785	1.5
194.418	2.13	26	8	LL	2	14.49	0	21.74	2	196.585	1.5
203.319	1.969	27	14	LL	2	27.84	0	34.8	2	205.302	1.5
208.918	1.683	28	74	SS	1	13.42	4	13.82	6	210.618	1.5
219.351	2.16	29	30	LL	2	25.92	0	32.4	4	221.535	1.5
229.568	1.823	30	46	LL	2	30.77	2	38.46	4	231.418	1.5
234.175	2.445	31	51	SS	1	37.85	2	39.74	6	236.651	1.5
240.685	2.214	32	17	SS	1	22.32	0	22.55	4	242.935	1.5
247.168	1.82	33	28	SS	1	6.41	0	7.05	4	249.018	1.5
255.535	2.068	34	39	LL	2	14.56	2	19.66	4	257.618	1.5
264.049	2.19	35	23	LL	2	6.11	0	8.25	4	266.268	1.5
273.935	2.349	36	4	SS	1	13.42	0	14.77	2	276.311	1.5
283.568	1.92	37	15	LL	2	16.47	0	22.24	2	285.518	1.5
294.001	2.405	38	24	LL	2	11.37	0	17.06	4	296.435	1.5
301.886	1.614	39	71	LL	2	10.98	4	14.83	6	303.519	1.5
310.051	2.695	40	7	LL	2	19.45	0	26.26	2	312.768	1.5
317.335	2.093	41	5	LL	2	32.79	0	37.71	2	319.451	1.5
323.635	1.778	42	44	SS	1	22.39	2	24.62	4	325.435	1.5
329.168	2.07	43	26	SS	1	38.48	0	39.63	4	331.268	1.5
341.535	1.65	44	12	SS	1	21.96	0	24.16	2	343.218	1.5
348.985	2.235	45	69	LL	2	22.62	4	26.01	6	351.236	1.5
362.418	2.056	46	32	LL	2	11.53	0	17.29	4	364.501	1.5
372.185	1.549	47	79	LL	2	14.58	4	19.68	6	373.768	1.5
377.618	2.226	48	37	SS	1	17.36	2	19.96	4	379.868	1.5
