onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.062	1.1	1	1	pump	4	-4.5625	-2.81818181818182	exponential	cashout	10	red	0.01	0.18	NA	NA
6.535	0.854	1	2	pump	4	-3.5625	-1.81818181818182	exponential	cashout	10	red	0.0428709385014517	0.18	NA	NA
9.169	0.818	1	3	pump	4	-2.5625	-0.818181818181818	exponential	cashout	10	red	0.100451085663051	0.18	NA	NA
11.119	0.891	1	4	pump	4	-1.5625	0.181818181818182	exponential	cashout	10	red	0.183791736799526	0.18	NA	NA
13.785	0.905	1	5	cashout	4	NA	NA	exponential	cashout	10	red	0.293654735772005	0.18	NA	NA
20.635	0.767	2	1	pump	5	-4.5625	-4.18181818181818	linear	cashout	8	blue	0.1	0.5	NA	NA
22.919	0.795	2	2	pump	5	-3.5625	-3.18181818181818	linear	cashout	8	blue	0.2	0.5	NA	NA
25.319	0.744	2	3	pump	5	-2.5625	-2.18181818181818	linear	cashout	8	blue	0.3	0.5	NA	NA
27.754	0.856	2	4	pump	5	-1.5625	-1.18181818181818	linear	cashout	8	blue	0.4	0.5	NA	NA
30.103	0.764	2	5	pump	5	-0.5625	-0.181818181818182	linear	cashout	8	blue	0.5	0.5	NA	NA
32.752	1.016	2	6	cashout	5	NA	NA	linear	cashout	8	blue	0.6	0.5	NA	NA
39.069	0.979	3	1	pump	1	-4.5625	-6.9	control	control	1	grey	0	0	NA	NA
43.752	0.754	4	1	pump	8	-4.5625	-6.9	control	control	8	grey	0	0	NA	NA
46.052	0.745	4	2	pump	8	-3.5625	-5.9	control	control	8	grey	0	0	NA	NA
48.752	0.671	4	3	pump	8	-2.5625	-4.9	control	control	8	grey	0	0	NA	NA
50.902	0.791	4	4	pump	8	-1.5625	-3.9	control	control	8	grey	0	0	NA	NA
52.885	0.899	4	5	pump	8	-0.5625	-2.9	control	control	8	grey	0	0	NA	NA
55.702	0.786	4	6	pump	8	0.4375	-1.9	control	control	8	grey	0	0	NA	NA
