onset	duration	balloon_number	balloon_idx	response	pumps	pumps_demean_all	pumps_demean_type	balloon_type	balloon_outcome	balloon_maxpumps	balloon_colour	balloon_payoff_cumulative	balloon_payoff_total	onset_explosion	duration_explosion
4.056	0.943	1	1	pump	5	-6.35714285714286	-5.44444444444444	exponential	explosion	5	red	0.01	0	NA	NA
6.872	0.611	1	2	pump	5	-5.35714285714286	-4.44444444444444	exponential	explosion	5	red	0.0428709385014517	0	NA	NA
9.071	0.582	1	3	pump	5	-4.35714285714286	-3.44444444444444	exponential	explosion	5	red	0.100451085663051	0	NA	NA
11.304	0.564	1	4	pump	5	-3.35714285714286	-2.44444444444444	exponential	explosion	5	red	0.183791736799526	0	NA	NA
13.103	0.746	1	5	pump	5	NA	NA	exponential	explosion	5	red	0.293654735772005	0	15.886	2
21.434	0.648	2	1	pump	8	-6.35714285714286	-4.44444444444444	linear	cashout	12	blue	0.1	0.8	NA	NA
23.283	0.4	2	2	pump	8	-5.35714285714286	-3.44444444444444	linear	cashout	12	blue	0.2	0.8	NA	NA
24.799	0.403	2	3	pump	8	-4.35714285714286	-2.44444444444444	linear	cashout	12	blue	0.3	0.8	NA	NA
26.349	0.498	2	4	pump	8	-3.35714285714286	-1.44444444444444	linear	cashout	12	blue	0.4	0.8	NA	NA
28.215	0.505	2	5	pump	8	-2.35714285714286	-0.444444444444445	linear	cashout	12	blue	0.5	0.8	NA	NA
29.797	0.462	2	6	pump	8	-1.35714285714286	0.555555555555555	linear	cashout	12	blue	0.6	0.8	NA	NA
31.664	0.44	2	7	pump	8	-0.357142857142857	1.55555555555556	linear	cashout	12	blue	0.7	0.8	NA	NA
33.296	0.805	2	8	pump	8	0.642857142857143	2.55555555555556	linear	cashout	12	blue	0.8	0.8	NA	NA
35.795	0.836	2	9	cashout	8	NA	NA	linear	cashout	12	blue	0.9	0.8	NA	NA
44.592	0.844	3	1	pump	14	-6.35714285714286	-8.9	control	control	14	grey	0	0	NA	NA
47.058	0.453	3	2	pump	14	-5.35714285714286	-7.9	control	control	14	grey	0	0	NA	NA
48.574	0.312	3	3	pump	14	-4.35714285714286	-6.9	control	control	14	grey	0	0	NA	NA
50.191	0.384	3	4	pump	14	-3.35714285714286	-5.9	control	control	14	grey	0	0	NA	NA
51.773	0.435	3	5	pump	14	-2.35714285714286	-4.9	control	control	14	grey	0	0	NA	NA
53.389	0.293	3	6	pump	14	-1.35714285714286	-3.9	control	control	14	grey	0	0	NA	NA
55.555	0.369	3	7	pump	14	-0.357142857142857	-2.9	control	control	14	grey	0	0	NA	NA
57.721	0.304	3	8	pump	14	0.642857142857143	-1.9	control	control	14	grey	0	0	NA	NA
59.104	0.338	3	9	pump	14	1.64285714285714	-0.9	control	control	14	grey	0	0	NA	NA
60.954	0.336	3	10	pump	14	2.64285714285714	0.0999999999999996	control	control	14	grey	0	0	NA	NA
62.653	0.506	3	11	pump	14	3.64285714285714	1.1	control	control	14	grey	0	0	NA	NA
64.452	0.197	3	12	pump	14	4.64285714285714	2.1	control	control	14	grey	0	0	NA	NA
