onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
14.218	2.163	1	49	SS	1	23.7	2	23.94	6	16.402	1.5
23.602	1.918	2	62	LL	2	25.3	2	31.63	6	25.552	1.5
29.085	1.752	3	41	SS	1	11.65	2	11.77	4	30.868	1.5
36.085	1.603	4	70	LL	2	25.9	4	32.37	6	37.718	1.5
43.185	1.465	5	21	LL	2	19.12	0	21.99	4	44.685	1.5
49.385	3.187	6	66	LL	2	11.96	4	12.32	6	52.587	1.5
63.719	1.849	7	11	LL	2	24.85	0	26.09	2	65.585	1.5
71.335	2.026	8	52	LL	2	30.66	2	33.73	6	73.385	1.5
76.069	1.339	9	53	LL	2	35.19	2	40.46	6	77.435	1.5
88.835	1.846	10	31	LL	2	23.44	0	31.64	4	90.708	1.5
101.219	2.104	11	54	LL	2	14.88	2	18.61	6	103.337	1.5
108.202	1.851	12	39	LL	2	14.56	2	19.66	4	110.069	1.5
112.669	4.317	13	10	SS	1	21.66	0	22.31	2	117.002	1.5
120.469	2.576	14	9	SS	1	22.32	0	22.54	2	123.069	1.5
129.435	2.394	15	4	SS	1	13.42	0	14.77	2	131.852	1.5
135.552	2.662	16	80	LL	2	9.39	4	14.08	6	138.242	1.5
144.152	1.907	17	71	LL	2	10.98	4	14.83	6	146.085	1.5
157.685	1.757	18	47	LL	2	20.07	2	27.1	4	159.469	1.5
164.785	3.241	19	27	SS	1	22.78	0	23.92	4	168.052	1.5
173.569	2.924	20	76	LL	2	22.92	4	25.21	6	176.519	1.5
181.252	2.122	21	24	LL	2	11.37	0	17.06	4	183.402	1.5
187.552	3.459	22	43	LL	2	24.99	2	26.24	4	191.035	1.5
195.902	2.468	23	37	LL	2	17.36	2	19.96	4	198.402	1.5
206.702	5	24	20	NA	NA	30.4	0	33.44	4	NA	NA
214.419	1.265	25	64	LL	2	26.95	2	40.42	6	215.702	1.5
218.252	1.733	26	45	LL	2	36.8	2	42.32	4	220.002	1.5
229.702	1.182	27	51	LL	2	37.85	2	39.74	6	230.919	1.5
235.019	1.25	28	48	LL	2	22.77	2	34.16	4	236.302	1.5
