onset	duration	trial	trial_id	choice	choice_bin	magnitude_sooner	delay_sooner	magnitude_later	delay_later	onset_choice_fb	duration_choice_fb
15.222	2.707	1	39	LL	2	14.56	2	19.66	4	17.955	1.5
20.837	1.819	2	16	LL	2	19.29	0	28.94	2	22.67	1.5
27.851	2.507	3	62	LL	2	25.3	2	31.63	6	30.384	1.5
34.716	2.388	4	53	LL	2	35.19	2	40.46	6	37.131	1.5
40.83	3.588	5	7	LL	2	19.45	0	26.26	2	44.429	1.5
49.977	2.708	6	17	SS	1	22.32	0	22.55	4	52.709	1.5
57.025	3.348	7	2	SS	1	24.28	0	25	2	60.39	1.5
64.905	2.679	8	11	LL	2	24.85	0	26.09	2	67.604	1.5
74.685	3.465	9	67	SS	1	6.26	4	6.57	6	78.168	1.5
89.414	2.122	10	64	LL	2	26.95	2	40.42	6	91.563	1.5
96.728	2.324	11	28	LL	2	6.41	0	7.05	4	99.077	1.5
109.49	4.093	12	66	SS	1	11.96	4	12.32	6	113.606	1.5
118.92	4.359	13	35	SS	1	20.14	2	21.15	4	123.302	1.5
128.534	4.572	14	76	SS	1	22.92	4	25.21	6	133.132	1.5
138.097	2.56	15	33	SS	1	25.56	2	25.82	4	140.68	1.5
145.595	2.432	16	63	LL	2	25.61	2	34.57	6	148.044	1.5
152.992	1.994	17	40	LL	2	12.44	2	18.66	4	155.008	1.5
158.857	2.071	18	20	LL	2	30.4	0	33.44	4	160.94	1.5
170.836	2.901	19	61	LL	2	18.24	2	20.97	6	173.752	1.5
178.4	2.079	20	22	LL	2	18.4	0	23	4	180.5	1.5
184.198	1.968	21	54	LL	2	14.88	2	18.61	6	186.181	1.5
194.628	2.467	22	65	SS	1	13.22	4	13.35	6	197.111	1.5
203.559	3.416	23	10	SS	1	21.66	0	22.31	2	206.991	1.5
210.789	1.87	24	31	LL	2	23.44	0	31.64	4	212.672	1.5
216.587	2.363	25	59	SS	1	11.17	2	11.73	6	218.97	1.5
230.516	1.857	26	23	LL	2	6.11	0	8.25	4	232.399	1.5
236.597	2.162	27	74	SS	1	13.42	4	13.82	6	238.78	1.5
243.212	2.355	28	48	LL	2	22.77	2	34.16	4	245.594	1.5
250.576	3.968	29	36	SS	1	18.11	2	19.92	4	254.558	1.5
259.306	3.556	30	27	LL	2	22.78	0	23.92	4	262.889	1.5
267.37	1.633	31	6	LL	2	10.5	0	13.13	2	269.02	1.5
280.616	3.594	32	19	LL	2	28.48	0	29.91	4	284.231	1.5
287.547	2.292	33	79	LL	2	14.58	4	19.68	6	289.863	1.5
297.31	2.005	34	56	LL	2	26.96	2	40.44	6	299.326	1.5
309.606	5	35	32	NA	NA	11.53	0	17.29	4	NA	NA
319.486	5	36	1	NA	NA	37.69	0	38.07	2	NA	NA
326.95	5	37	4	NA	NA	13.42	0	14.77	2	NA	NA
337.53	5	38	21	NA	NA	19.12	0	21.99	4	NA	NA
351.009	5	39	77	NA	NA	25.13	4	28.9	6	NA	NA
358.59	4.081	40	50	LL	2	20.53	2	21.14	6	362.688	1.5
366.703	1.513	41	44	LL	2	22.39	2	24.62	4	368.236	1.5
374.301	1.997	42	9	SS	1	22.32	0	22.54	2	376.317	1.5
380.399	1.388	43	70	LL	2	25.9	4	32.37	6	381.798	1.5
385.647	2.257	44	42	SS	1	9.5	2	9.79	4	387.93	1.5
395.477	1.891	45	34	SS	1	7.42	2	7.64	4	397.393	1.5
401.942	1.571	46	71	LL	2	10.98	4	14.83	6	403.541	1.5
408.956	3.454	47	58	SS	1	12.69	2	13.07	6	412.438	1.5
415.904	1.938	48	78	LL	2	18.61	4	23.27	6	417.87	1.5
422.651	3.195	49	26	SS	1	38.48	0	39.63	4	425.867	1.5
431.948	1.572	50	14	LL	2	27.84	0	34.8	2	433.548	1.5
439.462	3.17	51	51	SS	1	37.85	2	39.74	6	442.645	1.5
453.791	1.517	52	72	LL	2	29.27	4	43.91	6	455.324	1.5
458.039	1.81	53	55	LL	2	29.45	2	39.75	6	459.872	1.5
464.271	1.917	54	49	SS	1	23.7	2	23.94	6	466.203	1.5
470.002	1.925	55	41	SS	1	11.65	2	11.77	4	471.951	1.5
476.383	1.764	56	15	LL	2	16.47	0	22.24	2	478.166	1.5
484.98	3.433	57	13	LL	2	16.21	0	18.64	2	488.429	1.5
495.26	2.01	58	12	LL	2	21.96	0	24.16	2	497.293	1.5
501.458	1.846	59	29	LL	2	32.7	0	37.6	4	503.324	1.5
506.256	2.296	60	3	LL	2	10.51	0	11.04	2	508.572	1.5
512.321	1.829	61	45	LL	2	36.8	2	42.32	4	514.17	1.5
517.019	1.561	62	8	LL	2	14.49	0	21.74	2	518.602	1.5
525.517	1.608	63	24	LL	2	11.37	0	17.06	4	527.149	1.5
529.982	1.749	64	57	SS	1	28.25	2	28.53	6	531.748	1.5
542.361	2.576	65	18	SS	1	5.78	0	5.95	4	544.96	1.5
550.841	3.192	66	69	LL	2	22.62	4	26.01	6	554.057	1.5
558.455	1.585	67	25	SS	1	9.89	0	9.99	4	560.055	1.5
565.553	1.823	68	73	SS	1	9.59	4	9.68	6	567.402	1.5
576.166	1.748	69	46	LL	2	30.77	2	38.46	4	577.932	1.5
584.946	4.012	70	60	SS	1	6.45	2	7.1	6	588.978	1.5
596.343	2.138	71	5	LL	2	32.79	0	37.71	2	598.509	1.5
605.34	1.617	72	38	LL	2	32.44	2	40.55	4	606.972	1.5
609.838	2.19	73	37	LL	2	17.36	2	19.96	4	612.054	1.5
615.669	1.587	74	80	LL	2	9.39	4	14.08	6	617.269	1.5
621.651	1.656	75	30	LL	2	25.92	0	32.4	4	623.334	1.5
627.449	1.563	76	47	LL	2	20.07	2	27.1	4	629.032	1.5
635.496	4.005	77	75	LL	2	20.18	4	21.19	6	639.528	1.5
645.476	1.912	78	52	LL	2	30.66	2	33.73	6	647.409	1.5
656.922	2.9	79	43	LL	2	24.99	2	26.24	4	659.838	1.5
668.768	2.008	80	68	LL	2	25.55	4	28.11	6	670.801	1.5
